"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"THieF_ensemble-mean",2022-09-03,"01",1,"day","inc hosp",2022-09-04,"quantile",0.01,61.2577261409777,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",1,"day","inc hosp",2022-09-04,"quantile",0.025,68.3298981255424,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",1,"day","inc hosp",2022-09-04,"quantile",0.05,74.5289944292261,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",1,"day","inc hosp",2022-09-04,"quantile",0.1,81.8147201717209,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",1,"day","inc hosp",2022-09-04,"quantile",0.15,86.8167604425921,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",1,"day","inc hosp",2022-09-04,"quantile",0.2,90.8431657101466,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",1,"day","inc hosp",2022-09-04,"quantile",0.25,94.3341171653821,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",1,"day","inc hosp",2022-09-04,"quantile",0.3,97.4984162231494,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",1,"day","inc hosp",2022-09-04,"quantile",0.35,100.455729471249,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",1,"day","inc hosp",2022-09-04,"quantile",0.4,103.284565467921,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",1,"day","inc hosp",2022-09-04,"quantile",0.45,106.042734788,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",1,"day","inc hosp",2022-09-04,"quantile",0.5,108.777808930542,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",1,"day","inc hosp",2022-09-04,"quantile",0.55,111.533589866287,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",1,"day","inc hosp",2022-09-04,"quantile",0.6,114.355220692791,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",1,"day","inc hosp",2022-09-04,"quantile",0.65,117.29459174533,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",1,"day","inc hosp",2022-09-04,"quantile",0.7,120.417842082988,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",1,"day","inc hosp",2022-09-04,"quantile",0.75,123.818159219464,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",1,"day","inc hosp",2022-09-04,"quantile",0.8,127.641517840176,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",1,"day","inc hosp",2022-09-04,"quantile",0.85,132.14798586462,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",1,"day","inc hosp",2022-09-04,"quantile",0.9,137.895786929591,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",1,"day","inc hosp",2022-09-04,"quantile",0.95,146.577751083147,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",1,"day","inc hosp",2022-09-04,"quantile",0.975,154.269750835617,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",1,"day","inc hosp",2022-09-04,"quantile",0.99,163.407825213809,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",2,"day","inc hosp",2022-09-05,"quantile",0.01,55.940886429109,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",2,"day","inc hosp",2022-09-05,"quantile",0.025,63.9865084592194,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",2,"day","inc hosp",2022-09-05,"quantile",0.05,71.0544681188476,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",2,"day","inc hosp",2022-09-05,"quantile",0.1,79.3804100918052,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",2,"day","inc hosp",2022-09-05,"quantile",0.15,85.1087383031456,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",2,"day","inc hosp",2022-09-05,"quantile",0.2,89.727031507577,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",2,"day","inc hosp",2022-09-05,"quantile",0.25,93.7364418698057,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",2,"day","inc hosp",2022-09-05,"quantile",0.3,97.3749518047842,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",2,"day","inc hosp",2022-09-05,"quantile",0.35,100.779139362271,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",2,"day","inc hosp",2022-09-05,"quantile",0.4,104.038777774554,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",2,"day","inc hosp",2022-09-05,"quantile",0.45,107.22014362124,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",2,"day","inc hosp",2022-09-05,"quantile",0.5,110.377955368229,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",2,"day","inc hosp",2022-09-05,"quantile",0.55,113.562787493144,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",2,"day","inc hosp",2022-09-05,"quantile",0.6,116.826965030101,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",2,"day","inc hosp",2022-09-05,"quantile",0.65,120.230843831973,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",2,"day","inc hosp",2022-09-05,"quantile",0.7,123.851571913816,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",2,"day","inc hosp",2022-09-05,"quantile",0.75,127.798084084841,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",2,"day","inc hosp",2022-09-05,"quantile",0.8,132.241302077566,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",2,"day","inc hosp",2022-09-05,"quantile",0.85,137.486138219233,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",2,"day","inc hosp",2022-09-05,"quantile",0.9,144.187866977455,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",2,"day","inc hosp",2022-09-05,"quantile",0.95,154.336529286711,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",2,"day","inc hosp",2022-09-05,"quantile",0.975,163.353814030441,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",2,"day","inc hosp",2022-09-05,"quantile",0.99,174.097644316081,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-09-03,"01",3,"day","inc hosp",2022-09-06,"quantile",0.01,49.8019770032608,"Alabama",4903185,"state","al","AL","Alabama"
