"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"THieF_ensemble-mean",2021-11-06,"01",1,"day","inc hosp",2021-11-07,"quantile",0.01,16.2917428964867,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-11-06,"01",1,"day","inc hosp",2021-11-07,"quantile",0.025,19.9259998697829,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-11-06,"01",1,"day","inc hosp",2021-11-07,"quantile",0.05,23.8154330078812,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-11-06,"01",1,"day","inc hosp",2021-11-07,"quantile",0.1,29.9531112037437,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-11-06,"01",1,"day","inc hosp",2021-11-07,"quantile",0.15,34.2770992120787,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-11-06,"01",1,"day","inc hosp",2021-11-07,"quantile",0.2,37.7480732892544,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-11-06,"01",1,"day","inc hosp",2021-11-07,"quantile",0.25,40.7507320853605,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-11-06,"01",1,"day","inc hosp",2021-11-07,"quantile",0.3,43.4671830458739,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-11-06,"01",1,"day","inc hosp",2021-11-07,"quantile",0.35,46.0015487885024,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-11-06,"01",1,"day","inc hosp",2021-11-07,"quantile",0.4,48.4219334259891,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-11-06,"01",1,"day","inc hosp",2021-11-07,"quantile",0.45,50.7782871215588,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-11-06,"01",1,"day","inc hosp",2021-11-07,"quantile",0.5,53.1115096216109,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-11-06,"01",1,"day","inc hosp",2021-11-07,"quantile",0.55,55.4590480629674,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-11-06,"01",1,"day","inc hosp",2021-11-07,"quantile",0.6,57.8592772921998,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-11-06,"01",1,"day","inc hosp",2021-11-07,"quantile",0.65,60.356084624404,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-11-06,"01",1,"day","inc hosp",2021-11-07,"quantile",0.7,63.0051817179261,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-11-06,"01",1,"day","inc hosp",2021-11-07,"quantile",0.75,65.8848279752779,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-11-06,"01",1,"day","inc hosp",2021-11-07,"quantile",0.8,69.1173482978599,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-11-06,"01",1,"day","inc hosp",2021-11-07,"quantile",0.85,72.9203252431935,"Alabama",4903185,"state","al","AL","Alabama"
