"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"THieF_ensemble-mean",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.01,53.2587923599388,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.025,59.6553006983132,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.05,65.2234273015615,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.1,71.7218181093538,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.15,76.154983773021,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.2,79.7068908070355,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.25,82.7745772566637,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.3,85.5457653717204,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.35,88.1276153011736,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.4,90.590056023544,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.45,92.9842092974452,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.5,95.3517556107962,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.55,97.7306645921668,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.6,100.159641504615,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.65,102.682735766702,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.7,105.355637263456,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.75,108.256325911186,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.8,111.506390036675,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.85,115.321665443936,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.9,120.163914020598,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.95,127.428037982123,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.975,133.814672940529,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.99,141.343440218827,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-05,"01",2,"day","inc hosp",2021-03-07,"quantile",0.01,47.2544586639872,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-05,"01",2,"day","inc hosp",2021-03-07,"quantile",0.025,53.982157910088,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-05,"01",2,"day","inc hosp",2021-03-07,"quantile",0.05,60.2043677747282,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-05,"01",2,"day","inc hosp",2021-03-07,"quantile",0.1,67.4764221866128,"Alabama",4903185,"state","al","AL","Alabama"
