"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"THieF_ensemble-mean",2022-02-19,"01",1,"day","inc hosp",2022-02-20,"quantile",0.01,43.2952584121183,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",1,"day","inc hosp",2022-02-20,"quantile",0.025,49.5623634696875,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",1,"day","inc hosp",2022-02-20,"quantile",0.05,55.6239297263566,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",1,"day","inc hosp",2022-02-20,"quantile",0.1,62.7537443194571,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",1,"day","inc hosp",2022-02-20,"quantile",0.15,69.8352280998868,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",1,"day","inc hosp",2022-02-20,"quantile",0.2,75.5251913903082,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",1,"day","inc hosp",2022-02-20,"quantile",0.25,80.444092067395,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",1,"day","inc hosp",2022-02-20,"quantile",0.3,84.8913557369988,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",1,"day","inc hosp",2022-02-20,"quantile",0.35,89.0380678406857,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",1,"day","inc hosp",2022-02-20,"quantile",0.4,92.9960210149495,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",1,"day","inc hosp",2022-02-20,"quantile",0.45,96.8470934747453,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",1,"day","inc hosp",2022-02-20,"quantile",0.5,100.658204373014,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",1,"day","inc hosp",2022-02-20,"quantile",0.55,104.490490037682,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",1,"day","inc hosp",2022-02-20,"quantile",0.6,108.406458293435,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",1,"day","inc hosp",2022-02-20,"quantile",0.65,112.477444937275,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",1,"day","inc hosp",2022-02-20,"quantile",0.7,116.793845310832,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",1,"day","inc hosp",2022-02-20,"quantile",0.75,121.482463567058,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",1,"day","inc hosp",2022-02-20,"quantile",0.8,126.741289469924,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",1,"day","inc hosp",2022-02-20,"quantile",0.85,132.922177518916,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",1,"day","inc hosp",2022-02-20,"quantile",0.9,140.778689392292,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",1,"day","inc hosp",2022-02-20,"quantile",0.95,152.590160520961,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",1,"day","inc hosp",2022-02-20,"quantile",0.975,163.000677546926,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",1,"day","inc hosp",2022-02-20,"quantile",0.99,175.304704634303,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",2,"day","inc hosp",2022-02-21,"quantile",0.01,44.8566829436325,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",2,"day","inc hosp",2022-02-21,"quantile",0.025,52.7680729208734,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",2,"day","inc hosp",2022-02-21,"quantile",0.05,59.7217084472071,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",2,"day","inc hosp",2022-02-21,"quantile",0.1,67.9172417144903,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",2,"day","inc hosp",2022-02-21,"quantile",0.15,75.7414140145651,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",2,"day","inc hosp",2022-02-21,"quantile",0.2,82.0358124456577,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",2,"day","inc hosp",2022-02-21,"quantile",0.25,87.4835791460451,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",2,"day","inc hosp",2022-02-21,"quantile",0.3,92.4141095417454,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",2,"day","inc hosp",2022-02-21,"quantile",0.35,97.0158357869005,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",2,"day","inc hosp",2022-02-21,"quantile",0.4,101.412085765937,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",2,"day","inc hosp",2022-02-21,"quantile",0.45,105.693387995202,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",2,"day","inc hosp",2022-02-21,"quantile",0.5,109.933944603597,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",2,"day","inc hosp",2022-02-21,"quantile",0.55,114.201773099706,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",2,"day","inc hosp",2022-02-21,"quantile",0.6,118.566657878947,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",2,"day","inc hosp",2022-02-21,"quantile",0.65,123.108491050794,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",2,"day","inc hosp",2022-02-21,"quantile",0.7,127.928774008441,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",2,"day","inc hosp",2022-02-21,"quantile",0.75,133.170175056631,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2022-02-19,"01",2,"day","inc hosp",2022-02-21,"quantile",0.8,139.055790694453,"Alabama",4903185,"state","al","AL","Alabama"
