"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"THieF_ensemble-mean",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.01,68.5088964950628,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.025,75.2342199318239,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.05,81.0930023552404,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.1,87.9357163565031,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.15,92.6068785967097,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.2,96.3512577931948,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.25,99.5864405762198,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.3,102.509932125599,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.35,105.234522096795,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.4,107.833851653771,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.45,110.361794045007,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.5,112.862312176018,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.55,115.37549612205,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.6,117.942255941111,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.65,120.609195089961,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.7,123.435278713809,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.75,126.50312199041,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.8,129.941596945112,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.85,133.979545366036,"Alabama",4903185,"state","al","AL","Alabama"
