"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"THieF_ensemble-mean",2021-03-27,"01",1,"day","inc hosp",2021-03-28,"quantile",0.01,43.4129894052527,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",1,"day","inc hosp",2021-03-28,"quantile",0.025,49.4809219813571,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",1,"day","inc hosp",2021-03-28,"quantile",0.05,54.7669694681757,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",1,"day","inc hosp",2021-03-28,"quantile",0.1,60.9409774060935,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",1,"day","inc hosp",2021-03-28,"quantile",0.15,65.1559244066771,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",1,"day","inc hosp",2021-03-28,"quantile",0.2,68.5348353058645,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",1,"day","inc hosp",2021-03-28,"quantile",0.25,71.4544523829872,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",1,"day","inc hosp",2021-03-28,"quantile",0.3,74.0929670155255,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",1,"day","inc hosp",2021-03-28,"quantile",0.35,76.5521455388442,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",1,"day","inc hosp",2021-03-28,"quantile",0.4,78.8984394288515,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",1,"day","inc hosp",2021-03-28,"quantile",0.45,81.1804709424983,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",1,"day","inc hosp",2021-03-28,"quantile",0.5,83.4379279429598,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",1,"day","inc hosp",2021-03-28,"quantile",0.55,85.707013331644,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",1,"day","inc hosp",2021-03-28,"quantile",0.6,88.0246829494172,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",1,"day","inc hosp",2021-03-28,"quantile",0.65,90.4330493289175,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",1,"day","inc hosp",2021-03-28,"quantile",0.7,92.9854103860749,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",1,"day","inc hosp",2021-03-28,"quantile",0.75,95.7564581842215,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",1,"day","inc hosp",2021-03-28,"quantile",0.8,98.8627274437895,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",1,"day","inc hosp",2021-03-28,"quantile",0.85,102.51118688523,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",1,"day","inc hosp",2021-03-28,"quantile",0.9,107.144833687845,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",1,"day","inc hosp",2021-03-28,"quantile",0.95,114.10263280566,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",1,"day","inc hosp",2021-03-28,"quantile",0.975,120.226573113523,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",1,"day","inc hosp",2021-03-28,"quantile",0.99,127.453718762999,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",2,"day","inc hosp",2021-03-29,"quantile",0.01,43.7465712847244,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",2,"day","inc hosp",2021-03-29,"quantile",0.025,50.5912404912026,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",2,"day","inc hosp",2021-03-29,"quantile",0.05,56.5626264583604,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",2,"day","inc hosp",2021-03-29,"quantile",0.1,63.5475059718097,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",2,"day","inc hosp",2021-03-29,"quantile",0.15,68.3225512503575,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",2,"day","inc hosp",2021-03-29,"quantile",0.2,72.1543236667782,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",2,"day","inc hosp",2021-03-29,"quantile",0.25,75.4680286074,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",2,"day","inc hosp",2021-03-29,"quantile",0.3,78.4649190557127,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",2,"day","inc hosp",2021-03-29,"quantile",0.35,81.26002993824,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",2,"day","inc hosp",2021-03-29,"quantile",0.4,83.9285639169795,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",2,"day","inc hosp",2021-03-29,"quantile",0.45,86.5256334599091,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",2,"day","inc hosp",2021-03-29,"quantile",0.5,89.0963155626554,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",2,"day","inc hosp",2021-03-29,"quantile",0.55,91.6818265370748,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",2,"day","inc hosp",2021-03-29,"quantile",0.6,94.3243429994672,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",2,"day","inc hosp",2021-03-29,"quantile",0.65,97.0720344027051,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",2,"day","inc hosp",2021-03-29,"quantile",0.7,99.9859766790534,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",2,"day","inc hosp",2021-03-29,"quantile",0.75,103.151882936193,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",2,"day","inc hosp",2021-03-29,"quantile",0.8,106.703624853612,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",2,"day","inc hosp",2021-03-29,"quantile",0.85,110.879161451093,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",2,"day","inc hosp",2021-03-29,"quantile",0.9,116.188211218904,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",2,"day","inc hosp",2021-03-29,"quantile",0.95,124.172802587446,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",2,"day","inc hosp",2021-03-29,"quantile",0.975,131.213013196503,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",2,"day","inc hosp",2021-03-29,"quantile",0.99,139.536568555456,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",3,"day","inc hosp",2021-03-30,"quantile",0.01,36.2911352301576,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",3,"day","inc hosp",2021-03-30,"quantile",0.025,43.3506921183385,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",3,"day","inc hosp",2021-03-30,"quantile",0.05,49.5127889701733,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",3,"day","inc hosp",2021-03-30,"quantile",0.1,56.7248338313992,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",3,"day","inc hosp",2021-03-30,"quantile",0.15,61.6578418797684,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",3,"day","inc hosp",2021-03-30,"quantile",0.2,65.6180020518556,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",3,"day","inc hosp",2021-03-30,"quantile",0.25,69.0439386365439,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",3,"day","inc hosp",2021-03-30,"quantile",0.3,72.1433118598393,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",3,"day","inc hosp",2021-03-30,"quantile",0.35,75.0348608026965,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",3,"day","inc hosp",2021-03-30,"quantile",0.4,77.7962483503279,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",3,"day","inc hosp",2021-03-30,"quantile",0.45,80.484429526612,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",3,"day","inc hosp",2021-03-30,"quantile",0.5,83.146030571403,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",3,"day","inc hosp",2021-03-30,"quantile",0.55,85.8237297151996,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",3,"day","inc hosp",2021-03-30,"quantile",0.6,88.5612478462204,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",3,"day","inc hosp",2021-03-30,"quantile",0.65,91.4085688822585,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",3,"day","inc hosp",2021-03-30,"quantile",0.7,94.4291228364528,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",3,"day","inc hosp",2021-03-30,"quantile",0.75,97.7119847958686,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",3,"day","inc hosp",2021-03-30,"quantile",0.8,101.396347237852,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",3,"day","inc hosp",2021-03-30,"quantile",0.85,105.729728068667,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",3,"day","inc hosp",2021-03-30,"quantile",0.9,111.242525597192,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",3,"day","inc hosp",2021-03-30,"quantile",0.95,119.540085420663,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",3,"day","inc hosp",2021-03-30,"quantile",0.975,126.862869725894,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",3,"day","inc hosp",2021-03-30,"quantile",0.99,135.52863681724,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",4,"day","inc hosp",2021-03-31,"quantile",0.01,35.1987541338854,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",4,"day","inc hosp",2021-03-31,"quantile",0.025,42.2705418451728,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",4,"day","inc hosp",2021-03-31,"quantile",0.05,48.7691238796575,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",4,"day","inc hosp",2021-03-31,"quantile",0.1,56.3838521826785,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",4,"day","inc hosp",2021-03-31,"quantile",0.15,61.5979085383743,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",4,"day","inc hosp",2021-03-31,"quantile",0.2,65.7870410579182,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",4,"day","inc hosp",2021-03-31,"quantile",0.25,69.4134931999564,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",4,"day","inc hosp",2021-03-31,"quantile",0.3,72.6962271187741,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",4,"day","inc hosp",2021-03-31,"quantile",0.35,75.7605299333585,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",4,"day","inc hosp",2021-03-31,"quantile",0.4,78.6884243985291,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",4,"day","inc hosp",2021-03-31,"quantile",0.45,81.540140400716,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",4,"day","inc hosp",2021-03-31,"quantile",0.5,84.3650668894903,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",4,"day","inc hosp",2021-03-31,"quantile",0.55,87.2084980354021,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",4,"day","inc hosp",2021-03-31,"quantile",0.6,90.1169267156822,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",4,"day","inc hosp",2021-03-31,"quantile",0.65,93.143602105142,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-27,"01",4,"day","inc hosp",2021-03-31,"quantile",0.7,96.3561982833497,"Alabama",4903185,"state","al","AL","Alabama"
