"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"THieF_ensemble-mean",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.01,44.8626379471534,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.025,52.1507045475699,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.05,58.816539615939,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.1,66.6468864167812,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.15,72.0205182384591,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.2,76.3447351139638,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.25,80.0929911193928,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.3,83.489819209997,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.35,86.6638688112408,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.4,89.6995142667939,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.45,92.6588592447349,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.5,95.5929813030304,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.55,98.5488830426452,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.6,101.574977769326,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.65,104.7268859504,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.7,108.075471885745,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.75,111.720550651307,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.8,115.818445345076,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.85,120.647617300718,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.9,126.805694592885,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.95,136.104756600243,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.975,144.34106169728,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.99,154.123073582905,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-10-02,"01",2,"day","inc hosp",2021-10-04,"quantile",0.01,41.7886052403437,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-10-02,"01",2,"day","inc hosp",2021-10-04,"quantile",0.025,49.4065714751762,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-10-02,"01",2,"day","inc hosp",2021-10-04,"quantile",0.05,56.5285094919204,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-10-02,"01",2,"day","inc hosp",2021-10-04,"quantile",0.1,65.1586149521308,"Alabama",4903185,"state","al","AL","Alabama"
