"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"THieF_ensemble-mean",2021-03-12,"01",1,"day","inc hosp",2021-03-13,"quantile",0.01,37.4956003958712,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-12,"01",1,"day","inc hosp",2021-03-13,"quantile",0.025,42.562663903751,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-12,"01",1,"day","inc hosp",2021-03-13,"quantile",0.05,47.7595744383578,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-12,"01",1,"day","inc hosp",2021-03-13,"quantile",0.1,53.818841521895,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-12,"01",1,"day","inc hosp",2021-03-13,"quantile",0.15,57.948886065008,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-12,"01",1,"day","inc hosp",2021-03-13,"quantile",0.2,61.2558930252332,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-12,"01",1,"day","inc hosp",2021-03-13,"quantile",0.25,64.1106322148142,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-12,"01",1,"day","inc hosp",2021-03-13,"quantile",0.3,66.6883285743215,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-12,"01",1,"day","inc hosp",2021-03-13,"quantile",0.35,69.0889570449839,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-12,"01",1,"day","inc hosp",2021-03-13,"quantile",0.4,71.3777142250343,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-12,"01",1,"day","inc hosp",2021-03-13,"quantile",0.45,73.6022198942416,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-12,"01",1,"day","inc hosp",2021-03-13,"quantile",0.5,75.8012555354206,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-12,"01",1,"day","inc hosp",2021-03-13,"quantile",0.55,78.0101037900588,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-12,"01",1,"day","inc hosp",2021-03-13,"quantile",0.6,80.2646826221758,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-12,"01",1,"day","inc hosp",2021-03-13,"quantile",0.65,82.6058194201042,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-12,"01",1,"day","inc hosp",2021-03-13,"quantile",0.7,85.0850792040775,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-12,"01",1,"day","inc hosp",2021-03-13,"quantile",0.75,87.7746117790438,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-12,"01",1,"day","inc hosp",2021-03-13,"quantile",0.8,90.786853140939,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-12,"01",1,"day","inc hosp",2021-03-13,"quantile",0.85,94.3213091660176,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-12,"01",1,"day","inc hosp",2021-03-13,"quantile",0.9,98.8046510862602,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-12,"01",1,"day","inc hosp",2021-03-13,"quantile",0.95,105.52525305137,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-12,"01",1,"day","inc hosp",2021-03-13,"quantile",0.975,111.429111099479,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-12,"01",1,"day","inc hosp",2021-03-13,"quantile",0.99,118.383067217735,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-12,"01",2,"day","inc hosp",2021-03-14,"quantile",0.01,36.4823027243173,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-12,"01",2,"day","inc hosp",2021-03-14,"quantile",0.025,41.9344553811262,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-03-12,"01",2,"day","inc hosp",2021-03-14,"quantile",0.05,47.4119595040671,"Alabama",4903185,"state","al","AL","Alabama"
