"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"THieF_ensemble-mean",2021-12-25,"01",1,"day","inc hosp",2021-12-26,"quantile",0.01,38.4150809241382,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",1,"day","inc hosp",2021-12-26,"quantile",0.025,44.9969377029374,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",1,"day","inc hosp",2021-12-26,"quantile",0.05,50.7528570581405,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",1,"day","inc hosp",2021-12-26,"quantile",0.1,57.502417779639,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",1,"day","inc hosp",2021-12-26,"quantile",0.15,62.1271547654624,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",1,"day","inc hosp",2021-12-26,"quantile",0.2,65.8446009020418,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",1,"day","inc hosp",2021-12-26,"quantile",0.25,69.063995558258,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",1,"day","inc hosp",2021-12-26,"quantile",0.3,71.9792603090673,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",1,"day","inc hosp",2021-12-26,"quantile",0.35,74.7013999783733,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",1,"day","inc hosp",2021-12-26,"quantile",0.4,77.3031265404647,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",1,"day","inc hosp",2021-12-26,"quantile",0.45,79.837871754701,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",1,"day","inc hosp",2021-12-26,"quantile",0.5,82.3494903870275,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",1,"day","inc hosp",2021-12-26,"quantile",0.55,84.8782437430154,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",1,"day","inc hosp",2021-12-26,"quantile",0.6,87.4655030724829,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",1,"day","inc hosp",2021-12-26,"quantile",0.65,90.1586975202864,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",1,"day","inc hosp",2021-12-26,"quantile",0.7,93.0181517933446,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",1,"day","inc hosp",2021-12-26,"quantile",0.75,96.1287269105221,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",1,"day","inc hosp",2021-12-26,"quantile",0.8,99.6232021668965,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",1,"day","inc hosp",2021-12-26,"quantile",0.85,103.737932473509,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",1,"day","inc hosp",2021-12-26,"quantile",0.9,108.97986586112,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",1,"day","inc hosp",2021-12-26,"quantile",0.95,116.88505802274,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",1,"day","inc hosp",2021-12-26,"quantile",0.975,123.876753655697,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",1,"day","inc hosp",2021-12-26,"quantile",0.99,132.168930323461,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",2,"day","inc hosp",2021-12-27,"quantile",0.01,36.3235049305186,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",2,"day","inc hosp",2021-12-27,"quantile",0.025,43.6614458214686,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",2,"day","inc hosp",2021-12-27,"quantile",0.05,50.0858304541056,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",2,"day","inc hosp",2021-12-27,"quantile",0.1,57.6281766873482,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",2,"day","inc hosp",2021-12-27,"quantile",0.15,62.8018294781346,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",2,"day","inc hosp",2021-12-27,"quantile",0.2,66.9639350950958,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",2,"day","inc hosp",2021-12-27,"quantile",0.25,70.5709190954294,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",2,"day","inc hosp",2021-12-27,"quantile",0.3,73.8391840662759,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",2,"day","inc hosp",2021-12-27,"quantile",0.35,76.8926917311856,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",2,"day","inc hosp",2021-12-27,"quantile",0.4,79.8127215186307,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",2,"day","inc hosp",2021-12-27,"quantile",0.45,82.6590820710002,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",2,"day","inc hosp",2021-12-27,"quantile",0.5,85.480947873042,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",2,"day","inc hosp",2021-12-27,"quantile",0.55,88.3235556042769,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",2,"day","inc hosp",2021-12-27,"quantile",0.6,91.2334858076291,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",2,"day","inc hosp",2021-12-27,"quantile",0.65,94.2642406728345,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-mean",2021-12-25,"01",2,"day","inc hosp",2021-12-27,"quantile",0.7,97.4839746490461,"Alabama",4903185,"state","al","AL","Alabama"
