"","forecast_date","location","target","target_end_date","type","quantile","value"
"1",2021-01-23,"US","1  day ahead inc hosp",2021-01-24,"quantile",0.01,10231.3887624157
"2",2021-01-23,"US","1  day ahead inc hosp",2021-01-24,"quantile",0.025,10487.7568736936
"3",2021-01-23,"US","1  day ahead inc hosp",2021-01-24,"quantile",0.05,10708.2475926746
"4",2021-01-23,"US","1  day ahead inc hosp",2021-01-24,"quantile",0.1,10962.4592705766
"5",2021-01-23,"US","1  day ahead inc hosp",2021-01-24,"quantile",0.15,11133.9746827845
"6",2021-01-23,"US","1  day ahead inc hosp",2021-01-24,"quantile",0.2,11270.2896952581
"7",2021-01-23,"US","1  day ahead inc hosp",2021-01-24,"quantile",0.25,11387.2358382415
"8",2021-01-23,"US","1  day ahead inc hosp",2021-01-24,"quantile",0.3,11492.2570890132
"9",2021-01-23,"US","1  day ahead inc hosp",2021-01-24,"quantile",0.35,11589.5749291482
"10",2021-01-23,"US","1  day ahead inc hosp",2021-01-24,"quantile",0.4,11681.9200427041
"11",2021-01-23,"US","1  day ahead inc hosp",2021-01-24,"quantile",0.45,11771.2650087706
"12",2021-01-23,"US","1  day ahead inc hosp",2021-01-24,"quantile",0.5,11859.1934441551
"13",2021-01-23,"US","1  day ahead inc hosp",2021-01-24,"quantile",0.55,11947.1218795396
"14",2021-01-23,"US","1  day ahead inc hosp",2021-01-24,"quantile",0.6,12036.4668456061
"15",2021-01-23,"US","1  day ahead inc hosp",2021-01-24,"quantile",0.65,12128.811959162
"16",2021-01-23,"US","1  day ahead inc hosp",2021-01-24,"quantile",0.7,12226.129799297
"17",2021-01-23,"US","1  day ahead inc hosp",2021-01-24,"quantile",0.75,12331.1510500687
"18",2021-01-23,"US","1  day ahead inc hosp",2021-01-24,"quantile",0.8,12448.0971930521
"19",2021-01-23,"US","1  day ahead inc hosp",2021-01-24,"quantile",0.85,12584.4122055257
"20",2021-01-23,"US","1  day ahead inc hosp",2021-01-24,"quantile",0.9,12755.9276177335
"21",2021-01-23,"US","1  day ahead inc hosp",2021-01-24,"quantile",0.95,13010.1392956356
"22",2021-01-23,"US","1  day ahead inc hosp",2021-01-24,"quantile",0.975,13230.6300146166
