"","forecast_date","location","target","target_end_date","type","quantile","value"
"1",2021-01-02,"US","1  day ahead inc hosp",2021-01-03,"quantile",0.01,4477.83393517689
"2",2021-01-02,"US","1  day ahead inc hosp",2021-01-03,"quantile",0.025,4693.29027641095
"3",2021-01-02,"US","1  day ahead inc hosp",2021-01-03,"quantile",0.05,4884.73353484361
"4",2021-01-02,"US","1  day ahead inc hosp",2021-01-03,"quantile",0.1,5112.65852280197
"5",2021-01-02,"US","1  day ahead inc hosp",2021-01-03,"quantile",0.15,5270.88201936145
"6",2021-01-02,"US","1  day ahead inc hosp",2021-01-03,"quantile",0.2,5399.22953034541
"7",2021-01-02,"US","1  day ahead inc hosp",2021-01-03,"quantile",0.25,5511.19599203771
"8",2021-01-02,"US","1  day ahead inc hosp",2021-01-03,"quantile",0.3,5613.22130578506
"9",2021-01-02,"US","1  day ahead inc hosp",2021-01-03,"quantile",0.35,5709.02136872494
"10",2021-01-02,"US","1  day ahead inc hosp",2021-01-03,"quantile",0.4,5801.05515597904
"11",2021-01-02,"US","1  day ahead inc hosp",2021-01-03,"quantile",0.45,5891.15367649517
"12",2021-01-02,"US","1  day ahead inc hosp",2021-01-03,"quantile",0.5,5980.84441013902
"13",2021-01-02,"US","1  day ahead inc hosp",2021-01-03,"quantile",0.55,6071.55539896375
"14",2021-01-02,"US","1  day ahead inc hosp",2021-01-03,"quantile",0.6,6164.78072533506
"15",2021-01-02,"US","1  day ahead inc hosp",2021-01-03,"quantile",0.65,6262.26053425637
"16",2021-01-02,"US","1  day ahead inc hosp",2021-01-03,"quantile",0.7,6366.23592149333
"17",2021-01-02,"US","1  day ahead inc hosp",2021-01-03,"quantile",0.75,6479.88858950313
"18",2021-01-02,"US","1  day ahead inc hosp",2021-01-03,"quantile",0.8,6608.22960275478
"19",2021-01-02,"US","1  day ahead inc hosp",2021-01-03,"quantile",0.85,6760.22241046467
"20",2021-01-02,"US","1  day ahead inc hosp",2021-01-03,"quantile",0.9,6955.17138605468
"21",2021-01-02,"US","1  day ahead inc hosp",2021-01-03,"quantile",0.95,7251.83326841166
"22",2021-01-02,"US","1  day ahead inc hosp",2021-01-03,"quantile",0.975,7516.74089364922
"23",2021-01-02,"US","1  day ahead inc hosp",2021-01-03,"quantile",0.99,7833.80503337466
"24",2021-01-02,"US","2  day ahead inc hosp",2021-01-04,"quantile",0.01,3957.28130651687
"25",2021-01-02,"US","2  day ahead inc hosp",2021-01-04,"quantile",0.025,4237.27146886191
"26",2021-01-02,"US","2  day ahead inc hosp",2021-01-04,"quantile",0.05,4489.7390925084
"27",2021-01-02,"US","2  day ahead inc hosp",2021-01-04,"quantile",0.1,4794.6361971919
"28",2021-01-02,"US","2  day ahead inc hosp",2021-01-04,"quantile",0.15,5008.94604544073
"29",2021-01-02,"US","2  day ahead inc hosp",2021-01-04,"quantile",0.2,5184.33279330899
"30",2021-01-02,"US","2  day ahead inc hosp",2021-01-04,"quantile",0.25,5338.43498090529
"31",2021-01-02,"US","2  day ahead inc hosp",2021-01-04,"quantile",0.3,5479.72839500923
"32",2021-01-02,"US","2  day ahead inc hosp",2021-01-04,"quantile",0.35,5613.14427571481
