"","forecast_date","location","target","target_end_date","type","quantile","value"
"1",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.01,14821.407186148
"2",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.025,15071.3330017708
"3",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.05,15286.2829910807
"4",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.1,15534.1065625218
"5",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.15,15701.311949628
"6",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.2,15834.2014907814
"7",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.25,15948.2088843819
"8",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.3,16050.5910473818
"9",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.35,16145.4633793936
"10",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.4,16235.4879448873
"11",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.45,16322.5877538482
"12",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.5,16408.3066282447
"13",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.55,16494.0255026411
"14",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.6,16581.1253116021
"15",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.65,16671.1498770957
"16",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.7,16766.0222091075
"17",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.75,16868.4043721074
"18",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.8,16982.4117657079
"19",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.85,17115.3013068613
"20",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.9,17282.5066939676
"21",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.95,17530.3302654086
"22",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.975,17745.2802547185
"23",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.99,17995.2060703413
"24",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.01,14112.9289829687
"25",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.025,14407.2059009238
"26",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.05,14660.3002849952
"27",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.1,14952.1019006809
"28",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.15,15148.9790654528
"29",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.2,15305.4507948804
"30",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.25,15439.6896062222
"31",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.3,15560.2402076321
"32",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.35,15671.9483054694
"33",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.4,15777.9483663582
"34",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.45,15880.5046519969
"35",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.5,15981.434946473
"36",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.55,16082.365240949
"37",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.6,16184.9215265877
"38",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.65,16290.9215874766
"39",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.7,16402.6296853139
"40",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.75,16523.1802867238
"41",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.8,16657.4190980656
"42",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.85,16813.8908274932
"43",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.9,17010.767992265
"44",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.95,17302.5696079508
"45",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.975,17555.6639920222
"46",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.99,17849.9409099773
"47",2021-01-13,"US","3  day ahead inc hosp",2021-01-16,"quantile",0.01,13674.0134917574
"48",2021-01-13,"US","3  day ahead inc hosp",2021-01-16,"quantile",0.025,13977.5439540256
"49",2021-01-13,"US","3  day ahead inc hosp",2021-01-16,"quantile",0.05,14238.5968967047
"50",2021-01-13,"US","3  day ahead inc hosp",2021-01-16,"quantile",0.1,14539.5742207679
"51",2021-01-13,"US","3  day ahead inc hosp",2021-01-16,"quantile",0.15,14742.6421924203
"52",2021-01-13,"US","3  day ahead inc hosp",2021-01-16,"quantile",0.2,14904.0341789039
"53",2021-01-13,"US","3  day ahead inc hosp",2021-01-16,"quantile",0.25,15042.4941326919
"54",2021-01-13,"US","3  day ahead inc hosp",2021-01-16,"quantile",0.3,15166.8354504783
"55",2021-01-13,"US","3  day ahead inc hosp",2021-01-16,"quantile",0.35,15282.0562119681
"56",2021-01-13,"US","3  day ahead inc hosp",2021-01-16,"quantile",0.4,15391.389447159
