"forecast_date","location","target","target_end_date","type","quantile","value"
2022-06-11,"US","1  day ahead inc hosp",2022-06-12,"quantile",0.01,3321.21717610153
2022-06-11,"US","1  day ahead inc hosp",2022-06-12,"quantile",0.025,3507.95669629624
2022-06-11,"US","1  day ahead inc hosp",2022-06-12,"quantile",0.05,3668.56298568482
2022-06-11,"US","1  day ahead inc hosp",2022-06-12,"quantile",0.1,3853.73175149847
2022-06-11,"US","1  day ahead inc hosp",2022-06-12,"quantile",0.15,3978.66423870226
2022-06-11,"US","1  day ahead inc hosp",2022-06-12,"quantile",0.2,4077.95661909139
2022-06-11,"US","1  day ahead inc hosp",2022-06-12,"quantile",0.25,4163.14064030407
2022-06-11,"US","1  day ahead inc hosp",2022-06-12,"quantile",0.3,4239.63852407592
2022-06-11,"US","1  day ahead inc hosp",2022-06-12,"quantile",0.35,4310.52521385422
2022-06-11,"US","1  day ahead inc hosp",2022-06-12,"quantile",0.4,4377.78975042931
2022-06-11,"US","1  day ahead inc hosp",2022-06-12,"quantile",0.45,4442.86896801186
2022-06-11,"US","1  day ahead inc hosp",2022-06-12,"quantile",0.5,4506.91637918682
2022-06-11,"US","1  day ahead inc hosp",2022-06-12,"quantile",0.55,4570.96379036178
2022-06-11,"US","1  day ahead inc hosp",2022-06-12,"quantile",0.6,4636.04300794432
2022-06-11,"US","1  day ahead inc hosp",2022-06-12,"quantile",0.65,4703.30754451942
2022-06-11,"US","1  day ahead inc hosp",2022-06-12,"quantile",0.7,4774.19423429772
2022-06-11,"US","1  day ahead inc hosp",2022-06-12,"quantile",0.75,4850.69211806956
2022-06-11,"US","1  day ahead inc hosp",2022-06-12,"quantile",0.8,4935.87613928224
2022-06-11,"US","1  day ahead inc hosp",2022-06-12,"quantile",0.85,5035.16851967138
2022-06-11,"US","1  day ahead inc hosp",2022-06-12,"quantile",0.9,5160.10100687516
2022-06-11,"US","1  day ahead inc hosp",2022-06-12,"quantile",0.95,5345.26977268882
2022-06-11,"US","1  day ahead inc hosp",2022-06-12,"quantile",0.975,5505.8760620774
2022-06-11,"US","1  day ahead inc hosp",2022-06-12,"quantile",0.99,5692.61558227211
2022-06-11,"US","2  day ahead inc hosp",2022-06-13,"quantile",0.01,3208.33256198463
2022-06-11,"US","2  day ahead inc hosp",2022-06-13,"quantile",0.025,3456.58215423906
2022-06-11,"US","2  day ahead inc hosp",2022-06-13,"quantile",0.05,3670.09049897851
2022-06-11,"US","2  day ahead inc hosp",2022-06-13,"quantile",0.1,3916.25194655837
2022-06-11,"US","2  day ahead inc hosp",2022-06-13,"quantile",0.15,4082.3359065864
2022-06-11,"US","2  day ahead inc hosp",2022-06-13,"quantile",0.2,4214.33417304801
2022-06-11,"US","2  day ahead inc hosp",2022-06-13,"quantile",0.25,4327.57693232356
2022-06-11,"US","2  day ahead inc hosp",2022-06-13,"quantile",0.3,4429.27243006762
2022-06-11,"US","2  day ahead inc hosp",2022-06-13,"quantile",0.35,4523.50846438633
2022-06-11,"US","2  day ahead inc hosp",2022-06-13,"quantile",0.4,4612.9292455929
2022-06-11,"US","2  day ahead inc hosp",2022-06-13,"quantile",0.45,4699.44488626853
2022-06-11,"US","2  day ahead inc hosp",2022-06-13,"quantile",0.5,4784.5888541472
2022-06-11,"US","2  day ahead inc hosp",2022-06-13,"quantile",0.55,4869.73282202586
2022-06-11,"US","2  day ahead inc hosp",2022-06-13,"quantile",0.6,4956.24846270149
2022-06-11,"US","2  day ahead inc hosp",2022-06-13,"quantile",0.65,5045.66924390806
2022-06-11,"US","2  day ahead inc hosp",2022-06-13,"quantile",0.7,5139.90527822678
2022-06-11,"US","2  day ahead inc hosp",2022-06-13,"quantile",0.75,5241.60077597083
2022-06-11,"US","2  day ahead inc hosp",2022-06-13,"quantile",0.8,5354.84353524638
