"","forecast_date","location","target","target_end_date","type","quantile","value"
"1",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.01,7500.22316248045
"2",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.025,7656.09928857601
"3",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.05,7792.09383421838
"4",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.1,7951.12646889241
"5",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.15,8059.79185531029
"6",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.2,8146.94698176729
"7",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.25,8222.27998657388
"8",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.3,8290.37550532656
"9",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.35,8353.85290122645
"10",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.4,8414.42313683131
"11",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.45,8473.3384609076
"12",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.5,8531.62123387219
"13",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.55,8590.20415900621
"14",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.6,8650.03936117206
"15",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.65,8712.21174193054
"16",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.7,8778.0941461416
"17",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.75,8849.6100629229
"18",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.8,8929.75969176325
"19",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.85,9023.86964119717
"20",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.9,9143.33594113622
"21",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.95,9322.58007838947
"22",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.975,9480.17054866428
"23",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.99,9665.90616051869
"24",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.01,7876.6984596756
"25",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.025,8106.09091735332
"26",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.05,8307.35726656676
"27",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.1,8544.03029944901
"28",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.15,8706.54500928264
"29",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.2,8837.35117410107
"30",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.25,8950.7410661406
"31",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.3,9053.49545812009
"32",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.35,9149.5001009179
"33",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.4,9241.30320091856
"34",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.45,9330.77962343733
"35",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.5,9419.47026253664
"36",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.55,9508.79166887757
"37",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.6,9600.20121087831
"38",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.65,9695.37122387756
"39",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.7,9796.43002886852
"40",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.75,9906.37250182804
"41",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.8,10029.8848131554
"42",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.85,10175.3072013521
"43",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.9,10360.5216530211
"44",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.95,10639.674130505
"45",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.975,10886.3324168602
"46",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.99,11178.49053044
"47",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.01,7730.73201548678
"48",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.025,8008.45514120576
"49",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.05,8253.23971208016
"50",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.1,8542.37774301511
"51",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.15,8741.70475799124
"52",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.2,8902.59511301703
"53",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.25,9042.38581562949
"54",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.3,9169.31936632436
"55",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.35,9288.13079073832
"56",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.4,9401.93528788147
"57",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.45,9513.03474918263
"58",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.5,9623.33123862593
"59",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.55,9734.58406309631
"60",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.6,9848.61442050771
"61",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.65,9967.52367689045
"62",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.7,10093.9980365261
"63",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.75,10231.8299869986
"64",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.8,10386.9682538739
"65",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.85,10570.0200488304
"66",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.9,10803.7658287323
"67",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.95,11157.3168381538
"68",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.975,11470.9350075098
"69",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.99,11843.8450583299
"70",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.01,7520.85925925445
"71",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.025,7835.67338735006
"72",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.05,8114.24733220157
"73",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.1,8444.57120630804
"74",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.15,8673.06761774639
"75",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.2,8857.95137515579
"76",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.25,9018.90726497631
"77",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.3,9165.3110392541
"78",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.35,9302.56033122936
"79",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.4,9434.21633139451
"80",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.45,9562.92034950367
"81",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.5,9690.86511241831
"82",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.55,9820.0894556569
"83",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.6,9952.71503242843
"84",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.65,10091.2012607447
"85",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.7,10238.7037126407
"86",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.75,10399.6898912179
"87",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.8,10581.181564026
"88",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.85,10795.7189268894
"89",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.9,11070.2713642213
"90",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.95,11486.7907991162
"91",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.975,11857.4816620139
"92",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.99,12299.6900720812
"93",2021-07-31,"US","5  day ahead inc hosp",2021-08-05,"quantile",0.01,7363.05687927558
"94",2021-07-31,"US","5  day ahead inc hosp",2021-08-05,"quantile",0.025,7710.13953676379
"95",2021-07-31,"US","5  day ahead inc hosp",2021-08-05,"quantile",0.05,8018.34062904746
"96",2021-07-31,"US","5  day ahead inc hosp",2021-08-05,"quantile",0.1,8385.04269693831
"97",2021-07-31,"US","5  day ahead inc hosp",2021-08-05,"quantile",0.15,8639.46378441313
"98",2021-07-31,"US","5  day ahead inc hosp",2021-08-05,"quantile",0.2,8845.76377239675
"99",2021-07-31,"US","5  day ahead inc hosp",2021-08-05,"quantile",0.25,9025.67621874812
"100",2021-07-31,"US","5  day ahead inc hosp",2021-08-05,"quantile",0.3,9189.56945990458
"101",2021-07-31,"US","5  day ahead inc hosp",2021-08-05,"quantile",0.35,9343.42401825599
"102",2021-07-31,"US","5  day ahead inc hosp",2021-08-05,"quantile",0.4,9491.19562186608
"103",2021-07-31,"US","5  day ahead inc hosp",2021-08-05,"quantile",0.45,9635.82798274863
"104",2021-07-31,"US","5  day ahead inc hosp",2021-08-05,"quantile",0.5,9779.77496304332
"105",2021-07-31,"US","5  day ahead inc hosp",2021-08-05,"quantile",0.55,9925.32873998722
"106",2021-07-31,"US","5  day ahead inc hosp",2021-08-05,"quantile",0.6,10074.8854957478
"107",2021-07-31,"US","5  day ahead inc hosp",2021-08-05,"quantile",0.65,10231.2340122726
"108",2021-07-31,"US","5  day ahead inc hosp",2021-08-05,"quantile",0.7,10397.9638339022
"109",2021-07-31,"US","5  day ahead inc hosp",2021-08-05,"quantile",0.75,10580.1688860853
"110",2021-07-31,"US","5  day ahead inc hosp",2021-08-05,"quantile",0.8,10785.8693981034
"111",2021-07-31,"US","5  day ahead inc hosp",2021-08-05,"quantile",0.85,11029.4079250838
"112",2021-07-31,"US","5  day ahead inc hosp",2021-08-05,"quantile",0.9,11341.6669892757
"113",2021-07-31,"US","5  day ahead inc hosp",2021-08-05,"quantile",0.95,11816.6199816959
"114",2021-07-31,"US","5  day ahead inc hosp",2021-08-05,"quantile",0.975,12240.5156963649
"115",2021-07-31,"US","5  day ahead inc hosp",2021-08-05,"quantile",0.99,12747.6119878216
"116",2021-07-31,"US","6  day ahead inc hosp",2021-08-06,"quantile",0.01,7077.97531874611
"117",2021-07-31,"US","6  day ahead inc hosp",2021-08-06,"quantile",0.025,7447.77127760257
"118",2021-07-31,"US","6  day ahead inc hosp",2021-08-06,"quantile",0.05,7777.24442502707
"119",2021-07-31,"US","6  day ahead inc hosp",2021-08-06,"quantile",0.1,8170.53982306157
"120",2021-07-31,"US","6  day ahead inc hosp",2021-08-06,"quantile",0.15,8444.19478665066
"121",2021-07-31,"US","6  day ahead inc hosp",2021-08-06,"quantile",0.2,8666.54374930019
"122",2021-07-31,"US","6  day ahead inc hosp",2021-08-06,"quantile",0.25,8860.77393561824
"123",2021-07-31,"US","6  day ahead inc hosp",2021-08-06,"quantile",0.3,9037.96449887283
"124",2021-07-31,"US","6  day ahead inc hosp",2021-08-06,"quantile",0.35,9204.51785585391
"125",2021-07-31,"US","6  day ahead inc hosp",2021-08-06,"quantile",0.4,9364.67915838336
"126",2021-07-31,"US","6  day ahead inc hosp",2021-08-06,"quantile",0.45,9521.61767144132
"127",2021-07-31,"US","6  day ahead inc hosp",2021-08-06,"quantile",0.5,9677.9857625817
"128",2021-07-31,"US","6  day ahead inc hosp",2021-08-06,"quantile",0.55,9836.27195010571
"129",2021-07-31,"US","6  day ahead inc hosp",2021-08-06,"quantile",0.6,9999.08891834017
"130",2021-07-31,"US","6  day ahead inc hosp",2021-08-06,"quantile",0.65,10169.4888793829
"131",2021-07-31,"US","6  day ahead inc hosp",2021-08-06,"quantile",0.7,10351.4121315312
"132",2021-07-31,"US","6  day ahead inc hosp",2021-08-06,"quantile",0.75,10550.4626894616
