forecast_date,target,target_end_date,location,type,quantile,value
2021-03-22,inc hosp,2021-03-25,US,quantile,0.45,6440.493276897342
2021-03-22,inc hosp,2021-03-25,US,quantile,0.5,6577.289419859071
2021-03-22,inc hosp,2021-03-25,US,quantile,0.55,6714.0855628208
2021-03-22,inc hosp,2021-03-25,US,quantile,0.6,6853.085497227831
2021-03-22,inc hosp,2021-03-25,US,quantile,0.65,6996.752961576165
2021-03-22,inc hosp,2021-03-25,US,quantile,0.7,7148.15682897849
2021-03-22,inc hosp,2021-03-25,US,quantile,0.75,7311.545407107532
2021-03-22,inc hosp,2021-03-25,US,quantile,0.8,7493.486336960774
2021-03-22,inc hosp,2021-03-25,US,quantile,0.85,7705.560711452157
2021-03-22,inc hosp,2021-03-25,US,quantile,0.9,7972.398700163489
2021-03-22,inc hosp,2021-03-25,US,quantile,0.95,8367.892795796748
2021-03-22,inc hosp,2021-03-25,US,quantile,0.975,8710.924942150577
2021-03-22,inc hosp,2021-03-25,US,quantile,0.99,9109.773945295732
2021-03-22,inc hosp,2021-03-26,US,quantile,0.01,3860.5240286495255
2021-03-22,inc hosp,2021-03-26,US,quantile,0.025,4288.3960085884155
2021-03-22,inc hosp,2021-03-26,US,quantile,0.05,4656.389516120597
2021-03-22,inc hosp,2021-03-26,US,quantile,0.1,5080.662462569853
2021-03-22,inc hosp,2021-03-26,US,quantile,0.15,5366.917405298837
2021-03-22,inc hosp,2021-03-26,US,quantile,0.2,5594.423759313481
2021-03-22,inc hosp,2021-03-26,US,quantile,0.25,5789.60395350817
2021-03-22,inc hosp,2021-03-26,US,quantile,0.3,5964.881800192497
2021-03-22,inc hosp,2021-03-26,US,quantile,0.35,6127.302846766512
2021-03-22,inc hosp,2021-03-26,US,quantile,0.4,6281.424536776476
2021-03-22,inc hosp,2021-03-26,US,quantile,0.45,6430.539055496905
2021-03-22,inc hosp,2021-03-26,US,quantile,0.5,6577.289419859071
2021-03-22,inc hosp,2021-03-26,US,quantile,0.55,6724.039784221237
2021-03-22,inc hosp,2021-03-26,US,quantile,0.6,6873.154302941666
2021-03-22,inc hosp,2021-03-26,US,quantile,0.65,7027.2759929516305
2021-03-22,inc hosp,2021-03-26,US,quantile,0.7,7189.697039525645
2021-03-22,inc hosp,2021-03-26,US,quantile,0.75,7364.974886209972
2021-03-22,inc hosp,2021-03-26,US,quantile,0.8,7560.155080404661
2021-03-22,inc hosp,2021-03-26,US,quantile,0.85,7787.661434419305
2021-03-22,inc hosp,2021-03-26,US,quantile,0.9,8073.916377148289
2021-03-22,inc hosp,2021-03-26,US,quantile,0.95,8498.189323597544
2021-03-22,inc hosp,2021-03-26,US,quantile,0.975,8866.182831129727
2021-03-22,inc hosp,2021-03-26,US,quantile,0.99,9294.054811068618
2021-03-22,inc hosp,2021-03-27,US,quantile,0.01,3687.972803395627
2021-03-22,inc hosp,2021-03-27,US,quantile,0.025,4143.020421918973
2021-03-22,inc hosp,2021-03-27,US,quantile,0.05,4534.386477855817
2021-03-22,inc hosp,2021-03-27,US,quantile,0.1,4985.606475746754
2021-03-22,inc hosp,2021-03-27,US,quantile,0.15,5290.042466152026
2021-03-22,inc hosp,2021-03-27,US,quantile,0.2,5531.998540508844
2021-03-22,inc hosp,2021-03-27,US,quantile,0.25,5739.575308129622
2021-03-22,inc hosp,2021-03-27,US,quantile,0.3,5925.985660882785
2021-03-22,inc hosp,2021-03-27,US,quantile,0.35,6098.722633404637
2021-03-22,inc hosp,2021-03-27,US,quantile,0.4,6262.6331283425025
2021-03-22,inc hosp,2021-03-27,US,quantile,0.45,6421.218429115592
2021-03-22,inc hosp,2021-03-27,US,quantile,0.5,6577.289419859071
2021-03-22,inc hosp,2021-03-27,US,quantile,0.55,6733.3604106025505
2021-03-22,inc hosp,2021-03-27,US,quantile,0.6,6891.94571137564
2021-03-22,inc hosp,2021-03-27,US,quantile,0.65,7055.856206313505
2021-03-22,inc hosp,2021-03-27,US,quantile,0.7,7228.593178835357
2021-03-22,inc hosp,2021-03-27,US,quantile,0.75,7415.003531588521
2021-03-22,inc hosp,2021-03-27,US,quantile,0.8,7622.580299209299
2021-03-22,inc hosp,2021-03-27,US,quantile,0.85,7864.536373566117
2021-03-22,inc hosp,2021-03-27,US,quantile,0.9,8168.972363971388
2021-03-22,inc hosp,2021-03-27,US,quantile,0.95,8620.192361862326
2021-03-22,inc hosp,2021-03-27,US,quantile,0.975,9011.55841779917
2021-03-22,inc hosp,2021-03-27,US,quantile,0.99,9466.606036322515
2021-03-22,inc hosp,2021-03-28,US,quantile,0.01,3525.1611739510513
2021-03-22,inc hosp,2021-03-28,US,quantile,0.025,4005.850511289326
2021-03-22,inc hosp,2021-03-28,US,quantile,0.05,4419.269860005958
2021-03-22,inc hosp,2021-03-28,US,quantile,0.1,4895.915892093357
2021-03-22,inc hosp,2021-03-28,US,quantile,0.15,5217.506707060612
2021-03-22,inc hosp,2021-03-28,US,quantile,0.2,5473.096892160289
2021-03-22,inc hosp,2021-03-28,US,quantile,0.25,5692.370512794201
2021-03-22,inc hosp,2021-03-28,US,quantile,0.3,5889.285001059598
2021-03-22,inc hosp,2021-03-28,US,quantile,0.35,6071.755620562662
2021-03-22,inc hosp,2021-03-28,US,quantile,0.4,6244.902394630285
2021-03-22,inc hosp,2021-03-28,US,quantile,0.45,6412.423902352
2021-03-22,inc hosp,2021-03-28,US,quantile,0.5,6577.289419859071
2021-03-22,inc hosp,2021-03-28,US,quantile,0.55,6742.154937366142
2021-03-22,inc hosp,2021-03-28,US,quantile,0.6,6909.676445087857
2021-03-22,inc hosp,2021-03-28,US,quantile,0.65,7082.82321915548
2021-03-22,inc hosp,2021-03-28,US,quantile,0.7,7265.293838658545
2021-03-22,inc hosp,2021-03-28,US,quantile,0.75,7462.208326923941
2021-03-22,inc hosp,2021-03-28,US,quantile,0.8,7681.481947557853
2021-03-22,inc hosp,2021-03-28,US,quantile,0.85,7937.07213265753
2021-03-22,inc hosp,2021-03-28,US,quantile,0.9,8258.662947624785
2021-03-22,inc hosp,2021-03-28,US,quantile,0.95,8735.308979712183
2021-03-22,inc hosp,2021-03-28,US,quantile,0.975,9148.728328428817
2021-03-22,inc hosp,2021-03-28,US,quantile,0.99,9629.41766576709
2021-03-22,inc hosp,2021-03-29,US,quantile,0.01,3370.6052837509683
2021-03-22,inc hosp,2021-03-29,US,quantile,0.025,3875.6361174014014
2021-03-22,inc hosp,2021-03-29,US,quantile,0.05,4309.990495814936
2021-03-22,inc hosp,2021-03-29,US,quantile,0.1,4810.773276382144
2021-03-22,inc hosp,2021-03-29,US,quantile,0.15,5148.649040959257
2021-03-22,inc hosp,2021-03-29,US,quantile,0.2,5417.181987765441
2021-03-22,inc hosp,2021-03-29,US,quantile,0.25,5647.55934549818
2021-03-22,inc hosp,2021-03-29,US,quantile,0.3,5854.445332853747
2021-03-22,inc hosp,2021-03-29,US,quantile,0.35,6046.156032314286
2021-03-22,inc hosp,2021-03-29,US,quantile,0.4,6228.0707386721615
2021-03-22,inc hosp,2021-03-29,US,quantile,0.45,6404.075322355153
2021-03-22,inc hosp,2021-03-29,US,quantile,0.5,6577.289419859071
2021-03-22,inc hosp,2021-03-29,US,quantile,0.55,6750.503517362989
2021-03-22,inc hosp,2021-03-29,US,quantile,0.6,6926.508101045981
2021-03-22,inc hosp,2021-03-29,US,quantile,0.65,7108.4228074038565
2021-03-22,inc hosp,2021-03-29,US,quantile,0.7,7300.133506864396
2021-03-22,inc hosp,2021-03-29,US,quantile,0.75,7507.019494219962
2021-03-22,inc hosp,2021-03-29,US,quantile,0.8,7737.396851952702
2021-03-22,inc hosp,2021-03-29,US,quantile,0.85,8005.929798758885
2021-03-22,inc hosp,2021-03-29,US,quantile,0.9,8343.805563335998
2021-03-22,inc hosp,2021-03-29,US,quantile,0.95,8844.588343903206
2021-03-22,inc hosp,2021-03-29,US,quantile,0.975,9278.94272231674
2021-03-22,inc hosp,2021-03-29,US,quantile,0.99,9783.973555967174
2021-03-22,inc hosp,2021-03-30,US,quantile,0.01,3236.369327948744
2021-03-22,inc hosp,2021-03-30,US,quantile,0.025,3764.621206170292
2021-03-22,inc hosp,2021-03-30,US,quantile,0.05,4218.9469639704985
2021-03-22,inc hosp,2021-03-30,US,quantile,0.1,4742.755465925733
2021-03-22,inc hosp,2021-03-30,US,quantile,0.15,5096.166575408491
2021-03-22,inc hosp,2021-03-30,US,quantile,0.2,5377.046521865225
2021-03-22,inc hosp,2021-03-30,US,quantile,0.25,5618.016505900442
2021-03-22,inc hosp,2021-03-30,US,quantile,0.3,5834.414999054512
2021-03-22,inc hosp,2021-03-30,US,quantile,0.35,6034.9404527841225
2021-03-22,inc hosp,2021-03-30,US,quantile,0.4,6225.219498946649
2021-03-22,inc hosp,2021-03-30,US,quantile,0.45,6409.316678190354
2021-03-22,inc hosp,2021-03-30,US,quantile,0.5,6590.495066209785
2021-03-22,inc hosp,2021-03-30,US,quantile,0.55,6771.673454229217
2021-03-22,inc hosp,2021-03-30,US,quantile,0.6,6955.770633472922
2021-03-22,inc hosp,2021-03-30,US,quantile,0.65,7146.049679635448
2021-03-22,inc hosp,2021-03-30,US,quantile,0.7,7346.575133365059
2021-03-22,inc hosp,2021-03-30,US,quantile,0.75,7562.973626519129
2021-03-22,inc hosp,2021-03-30,US,quantile,0.8,7803.9436105543455
2021-03-22,inc hosp,2021-03-30,US,quantile,0.85,8084.82355701108
2021-03-22,inc hosp,2021-03-30,US,quantile,0.9,8438.234666493838
2021-03-22,inc hosp,2021-03-30,US,quantile,0.95,8962.043168449072
2021-03-22,inc hosp,2021-03-30,US,quantile,0.975,9416.36892624928
2021-03-22,inc hosp,2021-03-30,US,quantile,0.99,9944.620804470827
2021-03-22,inc hosp,2021-03-31,US,quantile,0.01,3095.141609495718
2021-03-22,inc hosp,2021-03-31,US,quantile,0.025,3645.6358880777343
2021-03-22,inc hosp,2021-03-31,US,quantile,0.05,4119.0913372537425
2021-03-22,inc hosp,2021-03-31,US,quantile,0.1,4664.955148225445
2021-03-22,inc hosp,2021-03-31,US,quantile,0.15,5033.246869993799
2021-03-22,inc hosp,2021-03-31,US,quantile,0.2,5325.953455370116
2021-03-22,inc hosp,2021-03-31,US,quantile,0.25,5577.069642534439
2021-03-22,inc hosp,2021-03-31,US,quantile,0.3,5802.579739680035
2021-03-22,inc hosp,2021-03-31,US,quantile,0.35,6011.54845240824
2021-03-22,inc hosp,2021-03-31,US,quantile,0.4,6209.839325692335
2021-03-22,inc hosp,2021-03-31,US,quantile,0.45,6401.688040396277
2021-03-22,inc hosp,2021-03-31,US,quantile,0.5,6590.495066209785
2021-03-22,inc hosp,2021-03-31,US,quantile,0.55,6779.302092023294
2021-03-22,inc hosp,2021-03-31,US,quantile,0.6,6971.150806727236
2021-03-22,inc hosp,2021-03-31,US,quantile,0.65,7169.44168001133
2021-03-22,inc hosp,2021-03-31,US,quantile,0.7,7378.410392739535
2021-03-22,inc hosp,2021-03-31,US,quantile,0.75,7603.920489885132
2021-03-22,inc hosp,2021-03-31,US,quantile,0.8,7855.036677049455
2021-03-22,inc hosp,2021-03-31,US,quantile,0.85,8147.743262425772
2021-03-22,inc hosp,2021-03-31,US,quantile,0.9,8516.034984194126
2021-03-22,inc hosp,2021-03-31,US,quantile,0.95,9061.898795165827
2021-03-22,inc hosp,2021-03-31,US,quantile,0.975,9535.354244341836
2021-03-22,inc hosp,2021-03-31,US,quantile,0.99,10085.848522923852
2021-03-22,inc hosp,2021-04-01,US,quantile,0.01,2959.4026539100396
2021-03-22,inc hosp,2021-04-01,US,quantile,0.025,3531.274890216785
2021-03-22,inc hosp,2021-04-01,US,quantile,0.05,4023.1165624123983
2021-03-22,inc hosp,2021-04-01,US,quantile,0.1,4590.178511000482
2021-03-22,inc hosp,2021-04-01,US,quantile,0.15,4972.7725155802245
2021-03-22,inc hosp,2021-04-01,US,quantile,0.2,5276.846101943442
2021-03-22,inc hosp,2021-04-01,US,quantile,0.25,5537.7141638175635
2021-03-22,inc hosp,2021-04-01,US,quantile,0.3,5771.98174584692
2021-03-22,inc hosp,2021-04-01,US,quantile,0.35,5989.065573446075
2021-03-22,inc hosp,2021-04-01,US,quantile,0.4,6195.056897163889
2021-03-22,inc hosp,2021-04-01,US,quantile,0.45,6394.355886779042
2021-03-22,inc hosp,2021-04-01,US,quantile,0.5,6590.495066209785
2021-03-22,inc hosp,2021-04-01,US,quantile,0.55,6786.634245640529
2021-03-22,inc hosp,2021-04-01,US,quantile,0.6,6985.933235255682
2021-03-22,inc hosp,2021-04-01,US,quantile,0.65,7191.924558973496
2021-03-22,inc hosp,2021-04-01,US,quantile,0.7,7409.008386572651
2021-03-22,inc hosp,2021-04-01,US,quantile,0.75,7643.275968602007
2021-03-22,inc hosp,2021-04-01,US,quantile,0.8,7904.144030476129
2021-03-22,inc hosp,2021-04-01,US,quantile,0.85,8208.217616839345
2021-03-22,inc hosp,2021-04-01,US,quantile,0.9,8590.811621419089
2021-03-22,inc hosp,2021-04-01,US,quantile,0.95,9157.873570007172
2021-03-22,inc hosp,2021-04-01,US,quantile,0.975,9649.715242202788
2021-03-22,inc hosp,2021-04-01,US,quantile,0.99,10221.587478509531
2021-03-22,inc hosp,2021-04-02,US,quantile,0.01,2828.5582743486316
2021-03-22,inc hosp,2021-04-02,US,quantile,0.025,3421.037606110862
2021-03-22,inc hosp,2021-04-02,US,quantile,0.05,3930.602517247708
2021-03-22,inc hosp,2021-04-02,US,quantile,0.1,4518.098225269883
2021-03-22,inc hosp,2021-04-02,US,quantile,0.15,4914.478790330317
2021-03-22,inc hosp,2021-04-02,US,quantile,0.2,5229.509497920727
2021-03-22,inc hosp,2021-04-02,US,quantile,0.25,5499.777794167207
2021-03-22,inc hosp,2021-04-02,US,quantile,0.3,5742.487077189397
2021-03-22,inc hosp,2021-04-02,US,quantile,0.35,5967.393398823354
2021-03-22,inc hosp,2021-04-02,US,quantile,0.4,6180.8075044168345
2021-03-22,inc hosp,2021-04-02,US,quantile,0.45,6387.288121399849
2021-03-22,inc hosp,2021-04-02,US,quantile,0.5,6590.495066209785
2021-03-22,inc hosp,2021-04-02,US,quantile,0.55,6793.702011019722
2021-03-22,inc hosp,2021-04-02,US,quantile,0.6,7000.182628002736
2021-03-22,inc hosp,2021-04-02,US,quantile,0.65,7213.596733596217
2021-03-22,inc hosp,2021-04-02,US,quantile,0.7,7438.503055230174
2021-03-22,inc hosp,2021-04-02,US,quantile,0.75,7681.212338252364
2021-03-22,inc hosp,2021-04-02,US,quantile,0.8,7951.480634498844
2021-03-22,inc hosp,2021-04-02,US,quantile,0.85,8266.511342089254
2021-03-22,inc hosp,2021-04-02,US,quantile,0.9,8662.891907149688
2021-03-22,inc hosp,2021-04-02,US,quantile,0.95,9250.387615171863
2021-03-22,inc hosp,2021-04-02,US,quantile,0.975,9759.952526308707
2021-03-22,inc hosp,2021-04-02,US,quantile,0.99,10352.43185807094
2021-03-22,inc hosp,2021-04-03,US,quantile,0.01,2702.114330574912
2021-03-22,inc hosp,2021-04-03,US,quantile,0.025,3314.5077192331837
2021-03-22,inc hosp,2021-04-03,US,quantile,0.05,3841.1998179166794
2021-03-22,inc hosp,2021-04-03,US,quantile,0.1,4448.442076288444
2021-03-22,inc hosp,2021-04-03,US,quantile,0.15,4858.145545122788
2021-03-22,inc hosp,2021-04-03,US,quantile,0.2,5183.7648742880565
2021-03-22,inc hosp,2021-04-03,US,quantile,0.25,5463.117265017022
2021-03-22,inc hosp,2021-04-03,US,quantile,0.3,5713.984345640228
2021-03-22,inc hosp,2021-04-03,US,quantile,0.35,5946.450082506403
2021-03-22,inc hosp,2021-04-03,US,quantile,0.4,6167.037333918432
2021-03-22,inc hosp,2021-04-03,US,quantile,0.45,6380.4580524950325
2021-03-22,inc hosp,2021-04-03,US,quantile,0.5,6590.495066209785
2021-03-22,inc hosp,2021-04-03,US,quantile,0.55,6800.532079924538
2021-03-22,inc hosp,2021-04-03,US,quantile,0.6,7013.952798501139
2021-03-22,inc hosp,2021-04-03,US,quantile,0.65,7234.540049913167
2021-03-22,inc hosp,2021-04-03,US,quantile,0.7,7467.005786779343
2021-03-22,inc hosp,2021-04-03,US,quantile,0.75,7717.872867402549
2021-03-22,inc hosp,2021-04-03,US,quantile,0.8,7997.225258131514
2021-03-22,inc hosp,2021-04-03,US,quantile,0.85,8322.844587296782
2021-03-22,inc hosp,2021-04-03,US,quantile,0.9,8732.548056131127
2021-03-22,inc hosp,2021-04-03,US,quantile,0.95,9339.79031450289
2021-03-22,inc hosp,2021-04-03,US,quantile,0.975,9866.482413186388
2021-03-22,inc hosp,2021-04-03,US,quantile,0.99,10478.87580184466
2021-03-22,inc hosp,2021-04-04,US,quantile,0.01,2579.6546225428724
2021-03-22,inc hosp,2021-04-04,US,quantile,0.025,3211.334578200247
2021-03-22,inc hosp,2021-04-04,US,quantile,0.05,3754.614188501746
2021-03-22,inc hosp,2021-04-04,US,quantile,0.1,4380.980785440315
2021-03-22,inc hosp,2021-04-04,US,quantile,0.15,4803.587354712681
2021-03-22,inc hosp,2021-04-04,US,quantile,0.2,5139.461659069482
2021-03-22,inc hosp,2021-04-04,US,quantile,0.25,5427.611905392478
2021-03-22,inc hosp,2021-04-04,US,quantile,0.3,5686.379732248279
2021-03-22,inc hosp,2021-04-04,US,quantile,0.35,5926.1666879455215
2021-03-22,inc hosp,2021-04-04,US,quantile,0.4,6153.701060084681
2021-03-22,inc hosp,2021-04-04,US,quantile,0.45,6373.843198363154
2021-03-22,inc hosp,2021-04-04,US,quantile,0.5,6590.495066209785
2021-03-22,inc hosp,2021-04-04,US,quantile,0.55,6807.146934056416
2021-03-22,inc hosp,2021-04-04,US,quantile,0.6,7027.28907233489
2021-03-22,inc hosp,2021-04-04,US,quantile,0.65,7254.823444474049
2021-03-22,inc hosp,2021-04-04,US,quantile,0.7,7494.610400171292
2021-03-22,inc hosp,2021-04-04,US,quantile,0.75,7753.378227027093
2021-03-22,inc hosp,2021-04-04,US,quantile,0.8,8041.528473350088
2021-03-22,inc hosp,2021-04-04,US,quantile,0.85,8377.40277770689
2021-03-22,inc hosp,2021-04-04,US,quantile,0.9,8800.009346979255
2021-03-22,inc hosp,2021-04-04,US,quantile,0.95,9426.375943917825
2021-03-22,inc hosp,2021-04-04,US,quantile,0.975,9969.655554219324
2021-03-22,inc hosp,2021-04-04,US,quantile,0.99,10601.3355098767
2021-03-22,inc hosp,2021-04-05,US,quantile,0.01,2460.824693909836
2021-03-22,inc hosp,2021-04-05,US,quantile,0.025,3111.2195511206264
2021-03-22,inc hosp,2021-04-05,US,quantile,0.05,3670.595009219274
2021-03-22,inc hosp,2021-04-05,US,quantile,0.1,4315.519087827266
2021-03-22,inc hosp,2021-04-05,US,quantile,0.15,4750.64630188015
2021-03-22,inc hosp,2021-04-05,US,quantile,0.2,5096.471617795989
2021-03-22,inc hosp,2021-04-05,US,quantile,0.25,5393.15894598177
2021-03-22,inc hosp,2021-04-05,US,quantile,0.3,5659.59333619996
2021-03-22,inc hosp,2021-04-05,US,quantile,0.35,5906.484505398796
2021-03-22,inc hosp,2021-04-05,US,quantile,0.4,6140.760081428414
2021-03-22,inc hosp,2021-04-05,US,quantile,0.45,6367.424412486224
2021-03-22,inc hosp,2021-04-05,US,quantile,0.5,6590.495066209785
2021-03-22,inc hosp,2021-04-05,US,quantile,0.55,6813.565719933346
2021-03-22,inc hosp,2021-04-05,US,quantile,0.6,7040.2300509911565
2021-03-22,inc hosp,2021-04-05,US,quantile,0.65,7274.505627020775
2021-03-22,inc hosp,2021-04-05,US,quantile,0.7,7521.396796219611
2021-03-22,inc hosp,2021-04-05,US,quantile,0.75,7787.831186437801
2021-03-22,inc hosp,2021-04-05,US,quantile,0.8,8084.518514623582
2021-03-22,inc hosp,2021-04-05,US,quantile,0.85,8430.343830539421
2021-03-22,inc hosp,2021-04-05,US,quantile,0.9,8865.471044592305
2021-03-22,inc hosp,2021-04-05,US,quantile,0.95,9510.395123200296
2021-03-22,inc hosp,2021-04-05,US,quantile,0.975,10069.770581298944
2021-03-22,inc hosp,2021-04-05,US,quantile,0.99,10720.165438509734
2021-03-22,inc hosp,2021-04-06,US,quantile,0.01,2057.2727649843
2021-03-22,inc hosp,2021-04-06,US,quantile,0.025,2725.858865791957
2021-03-22,inc hosp,2021-04-06,US,quantile,0.05,3300.8797969560283
2021-03-22,inc hosp,2021-04-06,US,quantile,0.1,3963.842104011513
2021-03-22,inc hosp,2021-04-06,US,quantile,0.15,4411.139625161239
2021-03-22,inc hosp,2021-04-06,US,quantile,0.2,4766.637515351062
2021-03-22,inc hosp,2021-04-06,US,quantile,0.25,5071.623051001576
2021-03-22,inc hosp,2021-04-06,US,quantile,0.3,5345.50948798998
2021-03-22,inc hosp,2021-04-06,US,quantile,0.35,5599.306089098397
2021-03-22,inc hosp,2021-04-06,US,quantile,0.4,5840.134244726551
2021-03-22,inc hosp,2021-04-06,US,quantile,0.45,6073.138272378328
2021-03-22,inc hosp,2021-04-06,US,quantile,0.5,6302.448109201522
2021-03-22,inc hosp,2021-04-06,US,quantile,0.55,6531.757946024716
2021-03-22,inc hosp,2021-04-06,US,quantile,0.6,6764.761973676494
2021-03-22,inc hosp,2021-04-06,US,quantile,0.65,7005.590129304647
2021-03-22,inc hosp,2021-04-06,US,quantile,0.7,7259.386730413064
2021-03-22,inc hosp,2021-04-06,US,quantile,0.75,7533.2731674014685
2021-03-22,inc hosp,2021-04-06,US,quantile,0.8,7838.258703051983
2021-03-22,inc hosp,2021-04-06,US,quantile,0.85,8193.756593241806
2021-03-22,inc hosp,2021-04-06,US,quantile,0.9,8641.054114391532
2021-03-22,inc hosp,2021-04-06,US,quantile,0.95,9304.016421447015
2021-03-22,inc hosp,2021-04-06,US,quantile,0.975,9879.037352611089
2021-03-22,inc hosp,2021-04-06,US,quantile,0.99,10547.623453418746
2021-03-22,inc hosp,2021-04-07,US,quantile,0.01,1944.828343498276
2021-03-22,inc hosp,2021-04-07,US,quantile,0.025,2631.123672128836
2021-03-22,inc hosp,2021-04-07,US,quantile,0.05,3221.3755162009393
2021-03-22,inc hosp,2021-04-07,US,quantile,0.1,3901.8980903924903
2021-03-22,inc hosp,2021-04-07,US,quantile,0.15,4361.043440411364
2021-03-22,inc hosp,2021-04-07,US,quantile,0.2,4725.957609402568
2021-03-22,inc hosp,2021-04-07,US,quantile,0.25,5039.0214738233035
2021-03-22,inc hosp,2021-04-07,US,quantile,0.3,5320.162499718614
2021-03-22,inc hosp,2021-04-07,US,quantile,0.35,5580.6815585991535
2021-03-22,inc hosp,2021-04-07,US,quantile,0.4,5827.888669262473
2021-03-22,inc hosp,2021-04-07,US,quantile,0.45,6067.064409733817
2021-03-22,inc hosp,2021-04-07,US,quantile,0.5,6302.448109201522
2021-03-22,inc hosp,2021-04-07,US,quantile,0.55,6537.831808669227
2021-03-22,inc hosp,2021-04-07,US,quantile,0.6,6777.007549140571
2021-03-22,inc hosp,2021-04-07,US,quantile,0.65,7024.214659803891
2021-03-22,inc hosp,2021-04-07,US,quantile,0.7,7284.73371868443
2021-03-22,inc hosp,2021-04-07,US,quantile,0.75,7565.874744579741
2021-03-22,inc hosp,2021-04-07,US,quantile,0.8,7878.938609000476
2021-03-22,inc hosp,2021-04-07,US,quantile,0.85,8243.85277799168
2021-03-22,inc hosp,2021-04-07,US,quantile,0.9,8702.998128010553
2021-03-22,inc hosp,2021-04-07,US,quantile,0.95,9383.520702202106
