model,location,forecast_date,horizon,temporal_resolution,target_variable,target_end_date,type,quantile,value,location_name,population,geo_type,geo_value,abbreviation,full_location_name
Multiple3_arima_noTrans,US,2021-07-05,1,day,inc hosp,2021-07-06,quantile,0.01,1165.8512911690748,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,1,day,inc hosp,2021-07-06,quantile,0.025,1387.7297783219517,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,1,day,inc hosp,2021-07-06,quantile,0.05,1578.5575178364275,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,1,day,inc hosp,2021-07-06,quantile,0.1,1798.5696801460504,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,1,day,inc hosp,2021-07-06,quantile,0.15,1947.01084154627,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,1,day,inc hosp,2021-07-06,quantile,0.2,2064.987170946587,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,1,day,inc hosp,2021-07-06,quantile,0.25,2166.200356760501,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,1,day,inc hosp,2021-07-06,quantile,0.3,2257.0929257464086,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,1,day,inc hosp,2021-07-06,quantile,0.35,2341.3184366124774,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,1,day,inc hosp,2021-07-06,quantile,0.4,2421.2402099937112,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,1,day,inc hosp,2021-07-06,quantile,0.45,2498.5654506672026,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,1,day,inc hosp,2021-07-06,quantile,0.5,2574.6647288635954,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,1,day,inc hosp,2021-07-06,quantile,0.55,2650.764007059988,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,1,day,inc hosp,2021-07-06,quantile,0.6,2728.0892477334796,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,1,day,inc hosp,2021-07-06,quantile,0.65,2808.0110211147135,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,1,day,inc hosp,2021-07-06,quantile,0.7,2892.2365319807823,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,1,day,inc hosp,2021-07-06,quantile,0.75,2983.1291009666897,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,1,day,inc hosp,2021-07-06,quantile,0.8,3084.3422867806044,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,1,day,inc hosp,2021-07-06,quantile,0.85,3202.318616180921,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,1,day,inc hosp,2021-07-06,quantile,0.9,3350.7597775811405,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,1,day,inc hosp,2021-07-06,quantile,0.95,3570.7719398907634,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,1,day,inc hosp,2021-07-06,quantile,0.975,3761.5996794052394,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,1,day,inc hosp,2021-07-06,quantile,0.99,3983.4781665581163,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,2,day,inc hosp,2021-07-07,quantile,0.01,647.5950968137784,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,2,day,inc hosp,2021-07-07,quantile,0.025,945.9693386837241,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,2,day,inc hosp,2021-07-07,quantile,0.05,1202.5876473625472,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,2,day,inc hosp,2021-07-07,quantile,0.1,1498.4521224347532,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,2,day,inc hosp,2021-07-07,quantile,0.15,1698.0704791462256,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,2,day,inc hosp,2021-07-07,quantile,0.2,1856.7208210298195,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,2,day,inc hosp,2021-07-07,quantile,0.25,1992.8286878716413,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,2,day,inc hosp,2021-07-07,quantile,0.3,2115.057758886065,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,2,day,inc hosp,2021-07-07,quantile,0.35,2228.3212089539247,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,2,day,inc hosp,2021-07-07,quantile,0.4,2335.7971470113926,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,2,day,inc hosp,2021-07-07,quantile,0.45,2439.7813608908905,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,2,day,inc hosp,2021-07-07,quantile,0.5,2542.1169443449726,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,2,day,inc hosp,2021-07-07,quantile,0.55,2644.4525277990547,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,2,day,inc hosp,2021-07-07,quantile,0.6,2748.4367416785526,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,2,day,inc hosp,2021-07-07,quantile,0.65,2855.9126797360204,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,2,day,inc hosp,2021-07-07,quantile,0.7,2969.17612980388,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,2,day,inc hosp,2021-07-07,quantile,0.75,3091.405200818304,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,2,day,inc hosp,2021-07-07,quantile,0.8,3227.5130676601257,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,2,day,inc hosp,2021-07-07,quantile,0.85,3386.16340954372,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,2,day,inc hosp,2021-07-07,quantile,0.9,3585.781766255192,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,2,day,inc hosp,2021-07-07,quantile,0.95,3881.646241327398,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,2,day,inc hosp,2021-07-07,quantile,0.975,4138.264550006221,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,2,day,inc hosp,2021-07-07,quantile,0.99,4436.638791876167,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,3,day,inc hosp,2021-07-08,quantile,0.01,476.59163299579404,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,3,day,inc hosp,2021-07-08,quantile,0.025,808.3656264867764,United States,332875137,state,us,US,United States
Multiple3_arima_noTrans,US,2021-07-05,3,day,inc hosp,2021-07-08,quantile,0.05,1093.709564152766,United States,332875137,state,us,US,United States
