forecast_date,location,target,target_end_date,type,quantile,value
2021-06-07,US,1  day ahead inc hosp,2021-06-08,quantile,0.01,2110.8949904412757
2021-06-07,US,1  day ahead inc hosp,2021-06-08,quantile,0.025,2177.1307882692736
2021-06-07,US,1  day ahead inc hosp,2021-06-08,quantile,0.05,2235.333481500794
2021-06-07,US,1  day ahead inc hosp,2021-06-08,quantile,0.1,2303.877171881328
2021-06-07,US,1  day ahead inc hosp,2021-06-08,quantile,0.15,2351.0056454890446
2021-06-07,US,1  day ahead inc hosp,2021-06-08,quantile,0.2,2388.9745778830656
2021-06-07,US,1  day ahead inc hosp,2021-06-08,quantile,0.25,2421.9134544900126
2021-06-07,US,1  day ahead inc hosp,2021-06-08,quantile,0.3,2451.7828105424483
2021-06-07,US,1  day ahead inc hosp,2021-06-08,quantile,0.35,2479.707054353958
2021-06-07,US,1  day ahead inc hosp,2021-06-08,quantile,0.4,2506.424342743179
2021-06-07,US,1  day ahead inc hosp,2021-06-08,quantile,0.45,2532.4785544229567
2021-06-07,US,1  day ahead inc hosp,2021-06-08,quantile,0.5,2558.3174869673217
2021-06-07,US,1  day ahead inc hosp,2021-06-08,quantile,0.55,2584.353643358883
2021-06-07,US,1  day ahead inc hosp,2021-06-08,quantile,0.6,2611.012289533887
2021-06-07,US,1  day ahead inc hosp,2021-06-08,quantile,0.65,2638.7823223513847
2021-06-07,US,1  day ahead inc hosp,2021-06-08,quantile,0.7,2668.286871647877
2021-06-07,US,1  day ahead inc hosp,2021-06-08,quantile,0.75,2700.40376040135
2021-06-07,US,1  day ahead inc hosp,2021-06-08,quantile,0.8,2736.507675942635
2021-06-07,US,1  day ahead inc hosp,2021-06-08,quantile,0.85,2779.0467777668573
2021-06-07,US,1  day ahead inc hosp,2021-06-08,quantile,0.9,2833.273017083036
2021-06-07,US,1  day ahead inc hosp,2021-06-08,quantile,0.95,2915.099392644127
2021-06-07,US,1  day ahead inc hosp,2021-06-08,quantile,0.975,2987.495741618409
2021-06-07,US,1  day ahead inc hosp,2021-06-08,quantile,0.99,3073.3582754452477
2021-06-07,US,2  day ahead inc hosp,2021-06-09,quantile,0.01,1924.799881001899
2021-06-07,US,2  day ahead inc hosp,2021-06-09,quantile,0.025,2002.075978505402
2021-06-07,US,2  day ahead inc hosp,2021-06-09,quantile,0.05,2070.378758605078
2021-06-07,US,2  day ahead inc hosp,2021-06-09,quantile,0.1,2151.2800674870045
2021-06-07,US,2  day ahead inc hosp,2021-06-09,quantile,0.15,2207.1876207478426
2021-06-07,US,2  day ahead inc hosp,2021-06-09,quantile,0.2,2252.392676714491
2021-06-07,US,2  day ahead inc hosp,2021-06-09,quantile,0.25,2291.724904891546
2021-06-07,US,2  day ahead inc hosp,2021-06-09,quantile,0.3,2327.483442627207
2021-06-07,US,2  day ahead inc hosp,2021-06-09,quantile,0.35,2360.9910852125904
2021-06-07,US,2  day ahead inc hosp,2021-06-09,quantile,0.4,2393.1198596490485
2021-06-07,US,2  day ahead inc hosp,2021-06-09,quantile,0.45,2424.5158448412926
2021-06-07,US,2  day ahead inc hosp,2021-06-09,quantile,0.5,2455.7146749758645
2021-06-07,US,2  day ahead inc hosp,2021-06-09,quantile,0.55,2487.213642310332
2021-06-07,US,2  day ahead inc hosp,2021-06-09,quantile,0.6,2519.5294642346935
2021-06-07,US,2  day ahead inc hosp,2021-06-09,quantile,0.65,2553.260328065535
2021-06-07,US,2  day ahead inc hosp,2021-06-09,quantile,0.7,2589.172934071938
2021-06-07,US,2  day ahead inc hosp,2021-06-09,quantile,0.75,2628.3518862343267
2021-06-07,US,2  day ahead inc hosp,2021-06-09,quantile,0.8,2672.5009213051367
2021-06-07,US,2  day ahead inc hosp,2021-06-09,quantile,0.85,2724.6613939480803
2021-06-07,US,2  day ahead inc hosp,2021-06-09,quantile,0.9,2791.3715549392496
2021-06-07,US,2  day ahead inc hosp,2021-06-09,quantile,0.95,2892.4900602407747
2021-06-07,US,2  day ahead inc hosp,2021-06-09,quantile,0.975,2982.398483124148
2021-06-07,US,2  day ahead inc hosp,2021-06-09,quantile,0.99,3089.553686255882
2021-06-07,US,3  day ahead inc hosp,2021-06-10,quantile,0.01,1842.3694525448402
2021-06-07,US,3  day ahead inc hosp,2021-06-10,quantile,0.025,1929.684853958029
2021-06-07,US,3  day ahead inc hosp,2021-06-10,quantile,0.05,2007.2318415238146
2021-06-07,US,3  day ahead inc hosp,2021-06-10,quantile,0.1,2099.5134504757066
2021-06-07,US,3  day ahead inc hosp,2021-06-10,quantile,0.15,2163.548427219109
2021-06-07,US,3  day ahead inc hosp,2021-06-10,quantile,0.2,2215.477163521477
2021-06-07,US,3  day ahead inc hosp,2021-06-10,quantile,0.25,2260.7675321764727
2021-06-07,US,3  day ahead inc hosp,2021-06-10,quantile,0.3,2302.0282716294028
2021-06-07,US,3  day ahead inc hosp,2021-06-10,quantile,0.35,2340.7642581109335
2021-06-07,US,3  day ahead inc hosp,2021-06-10,quantile,0.4,2377.9709909631815
2021-06-07,US,3  day ahead inc hosp,2021-06-10,quantile,0.45,2414.3894041614594
2021-06-07,US,3  day ahead inc hosp,2021-06-10,quantile,0.5,2450.637258527648
2021-06-07,US,3  day ahead inc hosp,2021-06-10,quantile,0.55,2487.2917379096143
2021-06-07,US,3  day ahead inc hosp,2021-06-10,quantile,0.6,2524.9563463436216
2021-06-07,US,3  day ahead inc hosp,2021-06-10,quantile,0.65,2564.3336017285465
2021-06-07,US,3  day ahead inc hosp,2021-06-10,quantile,0.7,2606.32787680111
2021-06-07,US,3  day ahead inc hosp,2021-06-10,quantile,0.75,2652.2227110949584
2021-06-07,US,3  day ahead inc hosp,2021-06-10,quantile,0.8,2704.0391637093594
2021-06-07,US,3  day ahead inc hosp,2021-06-10,quantile,0.85,2765.3917184013235
2021-06-07,US,3  day ahead inc hosp,2021-06-10,quantile,0.9,2844.0635560944843
2021-06-07,US,3  day ahead inc hosp,2021-06-10,quantile,0.95,2963.739923959
2021-06-07,US,3  day ahead inc hosp,2021-06-10,quantile,0.975,3070.5655183164413
