"","forecast_date","location","target","target_end_date","type","quantile","value"
"1",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.01,10521.0085352857
"2",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.025,10680.3970090862
"3",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.05,10818.9224983078
"4",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.1,10980.301062521
"5",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.15,11090.1977736338
"6",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.2,11178.1268785613
"7",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.25,11253.9780207105
"8",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.3,11322.4230848925
"9",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.35,11386.1258875917
"10",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.4,11446.8218109149
"11",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.45,11505.7764711613
"12",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.5,11564.018477632
"13",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.55,11622.4813196727
"14",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.6,11682.1127753531
"15",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.65,11743.9874662776
"16",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.7,11809.4597325095
"17",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.75,11880.4213132922
"18",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.8,11959.8162067636
"19",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.85,12052.862162632
"20",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.9,12170.7052922924
"21",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.95,12346.9534647705
"22",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.975,12501.3665878061
"23",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.99,12682.7211699185
"24",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.01,11343.9320463193
"25",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.025,11551.725084636
"26",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.05,11732.7106096031
"27",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.1,11944.005508001
"28",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.15,12088.1687402951
