"","forecast_date","location","target","target_end_date","type","quantile","value"
"1",2021-10-09,"US","1  day ahead inc hosp",2021-10-10,"quantile",0.01,6005.11312958355
"2",2021-10-09,"US","1  day ahead inc hosp",2021-10-10,"quantile",0.025,6117.86605141409
"3",2021-10-09,"US","1  day ahead inc hosp",2021-10-10,"quantile",0.05,6216.10335573982
"4",2021-10-09,"US","1  day ahead inc hosp",2021-10-10,"quantile",0.1,6330.82772756887
"5",2021-10-09,"US","1  day ahead inc hosp",2021-10-10,"quantile",0.15,6409.12387563359
"6",2021-10-09,"US","1  day ahead inc hosp",2021-10-10,"quantile",0.2,6471.8673257732
"7",2021-10-09,"US","1  day ahead inc hosp",2021-10-10,"quantile",0.25,6526.06178337739
"8",2021-10-09,"US","1  day ahead inc hosp",2021-10-10,"quantile",0.3,6575.01950690605
"9",2021-10-09,"US","1  day ahead inc hosp",2021-10-10,"quantile",0.35,6620.63154130033
"10",2021-10-09,"US","1  day ahead inc hosp",2021-10-10,"quantile",0.4,6664.13194335895
"11",2021-10-09,"US","1  day ahead inc hosp",2021-10-10,"quantile",0.45,6706.42277317332
"12",2021-10-09,"US","1  day ahead inc hosp",2021-10-10,"quantile",0.5,6748.23930624759
"13",2021-10-09,"US","1  day ahead inc hosp",2021-10-10,"quantile",0.55,6790.25108901465
"14",2021-10-09,"US","1  day ahead inc hosp",2021-10-10,"quantile",0.6,6833.14030148067
"15",2021-10-09,"US","1  day ahead inc hosp",2021-10-10,"quantile",0.65,6877.68290160579
"16",2021-10-09,"US","1  day ahead inc hosp",2021-10-10,"quantile",0.7,6924.85939606322
"17",2021-10-09,"US","1  day ahead inc hosp",2021-10-10,"quantile",0.75,6976.04208782989
"18",2021-10-09,"US","1  day ahead inc hosp",2021-10-10,"quantile",0.8,7033.36975095047
"19",2021-10-09,"US","1  day ahead inc hosp",2021-10-10,"quantile",0.85,7100.63728588824
"20",2021-10-09,"US","1  day ahead inc hosp",2021-10-10,"quantile",0.9,7185.95934935755
"21",2021-10-09,"US","1  day ahead inc hosp",2021-10-10,"quantile",0.95,7313.83103824341
"22",2021-10-09,"US","1  day ahead inc hosp",2021-10-10,"quantile",0.975,7426.11603828705
"23",2021-10-09,"US","1  day ahead inc hosp",2021-10-10,"quantile",0.99,7558.29164018521
"24",2021-10-09,"US","2  day ahead inc hosp",2021-10-11,"quantile",0.01,6855.41329567548
"25",2021-10-09,"US","2  day ahead inc hosp",2021-10-11,"quantile",0.025,7007.88434880391
"26",2021-10-09,"US","2  day ahead inc hosp",2021-10-11,"quantile",0.05,7141.03995128986
"27",2021-10-09,"US","2  day ahead inc hosp",2021-10-11,"quantile",0.1,7296.90489104855
"28",2021-10-09,"US","2  day ahead inc hosp",2021-10-11,"quantile",0.15,7403.49823016119
"29",2021-10-09,"US","2  day ahead inc hosp",2021-10-11,"quantile",0.2,7489.0447164572
"30",2021-10-09,"US","2  day ahead inc hosp",2021-10-11,"quantile",0.25,7563.02495891616
"31",2021-10-09,"US","2  day ahead inc hosp",2021-10-11,"quantile",0.3,7629.92739834518
"32",2021-10-09,"US","2  day ahead inc hosp",2021-10-11,"quantile",0.35,7692.31778391731
"33",2021-10-09,"US","2  day ahead inc hosp",2021-10-11,"quantile",0.4,7751.8732129097
"34",2021-10-09,"US","2  day ahead inc hosp",2021-10-11,"quantile",0.45,7809.8222778867
"35",2021-10-09,"US","2  day ahead inc hosp",2021-10-11,"quantile",0.5,7867.16919728527
"36",2021-10-09,"US","2  day ahead inc hosp",2021-10-11,"quantile",0.55,7924.83135891262
"37",2021-10-09,"US","2  day ahead inc hosp",2021-10-11,"quantile",0.6,7983.74654883807
"38",2021-10-09,"US","2  day ahead inc hosp",2021-10-11,"quantile",0.65,8044.98467177079
"39",2021-10-09,"US","2  day ahead inc hosp",2021-10-11,"quantile",0.7,8109.90098114661
"40",2021-10-09,"US","2  day ahead inc hosp",2021-10-11,"quantile",0.75,8180.39578911129
"41",2021-10-09,"US","2  day ahead inc hosp",2021-10-11,"quantile",0.8,8259.43483488072
"42",2021-10-09,"US","2  day ahead inc hosp",2021-10-11,"quantile",0.85,8352.28585126705
"43",2021-10-09,"US","2  day ahead inc hosp",2021-10-11,"quantile",0.9,8470.22324830203
"44",2021-10-09,"US","2  day ahead inc hosp",2021-10-11,"quantile",0.95,8647.31621323675
"45",2021-10-09,"US","2  day ahead inc hosp",2021-10-11,"quantile",0.975,8803.1541058715
"46",2021-10-09,"US","2  day ahead inc hosp",2021-10-11,"quantile",0.99,8986.98706685463
"47",2021-10-09,"US","3  day ahead inc hosp",2021-10-12,"quantile",0.01,6630.99549217133
"48",2021-10-09,"US","3  day ahead inc hosp",2021-10-12,"quantile",0.025,6802.1984896523
"49",2021-10-09,"US","3  day ahead inc hosp",2021-10-12,"quantile",0.05,6952.07570613
"50",2021-10-09,"US","3  day ahead inc hosp",2021-10-12,"quantile",0.1,7127.93333135096
"51",2021-10-09,"US","3  day ahead inc hosp",2021-10-12,"quantile",0.15,7248.45416580551
"52",2021-10-09,"US","3  day ahead inc hosp",2021-10-12,"quantile",0.2,7345.32513842206
"53",2021-10-09,"US","3  day ahead inc hosp",2021-10-12,"quantile",0.25,7429.20281252395
"54",2021-10-09,"US","3  day ahead inc hosp",2021-10-12,"quantile",0.3,7505.13791785058
"55",2021-10-09,"US","3  day ahead inc hosp",2021-10-12,"quantile",0.35,7576.02134963502
"56",2021-10-09,"US","3  day ahead inc hosp",2021-10-12,"quantile",0.4,7643.74593821262
"57",2021-10-09,"US","3  day ahead inc hosp",2021-10-12,"quantile",0.45,7709.70144954783
"58",2021-10-09,"US","3  day ahead inc hosp",2021-10-12,"quantile",0.5,7775.02709048045
"59",2021-10-09,"US","3  day ahead inc hosp",2021-10-12,"quantile",0.55,7840.7669912977
"60",2021-10-09,"US","3  day ahead inc hosp",2021-10-12,"quantile",0.6,7907.99208859447
"61",2021-10-09,"US","3  day ahead inc hosp",2021-10-12,"quantile",0.65,7977.92791072017
"62",2021-10-09,"US","3  day ahead inc hosp",2021-10-12,"quantile",0.7,8052.13067527306
"63",2021-10-09,"US","3  day ahead inc hosp",2021-10-12,"quantile",0.75,8132.7865520806
"64",2021-10-09,"US","3  day ahead inc hosp",2021-10-12,"quantile",0.8,8223.31208939328
"65",2021-10-09,"US","3  day ahead inc hosp",2021-10-12,"quantile",0.85,8329.78214369687
"66",2021-10-09,"US","3  day ahead inc hosp",2021-10-12,"quantile",0.9,8465.2106750043
"67",2021-10-09,"US","3  day ahead inc hosp",2021-10-12,"quantile",0.95,8668.96545687481
"68",2021-10-09,"US","3  day ahead inc hosp",2021-10-12,"quantile",0.975,8848.65173742745
"69",2021-10-09,"US","3  day ahead inc hosp",2021-10-12,"quantile",0.99,9061.0718471754
"70",2021-10-09,"US","4  day ahead inc hosp",2021-10-13,"quantile",0.01,6298.40380143687
"71",2021-10-09,"US","4  day ahead inc hosp",2021-10-13,"quantile",0.025,6481.79932251187
"72",2021-10-09,"US","4  day ahead inc hosp",2021-10-13,"quantile",0.05,6642.70792262487
"73",2021-10-09,"US","4  day ahead inc hosp",2021-10-13,"quantile",0.1,6831.92284598225
"74",2021-10-09,"US","4  day ahead inc hosp",2021-10-13,"quantile",0.15,6961.84941778206
"75",2021-10-09,"US","4  day ahead inc hosp",2021-10-13,"quantile",0.2,7066.42555089095
"76",2021-10-09,"US","4  day ahead inc hosp",2021-10-13,"quantile",0.25,7157.07766645555
"77",2021-10-09,"US","4  day ahead inc hosp",2021-10-13,"quantile",0.3,7239.22686485199
"78",2021-10-09,"US","4  day ahead inc hosp",2021-10-13,"quantile",0.35,7315.97972512793
"79",2021-10-09,"US","4  day ahead inc hosp",2021-10-13,"quantile",0.4,7389.37348165513
"80",2021-10-09,"US","4  day ahead inc hosp",2021-10-13,"quantile",0.45,7460.90704272182
"81",2021-10-09,"US","4  day ahead inc hosp",2021-10-13,"quantile",0.5,7531.81230985672
"82",2021-10-09,"US","4  day ahead inc hosp",2021-10-13,"quantile",0.55,7603.22177024808
"83",2021-10-09,"US","4  day ahead inc hosp",2021-10-13,"quantile",0.6,7676.30053807438
"84",2021-10-09,"US","4  day ahead inc hosp",2021-10-13,"quantile",0.65,7752.38558024605
"85",2021-10-09,"US","4  day ahead inc hosp",2021-10-13,"quantile",0.7,7833.17840059954
"86",2021-10-09,"US","4  day ahead inc hosp",2021-10-13,"quantile",0.75,7921.07327135642
"87",2021-10-09,"US","4  day ahead inc hosp",2021-10-13,"quantile",0.8,8019.81657348233
"88",2021-10-09,"US","4  day ahead inc hosp",2021-10-13,"quantile",0.85,8136.07594015139
"89",2021-10-09,"US","4  day ahead inc hosp",2021-10-13,"quantile",0.9,8284.14717038201
"90",2021-10-09,"US","4  day ahead inc hosp",2021-10-13,"quantile",0.95,8507.31732519025
"91",2021-10-09,"US","4  day ahead inc hosp",2021-10-13,"quantile",0.975,8704.5092072402
"92",2021-10-09,"US","4  day ahead inc hosp",2021-10-13,"quantile",0.99,8938.07539762989
"93",2021-10-09,"US","5  day ahead inc hosp",2021-10-14,"quantile",0.01,6083.73960510148
"94",2021-10-09,"US","5  day ahead inc hosp",2021-10-14,"quantile",0.025,6278.53516539254
"95",2021-10-09,"US","5  day ahead inc hosp",2021-10-14,"quantile",0.05,6449.77947152683
"96",2021-10-09,"US","5  day ahead inc hosp",2021-10-14,"quantile",0.1,6651.53430525037
"97",2021-10-09,"US","5  day ahead inc hosp",2021-10-14,"quantile",0.15,6790.30633129218
"98",2021-10-09,"US","5  day ahead inc hosp",2021-10-14,"quantile",0.2,6902.13751544781
"99",2021-10-09,"US","5  day ahead inc hosp",2021-10-14,"quantile",0.25,6999.17465086683
"100",2021-10-09,"US","5  day ahead inc hosp",2021-10-14,"quantile",0.3,7087.18574521954
"101",2021-10-09,"US","5  day ahead inc hosp",2021-10-14,"quantile",0.35,7169.47963875978
"102",2021-10-09,"US","5  day ahead inc hosp",2021-10-14,"quantile",0.4,7248.22919593008
"103",2021-10-09,"US","5  day ahead inc hosp",2021-10-14,"quantile",0.45,7325.03604486964
"104",2021-10-09,"US","5  day ahead inc hosp",2021-10-14,"quantile",0.5,7401.21954116721
"105",2021-10-09,"US","5  day ahead inc hosp",2021-10-14,"quantile",0.55,7477.99575362419
"106",2021-10-09,"US","5  day ahead inc hosp",2021-10-14,"quantile",0.6,7556.61910781014
"107",2021-10-09,"US","5  day ahead inc hosp",2021-10-14,"quantile",0.65,7638.5324758813
"108",2021-10-09,"US","5  day ahead inc hosp",2021-10-14,"quantile",0.7,7725.57566123421
"109",2021-10-09,"US","5  day ahead inc hosp",2021-10-14,"quantile",0.75,7820.34127068936
"110",2021-10-09,"US","5  day ahead inc hosp",2021-10-14,"quantile",0.8,7926.89031561283
"111",2021-10-09,"US","5  day ahead inc hosp",2021-10-14,"quantile",0.85,8052.45627832211
"112",2021-10-09,"US","5  day ahead inc hosp",2021-10-14,"quantile",0.9,8212.5593471845
"113",2021-10-09,"US","5  day ahead inc hosp",2021-10-14,"quantile",0.95,8454.23304466433
"114",2021-10-09,"US","5  day ahead inc hosp",2021-10-14,"quantile",0.975,8668.13422920852
"115",2021-10-09,"US","5  day ahead inc hosp",2021-10-14,"quantile",0.99,8921.91538582574
"116",2021-10-09,"US","6  day ahead inc hosp",2021-10-15,"quantile",0.01,5695.63966439908
"117",2021-10-09,"US","6  day ahead inc hosp",2021-10-15,"quantile",0.025,5894.87349832465
"118",2021-10-09,"US","6  day ahead inc hosp",2021-10-15,"quantile",0.05,6070.3670301376
"119",2021-10-09,"US","6  day ahead inc hosp",2021-10-15,"quantile",0.1,6277.53074325338
"120",2021-10-09,"US","6  day ahead inc hosp",2021-10-15,"quantile",0.15,6420.26809742656
"121",2021-10-09,"US","6  day ahead inc hosp",2021-10-15,"quantile",0.2,6535.43617408798
"122",2021-10-09,"US","6  day ahead inc hosp",2021-10-15,"quantile",0.25,6635.46894587021
"123",2021-10-09,"US","6  day ahead inc hosp",2021-10-15,"quantile",0.3,6726.27615945986
"124",2021-10-09,"US","6  day ahead inc hosp",2021-10-15,"quantile",0.35,6811.25159566211
"125",2021-10-09,"US","6  day ahead inc hosp",2021-10-15,"quantile",0.4,6892.62703787997
"126",2021-10-09,"US","6  day ahead inc hosp",2021-10-15,"quantile",0.45,6972.05061946687
"127",2021-10-09,"US","6  day ahead inc hosp",2021-10-15,"quantile",0.5,7050.88318673056
"128",2021-10-09,"US","6  day ahead inc hosp",2021-10-15,"quantile",0.55,7130.38238821828
"129",2021-10-09,"US","6  day ahead inc hosp",2021-10-15,"quantile",0.6,7211.8490144141
"130",2021-10-09,"US","6  day ahead inc hosp",2021-10-15,"quantile",0.65,7296.78283760928
"131",2021-10-09,"US","6  day ahead inc hosp",2021-10-15,"quantile",0.7,7387.09988097101
"132",2021-10-09,"US","6  day ahead inc hosp",2021-10-15,"quantile",0.75,7485.50403917817
"133",2021-10-09,"US","6  day ahead inc hosp",2021-10-15,"quantile",0.8,7596.23511378197
"134",2021-10-09,"US","6  day ahead inc hosp",2021-10-15,"quantile",0.85,7726.85119037654
"135",2021-10-09,"US","6  day ahead inc hosp",2021-10-15,"quantile",0.9,7893.58062135952
"136",2021-10-09,"US","6  day ahead inc hosp",2021-10-15,"quantile",0.95,8145.64398226541
"137",2021-10-09,"US","6  day ahead inc hosp",2021-10-15,"quantile",0.975,8369.11814703818
"138",2021-10-09,"US","6  day ahead inc hosp",2021-10-15,"quantile",0.99,8634.70150463507
"139",2021-10-09,"US","7  day ahead inc hosp",2021-10-16,"quantile",0.01,5248.24637279992
"140",2021-10-09,"US","7  day ahead inc hosp",2021-10-16,"quantile",0.025,5447.50983931216
"141",2021-10-09,"US","7  day ahead inc hosp",2021-10-16,"quantile",0.05,5623.37963410282
