"","forecast_date","location","target","target_end_date","type","quantile","value"
"1",2021-05-22,"US","1  day ahead inc hosp",2021-05-23,"quantile",0.01,2629.48242859239
"2",2021-05-22,"US","1  day ahead inc hosp",2021-05-23,"quantile",0.025,2734.45437427667
"3",2021-05-22,"US","1  day ahead inc hosp",2021-05-23,"quantile",0.05,2827.22299870217
"4",2021-05-22,"US","1  day ahead inc hosp",2021-05-23,"quantile",0.1,2937.0867330764
"5",2021-05-22,"US","1  day ahead inc hosp",2021-05-23,"quantile",0.15,3012.99918305352
"6",2021-05-22,"US","1  day ahead inc hosp",2021-05-23,"quantile",0.2,3074.37388023223
"7",2021-05-22,"US","1  day ahead inc hosp",2021-05-23,"quantile",0.25,3127.77104366347
"8",2021-05-22,"US","1  day ahead inc hosp",2021-05-23,"quantile",0.3,3176.31341229878
"9",2021-05-22,"US","1  day ahead inc hosp",2021-05-23,"quantile",0.35,3221.79748831873
"10",2021-05-22,"US","1  day ahead inc hosp",2021-05-23,"quantile",0.4,3265.40745286658
"11",2021-05-22,"US","1  day ahead inc hosp",2021-05-23,"quantile",0.45,3308.02053248015
"12",2021-05-22,"US","1  day ahead inc hosp",2021-05-23,"quantile",0.5,3350.3638659555
"13",2021-05-22,"US","1  day ahead inc hosp",2021-05-23,"quantile",0.55,3393.1124069096
"14",2021-05-22,"US","1  day ahead inc hosp",2021-05-23,"quantile",0.6,3436.96733423937
"15",2021-05-22,"US","1  day ahead inc hosp",2021-05-23,"quantile",0.65,3482.74023780666
"16",2021-05-22,"US","1  day ahead inc hosp",2021-05-23,"quantile",0.7,3531.47119131774
"17",2021-05-22,"US","1  day ahead inc hosp",2021-05-23,"quantile",0.75,3584.63136939554
"18",2021-05-22,"US","1  day ahead inc hosp",2021-05-23,"quantile",0.8,3644.53157098819
"19",2021-05-22,"US","1  day ahead inc hosp",2021-05-23,"quantile",0.85,3715.29657790044
"20",2021-05-22,"US","1  day ahead inc hosp",2021-05-23,"quantile",0.9,3805.79330528125
"21",2021-05-22,"US","1  day ahead inc hosp",2021-05-23,"quantile",0.95,3942.95162157622
"22",2021-05-22,"US","1  day ahead inc hosp",2021-05-23,"quantile",0.975,4064.88925249452
"23",2021-05-22,"US","1  day ahead inc hosp",2021-05-23,"quantile",0.99,4210.19978902461
"24",2021-05-22,"US","2  day ahead inc hosp",2021-05-24,"quantile",0.01,2406.51948969507
"25",2021-05-22,"US","2  day ahead inc hosp",2021-05-24,"quantile",0.025,2539.37939442451
"26",2021-05-22,"US","2  day ahead inc hosp",2021-05-24,"quantile",0.05,2657.98154727143
"27",2021-05-22,"US","2  day ahead inc hosp",2021-05-24,"quantile",0.1,2799.82506756495
"28",2021-05-22,"US","2  day ahead inc hosp",2021-05-24,"quantile",0.15,2898.68265194155
"29",2021-05-22,"US","2  day ahead inc hosp",2021-05-24,"quantile",0.2,2979.10016457016
"30",2021-05-22,"US","2  day ahead inc hosp",2021-05-24,"quantile",0.25,3049.41473264668
"31",2021-05-22,"US","2  day ahead inc hosp",2021-05-24,"quantile",0.3,3113.6135576946
"32",2021-05-22,"US","2  day ahead inc hosp",2021-05-24,"quantile",0.35,3174.00325168714
"33",2021-05-22,"US","2  day ahead inc hosp",2021-05-24,"quantile",0.4,3232.11539812442
"34",2021-05-22,"US","2  day ahead inc hosp",2021-05-24,"quantile",0.45,3289.09555009367
"35",2021-05-22,"US","2  day ahead inc hosp",2021-05-24,"quantile",0.5,3345.90461828922
"36",2021-05-22,"US","2  day ahead inc hosp",2021-05-24,"quantile",0.55,3403.44643038145
"37",2021-05-22,"US","2  day ahead inc hosp",2021-05-24,"quantile",0.6,3462.67225011197
"38",2021-05-22,"US","2  day ahead inc hosp",2021-05-24,"quantile",0.65,3524.69574408438
"39",2021-05-22,"US","2  day ahead inc hosp",2021-05-24,"quantile",0.7,3590.95703086323
"40",2021-05-22,"US","2  day ahead inc hosp",2021-05-24,"quantile",0.75,3663.50683718493
"41",2021-05-22,"US","2  day ahead inc hosp",2021-05-24,"quantile",0.8,3745.58212851757
"42",2021-05-22,"US","2  day ahead inc hosp",2021-05-24,"quantile",0.85,3842.98289219418
"43",2021-05-22,"US","2  day ahead inc hosp",2021-05-24,"quantile",0.9,3968.21962608034
"44",2021-05-22,"US","2  day ahead inc hosp",2021-05-24,"quantile",0.95,4159.43885673294
"45",2021-05-22,"US","2  day ahead inc hosp",2021-05-24,"quantile",0.975,4330.8175331639
"46",2021-05-22,"US","2  day ahead inc hosp",2021-05-24,"quantile",0.99,4536.68048573048
"47",2021-05-22,"US","3  day ahead inc hosp",2021-05-25,"quantile",0.01,2337.53281740414
"48",2021-05-22,"US","3  day ahead inc hosp",2021-05-25,"quantile",0.025,2478.43138162223
"49",2021-05-22,"US","3  day ahead inc hosp",2021-05-25,"quantile",0.05,2604.62485737334
"50",2021-05-22,"US","3  day ahead inc hosp",2021-05-25,"quantile",0.1,2756.03139493809
"51",2021-05-22,"US","3  day ahead inc hosp",2021-05-25,"quantile",0.15,2861.84958086579
"52",2021-05-22,"US","3  day ahead inc hosp",2021-05-25,"quantile",0.2,2948.10045759878
"53",2021-05-22,"US","3  day ahead inc hosp",2021-05-25,"quantile",0.25,3023.6371055262
"54",2021-05-22,"US","3  day ahead inc hosp",2021-05-25,"quantile",0.3,3092.7000527043
"55",2021-05-22,"US","3  day ahead inc hosp",2021-05-25,"quantile",0.35,3157.74700521607
"56",2021-05-22,"US","3  day ahead inc hosp",2021-05-25,"quantile",0.4,3220.41384876169
"57",2021-05-22,"US","3  day ahead inc hosp",2021-05-25,"quantile",0.45,3281.92805266113
"58",2021-05-22,"US","3  day ahead inc hosp",2021-05-25,"quantile",0.5,3343.32325363254
"59",2021-05-22,"US","3  day ahead inc hosp",2021-05-25,"quantile",0.55,3405.57584501345
"60",2021-05-22,"US","3  day ahead inc hosp",2021-05-25,"quantile",0.6,3469.71773108249
"61",2021-05-22,"US","3  day ahead inc hosp",2021-05-25,"quantile",0.65,3536.96130822668
"62",2021-05-22,"US","3  day ahead inc hosp",2021-05-25,"quantile",0.7,3608.8787580098
"63",2021-05-22,"US","3  day ahead inc hosp",2021-05-25,"quantile",0.75,3687.71349543516
"64",2021-05-22,"US","3  day ahead inc hosp",2021-05-25,"quantile",0.8,3777.01199443513
"65",2021-05-22,"US","3  day ahead inc hosp",2021-05-25,"quantile",0.85,3883.1362863694
"66",2021-05-22,"US","3  day ahead inc hosp",2021-05-25,"quantile",0.9,4019.823703655
"67",2021-05-22,"US","3  day ahead inc hosp",2021-05-25,"quantile",0.95,4229.01345417232
"68",2021-05-22,"US","3  day ahead inc hosp",2021-05-25,"quantile",0.975,4416.97449727874
"69",2021-05-22,"US","3  day ahead inc hosp",2021-05-25,"quantile",0.99,4643.32054931729
"70",2021-05-22,"US","4  day ahead inc hosp",2021-05-26,"quantile",0.01,2298.59092073529
"71",2021-05-22,"US","4  day ahead inc hosp",2021-05-26,"quantile",0.025,2444.14653455202
"72",2021-05-22,"US","4  day ahead inc hosp",2021-05-26,"quantile",0.05,2574.76843056495
"73",2021-05-22,"US","4  day ahead inc hosp",2021-05-26,"quantile",0.1,2731.78827914518
"74",2021-05-22,"US","4  day ahead inc hosp",2021-05-26,"quantile",0.15,2841.71288627339
"75",2021-05-22,"US","4  day ahead inc hosp",2021-05-26,"quantile",0.2,2931.41690469296
"76",2021-05-22,"US","4  day ahead inc hosp",2021-05-26,"quantile",0.25,3010.05307404613
"77",2021-05-22,"US","4  day ahead inc hosp",2021-05-26,"quantile",0.3,3082.0095456426
"78",2021-05-22,"US","4  day ahead inc hosp",2021-05-26,"quantile",0.35,3149.83241991959
"79",2021-05-22,"US","4  day ahead inc hosp",2021-05-26,"quantile",0.4,3215.21890393137
"80",2021-05-22,"US","4  day ahead inc hosp",2021-05-26,"quantile",0.45,3279.44491694471
"81",2021-05-22,"US","4  day ahead inc hosp",2021-05-26,"quantile",0.5,3343.58739710485
"82",2021-05-22,"US","4  day ahead inc hosp",2021-05-26,"quantile",0.55,3408.66622743557
"83",2021-05-22,"US","4  day ahead inc hosp",2021-05-26,"quantile",0.6,3475.76191790006
