"","forecast_date","location","target","target_end_date","type","quantile","value"
"1",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.01,10094.2348057052
"2",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.025,10366.9820934679
"3",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.05,10605.9486057469
"4",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.1,10886.5626465512
"5",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.15,11079.0124699646
"6",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.2,11233.7762151015
"7",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.25,11367.8370328143
"8",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.3,11489.2471423458
"9",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.35,11602.6174034996
"10",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.4,11710.968522521
"11",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.45,11816.5200637137
"12",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.5,11921.0931710269
"13",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.55,12026.3588309778
"14",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.6,12134.0328449902
"15",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.65,12246.0806697741
"16",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.7,12365.0001446399
"17",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.75,12494.3023835995
"18",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.8,12639.4770400875
"19",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.85,12810.2884869532
"20",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.9,13027.6610296731
"21",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.95,13354.9139183351
"22",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.975,13643.7160952187
"23",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.99,13985.3721450035
"24",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.01,9425.08611807905
