"","forecast_date","location","target","target_end_date","type","quantile","value"
"1",2021-05-01,"US","1  day ahead inc hosp",2021-05-02,"quantile",0.01,3893.34082797337
"2",2021-05-01,"US","1  day ahead inc hosp",2021-05-02,"quantile",0.025,4034.05547752356
"3",2021-05-01,"US","1  day ahead inc hosp",2021-05-02,"quantile",0.05,4158.09910357721
"4",2021-05-01,"US","1  day ahead inc hosp",2021-05-02,"quantile",0.1,4304.63955466502
"5",2021-05-01,"US","1  day ahead inc hosp",2021-05-02,"quantile",0.15,4405.67483722565
"6",2021-05-01,"US","1  day ahead inc hosp",2021-05-02,"quantile",0.2,4487.23459312797
"7",2021-05-01,"US","1  day ahead inc hosp",2021-05-02,"quantile",0.25,4558.10354255411
"8",2021-05-01,"US","1  day ahead inc hosp",2021-05-02,"quantile",0.3,4622.45846749629
"9",2021-05-01,"US","1  day ahead inc hosp",2021-05-02,"quantile",0.35,4682.69897098675
"10",2021-05-01,"US","1  day ahead inc hosp",2021-05-02,"quantile",0.4,4740.40392856746
"11",2021-05-01,"US","1  day ahead inc hosp",2021-05-02,"quantile",0.45,4796.74016760835
"12",2021-05-01,"US","1  day ahead inc hosp",2021-05-02,"quantile",0.5,4852.67200876378
"13",2021-05-01,"US","1  day ahead inc hosp",2021-05-02,"quantile",0.55,4909.09157002661
"14",2021-05-01,"US","1  day ahead inc hosp",2021-05-02,"quantile",0.6,4966.92253321362
"15",2021-05-01,"US","1  day ahead inc hosp",2021-05-02,"quantile",0.65,5027.2308610994
"16",2021-05-01,"US","1  day ahead inc hosp",2021-05-02,"quantile",0.7,5091.37937694547
"17",2021-05-01,"US","1  day ahead inc hosp",2021-05-02,"quantile",0.75,5161.29236713462
"18",2021-05-01,"US","1  day ahead inc hosp",2021-05-02,"quantile",0.8,5239.98841062842
"19",2021-05-01,"US","1  day ahead inc hosp",2021-05-02,"quantile",0.85,5332.85027145494
"20",2021-05-01,"US","1  day ahead inc hosp",2021-05-02,"quantile",0.9,5451.43878405659
"21",2021-05-01,"US","1  day ahead inc hosp",2021-05-02,"quantile",0.95,5630.82927091809
"22",2021-05-01,"US","1  day ahead inc hosp",2021-05-02,"quantile",0.975,5789.9774854839
"23",2021-05-01,"US","1  day ahead inc hosp",2021-05-02,"quantile",0.99,5979.23684106292
"24",2021-05-01,"US","2  day ahead inc hosp",2021-05-03,"quantile",0.01,3697.54387307479
"25",2021-05-01,"US","2  day ahead inc hosp",2021-05-03,"quantile",0.025,3877.00287954947
"26",2021-05-01,"US","2  day ahead inc hosp",2021-05-03,"quantile",0.05,4036.5046784969
"27",2021-05-01,"US","2  day ahead inc hosp",2021-05-03,"quantile",0.1,4226.45236636967
"28",2021-05-01,"US","2  day ahead inc hosp",2021-05-03,"quantile",0.15,4358.34341120763
"29",2021-05-01,"US","2  day ahead inc hosp",2021-05-03,"quantile",0.2,4465.348535384
"30",2021-05-01,"US","2  day ahead inc hosp",2021-05-03,"quantile",0.25,4558.70926605864
"31",2021-05-01,"US","2  day ahead inc hosp",2021-05-03,"quantile",0.3,4643.79084592959
"32",2021-05-01,"US","2  day ahead inc hosp",2021-05-03,"quantile",0.35,4723.68955300524
"33",2021-05-01,"US","2  day ahead inc hosp",2021-05-03,"quantile",0.4,4800.45474305767
"34",2021-05-01,"US","2  day ahead inc hosp",2021-05-03,"quantile",0.45,4875.61281528177
"35",2021-05-01,"US","2  day ahead inc hosp",2021-05-03,"quantile",0.5,4950.43754942323
"36",2021-05-01,"US","2  day ahead inc hosp",2021-05-03,"quantile",0.55,5026.12023360604
"37",2021-05-01,"US","2  day ahead inc hosp",2021-05-03,"quantile",0.6,5103.90769078701
"38",2021-05-01,"US","2  day ahead inc hosp",2021-05-03,"quantile",0.65,5185.25253581526
"39",2021-05-01,"US","2  day ahead inc hosp",2021-05-03,"quantile",0.7,5272.02601970416
"40",2021-05-01,"US","2  day ahead inc hosp",2021-05-03,"quantile",0.75,5366.88525746265
"41",2021-05-01,"US","2  day ahead inc hosp",2021-05-03,"quantile",0.8,5474.01566656754
"42",2021-05-01,"US","2  day ahead inc hosp",2021-05-03,"quantile",0.85,5600.90460944919
"43",2021-05-01,"US","2  day ahead inc hosp",2021-05-03,"quantile",0.9,5763.67893761113
"44",2021-05-01,"US","2  day ahead inc hosp",2021-05-03,"quantile",0.95,6011.42925513138
"45",2021-05-01,"US","2  day ahead inc hosp",2021-05-03,"quantile",0.975,6232.70946193719
"46",2021-05-01,"US","2  day ahead inc hosp",2021-05-03,"quantile",0.99,6497.6140911932
"47",2021-05-01,"US","3  day ahead inc hosp",2021-05-04,"quantile",0.01,3602.24291238559
"48",2021-05-01,"US","3  day ahead inc hosp",2021-05-04,"quantile",0.025,3793.66966347808
"49",2021-05-01,"US","3  day ahead inc hosp",2021-05-04,"quantile",0.05,3964.32301368158
