forecast_date,location,target,target_end_date,type,quantile,value
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.01,1442.775579189953
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.025,1501.9355482222106
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.05,1554.2555938613646
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.1,1616.2606210439667
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.15,1659.1307248614944
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.2,1693.8062326097488
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.25,1723.9854482639328
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.3,1751.4293915013857
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.35,1777.1515695399887
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.4,1801.8203903187064
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.45,1825.9313402918476
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.5,1849.8954804491507
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.55,1874.0947353336376
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.6,1898.9262465099055
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.65,1924.8500770943199
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.7,1952.456204564907
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.75,1982.5795633098874
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.8,2016.532079348069
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.85,2056.6562062081425
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.9,2107.988711828189
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.95,2185.831325622592
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.975,2255.0767873953464
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.99,2337.6437043951737
2021-06-19,US,2  day ahead inc hosp,2021-06-21,quantile,0.01,1373.3073005633312
2021-06-19,US,2  day ahead inc hosp,2021-06-21,quantile,0.025,1445.2336234264314
2021-06-19,US,2  day ahead inc hosp,2021-06-21,quantile,0.05,1509.3224411634274
