"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"THieF_ensemble-train10",2021-10-16,"01",1,"day","inc hosp",2021-10-17,"quantile",0.01,35.41590326125,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-16,"01",1,"day","inc hosp",2021-10-17,"quantile",0.025,41.5903225438268,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-16,"01",1,"day","inc hosp",2021-10-17,"quantile",0.05,47.3943488984419,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-16,"01",1,"day","inc hosp",2021-10-17,"quantile",0.1,54.2304224476688,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-16,"01",1,"day","inc hosp",2021-10-17,"quantile",0.15,58.9329938286882,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-16,"01",1,"day","inc hosp",2021-10-17,"quantile",0.2,62.7238301508935,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-16,"01",1,"day","inc hosp",2021-10-17,"quantile",0.25,66.0145112446701,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-16,"01",1,"day","inc hosp",2021-10-17,"quantile",0.3,69.0004699547371,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-16,"01",1,"day","inc hosp",2021-10-17,"quantile",0.35,71.7938526424776,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-16,"01",1,"day","inc hosp",2021-10-17,"quantile",0.4,74.468360934343,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-16,"01",1,"day","inc hosp",2021-10-17,"quantile",0.45,77.0783928547922,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-16,"01",1,"day","inc hosp",2021-10-17,"quantile",0.5,79.6688452125793,"Alabama",4903185,"state","al","AL","Alabama"
