"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"THieF_ensemble-train10",2021-09-11,"01",1,"day","inc hosp",2021-09-12,"quantile",0.01,257.379420030015,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-09-11,"01",1,"day","inc hosp",2021-09-12,"quantile",0.025,268.893178598694,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-09-11,"01",1,"day","inc hosp",2021-09-12,"quantile",0.05,279.015789483239,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-09-11,"01",1,"day","inc hosp",2021-09-12,"quantile",0.1,290.945826817202,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-09-11,"01",1,"day","inc hosp",2021-09-12,"quantile",0.15,299.155475190131,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-09-11,"01",1,"day","inc hosp",2021-09-12,"quantile",0.2,305.774301762794,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-09-11,"01",1,"day","inc hosp",2021-09-12,"quantile",0.25,311.520033155253,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-09-11,"01",1,"day","inc hosp",2021-09-12,"quantile",0.3,316.733554359588,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-09-11,"01",1,"day","inc hosp",2021-09-12,"quantile",0.35,321.610495121256,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-09-11,"01",1,"day","inc hosp",2021-09-12,"quantile",0.4,326.279413089512,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-09-11,"01",1,"day","inc hosp",2021-09-12,"quantile",0.45,330.835171152278,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-09-11,"01",1,"day","inc hosp",2021-09-12,"quantile",0.5,335.356028745943,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-09-11,"01",1,"day","inc hosp",2021-09-12,"quantile",0.55,339.914246682108,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-09-11,"01",1,"day","inc hosp",2021-09-12,"quantile",0.6,344.584504472567,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-09-11,"01",1,"day","inc hosp",2021-09-12,"quantile",0.65,349.452850377926,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-09-11,"01",1,"day","inc hosp",2021-09-12,"quantile",0.7,354.629166833943,"Alabama",4903185,"state","al","AL","Alabama"
