"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"THieF_ensemble-train10",2021-10-09,"01",1,"day","inc hosp",2021-10-10,"quantile",0.01,46.5175731120962,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-09,"01",1,"day","inc hosp",2021-10-10,"quantile",0.025,53.3055935355191,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-09,"01",1,"day","inc hosp",2021-10-10,"quantile",0.05,59.4678245820247,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-09,"01",1,"day","inc hosp",2021-10-10,"quantile",0.1,66.7322983423328,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-09,"01",1,"day","inc hosp",2021-10-10,"quantile",0.15,71.7334060165555,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-09,"01",1,"day","inc hosp",2021-10-10,"quantile",0.2,75.7670524655822,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-09,"01",1,"day","inc hosp",2021-10-10,"quantile",0.25,79.2700011007673,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-09,"01",1,"day","inc hosp",2021-10-10,"quantile",0.3,82.4497282980996,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-09,"01",1,"day","inc hosp",2021-10-10,"quantile",0.35,85.425346467849,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-09,"01",1,"day","inc hosp",2021-10-10,"quantile",0.4,88.2751810955683,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-09,"01",1,"day","inc hosp",2021-10-10,"quantile",0.45,91.0570867493737,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-09,"01",1,"day","inc hosp",2021-10-10,"quantile",0.5,93.8188574783734,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-09,"01",1,"day","inc hosp",2021-10-10,"quantile",0.55,96.60469673474,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-09,"01",1,"day","inc hosp",2021-10-10,"quantile",0.6,99.4603669908346,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-09,"01",1,"day","inc hosp",2021-10-10,"quantile",0.65,102.438682834686,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-09,"01",1,"day","inc hosp",2021-10-10,"quantile",0.7,105.607180566168,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-09,"01",1,"day","inc hosp",2021-10-10,"quantile",0.75,109.061249936449,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-09,"01",1,"day","inc hosp",2021-10-10,"quantile",0.8,112.950587015065,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-09,"01",1,"day","inc hosp",2021-10-10,"quantile",0.85,117.54226787147,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train10",2021-10-09,"01",1,"day","inc hosp",2021-10-10,"quantile",0.9,123.410290304141,"Alabama",4903185,"state","al","AL","Alabama"
