forecast_date,location,target,target_end_date,type,quantile,value
2021-05-01,US,1  day ahead inc hosp,2021-05-02,quantile,0.01,3893.3408279733712
2021-05-01,US,1  day ahead inc hosp,2021-05-02,quantile,0.025,4034.055477523556
2021-05-01,US,1  day ahead inc hosp,2021-05-02,quantile,0.05,4158.099103577207
2021-05-01,US,1  day ahead inc hosp,2021-05-02,quantile,0.1,4304.639554665021
2021-05-01,US,1  day ahead inc hosp,2021-05-02,quantile,0.15,4405.6748372256525
2021-05-01,US,1  day ahead inc hosp,2021-05-02,quantile,0.2,4487.23459312797
2021-05-01,US,1  day ahead inc hosp,2021-05-02,quantile,0.25,4558.103542554109
2021-05-01,US,1  day ahead inc hosp,2021-05-02,quantile,0.3,4622.458467496293
2021-05-01,US,1  day ahead inc hosp,2021-05-02,quantile,0.35,4682.6989709867485
2021-05-01,US,1  day ahead inc hosp,2021-05-02,quantile,0.4,4740.403928567461
2021-05-01,US,1  day ahead inc hosp,2021-05-02,quantile,0.45,4796.740167608352
2021-05-01,US,1  day ahead inc hosp,2021-05-02,quantile,0.5,4852.6720087637805
2021-05-01,US,1  day ahead inc hosp,2021-05-02,quantile,0.55,4909.0915700266105
2021-05-01,US,1  day ahead inc hosp,2021-05-02,quantile,0.6,4966.922533213624
2021-05-01,US,1  day ahead inc hosp,2021-05-02,quantile,0.65,5027.230861099402
2021-05-01,US,1  day ahead inc hosp,2021-05-02,quantile,0.7,5091.379376945474
2021-05-01,US,1  day ahead inc hosp,2021-05-02,quantile,0.75,5161.292367134615
2021-05-01,US,1  day ahead inc hosp,2021-05-02,quantile,0.8,5239.988410628418
2021-05-01,US,1  day ahead inc hosp,2021-05-02,quantile,0.85,5332.850271454937
2021-05-01,US,1  day ahead inc hosp,2021-05-02,quantile,0.9,5451.438784056586
2021-05-01,US,1  day ahead inc hosp,2021-05-02,quantile,0.95,5630.829270918092
2021-05-01,US,1  day ahead inc hosp,2021-05-02,quantile,0.975,5789.977485483903
2021-05-01,US,1  day ahead inc hosp,2021-05-02,quantile,0.99,5979.236841062924
2021-05-01,US,2  day ahead inc hosp,2021-05-03,quantile,0.01,3697.5438730747937
2021-05-01,US,2  day ahead inc hosp,2021-05-03,quantile,0.025,3877.0028795494704
2021-05-01,US,2  day ahead inc hosp,2021-05-03,quantile,0.05,4036.5046784968986
2021-05-01,US,2  day ahead inc hosp,2021-05-03,quantile,0.1,4226.452366369666
2021-05-01,US,2  day ahead inc hosp,2021-05-03,quantile,0.15,4358.343411207632
2021-05-01,US,2  day ahead inc hosp,2021-05-03,quantile,0.2,4465.348535384
2021-05-01,US,2  day ahead inc hosp,2021-05-03,quantile,0.25,4558.7092660586395
2021-05-01,US,2  day ahead inc hosp,2021-05-03,quantile,0.3,4643.790845929586
2021-05-01,US,2  day ahead inc hosp,2021-05-03,quantile,0.35,4723.689553005237
2021-05-01,US,2  day ahead inc hosp,2021-05-03,quantile,0.4,4800.454743057673
2021-05-01,US,2  day ahead inc hosp,2021-05-03,quantile,0.45,4875.612815281767
2021-05-01,US,2  day ahead inc hosp,2021-05-03,quantile,0.5,4950.437549423227
2021-05-01,US,2  day ahead inc hosp,2021-05-03,quantile,0.55,5026.120233606042
2021-05-01,US,2  day ahead inc hosp,2021-05-03,quantile,0.6,5103.907690787011
2021-05-01,US,2  day ahead inc hosp,2021-05-03,quantile,0.65,5185.25253581526
2021-05-01,US,2  day ahead inc hosp,2021-05-03,quantile,0.7,5272.0260197041625
2021-05-01,US,2  day ahead inc hosp,2021-05-03,quantile,0.75,5366.885257462651
2021-05-01,US,2  day ahead inc hosp,2021-05-03,quantile,0.8,5474.015666567536
2021-05-01,US,2  day ahead inc hosp,2021-05-03,quantile,0.85,5600.904609449191
2021-05-01,US,2  day ahead inc hosp,2021-05-03,quantile,0.9,5763.67893761113
2021-05-01,US,2  day ahead inc hosp,2021-05-03,quantile,0.95,6011.42925513138
2021-05-01,US,2  day ahead inc hosp,2021-05-03,quantile,0.975,6232.709461937194
2021-05-01,US,2  day ahead inc hosp,2021-05-03,quantile,0.99,6497.614091193195
2021-05-01,US,3  day ahead inc hosp,2021-05-04,quantile,0.01,3602.2429123855923
2021-05-01,US,3  day ahead inc hosp,2021-05-04,quantile,0.025,3793.6696634780774
2021-05-01,US,3  day ahead inc hosp,2021-05-04,quantile,0.05,3964.3230136815846
2021-05-01,US,3  day ahead inc hosp,2021-05-04,quantile,0.1,4168.149786315874
2021-05-01,US,3  day ahead inc hosp,2021-05-04,quantile,0.15,4310.04327718369
2021-05-01,US,3  day ahead inc hosp,2021-05-04,quantile,0.2,4425.3748885681625
2021-05-01,US,3  day ahead inc hosp,2021-05-04,quantile,0.25,4526.150421480563
2021-05-01,US,3  day ahead inc hosp,2021-05-04,quantile,0.3,4618.107974143308
2021-05-01,US,3  day ahead inc hosp,2021-05-04,quantile,0.35,4704.564558101781
2021-05-01,US,3  day ahead inc hosp,2021-05-04,quantile,0.4,4787.720476716909
2021-05-01,US,3  day ahead inc hosp,2021-05-04,quantile,0.45,4869.2193159621265
2021-05-01,US,3  day ahead inc hosp,2021-05-04,quantile,0.5,4950.437549423227
2021-05-01,US,3  day ahead inc hosp,2021-05-04,quantile,0.55,5032.667606685516
2021-05-01,US,3  day ahead inc hosp,2021-05-04,quantile,0.6,5117.267417807885
2021-05-01,US,3  day ahead inc hosp,2021-05-04,quantile,0.65,5205.8243838281
2021-05-01,US,3  day ahead inc hosp,2021-05-04,quantile,0.7,5300.388829545036
2021-05-01,US,3  day ahead inc hosp,2021-05-04,quantile,0.75,5403.877892933288
2021-05-01,US,3  day ahead inc hosp,2021-05-04,quantile,0.8,5520.893212188336
2021-05-01,US,3  day ahead inc hosp,2021-05-04,quantile,0.85,5659.675947233572
2021-05-01,US,3  day ahead inc hosp,2021-05-04,quantile,0.9,5837.994341576511
2021-05-01,US,3  day ahead inc hosp,2021-05-04,quantile,0.95,6109.998742140625
2021-05-01,US,3  day ahead inc hosp,2021-05-04,quantile,0.975,6353.5234842478185
2021-05-01,US,3  day ahead inc hosp,2021-05-04,quantile,0.99,6645.745985596602
2021-05-01,US,4  day ahead inc hosp,2021-05-05,quantile,0.01,3515.6076259638494
2021-05-01,US,4  day ahead inc hosp,2021-05-05,quantile,0.025,3717.6722002324755
2021-05-01,US,4  day ahead inc hosp,2021-05-05,quantile,0.05,3898.3191242393063
2021-05-01,US,4  day ahead inc hosp,2021-05-05,quantile,0.1,4114.676285640833
2021-05-01,US,4  day ahead inc hosp,2021-05-05,quantile,0.15,4265.6554821047985
2021-05-01,US,4  day ahead inc hosp,2021-05-05,quantile,0.2,4388.581837939154
2021-05-01,US,4  day ahead inc hosp,2021-05-05,quantile,0.25,4496.142592008271
2021-05-01,US,4  day ahead inc hosp,2021-05-05,quantile,0.3,4594.40958592516
2021-05-01,US,4  day ahead inc hosp,2021-05-05,quantile,0.35,4686.898312668746
2021-05-01,US,4  day ahead inc hosp,2021-05-05,quantile,0.4,4775.945591409437
2021-05-01,US,4  day ahead inc hosp,2021-05-05,quantile,0.45,4863.301747739795
2021-05-01,US,4  day ahead inc hosp,2021-05-05,quantile,0.5,4950.437549423227
2021-05-01,US,4  day ahead inc hosp,2021-05-05,quantile,0.55,5038.739048800535
2021-05-01,US,4  day ahead inc hosp,2021-05-05,quantile,0.6,5129.667765990471
