model,location,forecast_date,horizon,temporal_resolution,target_variable,target_end_date,type,quantile,value,location_name,population,geo_type,geo_value,abbreviation,full_location_name
Topmost8_arima_noTrans,US,2021-03-08,1,day,inc hosp,2021-03-09,quantile,0.01,3997.440546768559,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,1,day,inc hosp,2021-03-09,quantile,0.025,4232.555264763561,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,1,day,inc hosp,2021-03-09,quantile,0.05,4434.766893016896,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,1,day,inc hosp,2021-03-09,quantile,0.1,4667.903949973916,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,1,day,inc hosp,2021-03-09,quantile,0.15,4825.200415482157,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,1,day,inc hosp,2021-03-09,quantile,0.2,4950.214659868676,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,1,day,inc hosp,2021-03-09,quantile,0.25,5057.465750072919,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,1,day,inc hosp,2021-03-09,quantile,0.3,5153.7805438106225,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,1,day,inc hosp,2021-03-09,quantile,0.35,5243.030553982255,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,1,day,inc hosp,2021-03-09,quantile,0.4,5327.720085857611,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,1,day,inc hosp,2021-03-09,quantile,0.45,5409.658188050985,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,1,day,inc hosp,2021-03-09,quantile,0.5,5490.2971925906195,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,1,day,inc hosp,2021-03-09,quantile,0.55,5570.936197130254,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,1,day,inc hosp,2021-03-09,quantile,0.6,5652.874299323628,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,1,day,inc hosp,2021-03-09,quantile,0.65,5737.563831198984,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,1,day,inc hosp,2021-03-09,quantile,0.7,5826.8138413706165,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,1,day,inc hosp,2021-03-09,quantile,0.75,5923.12863510832,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,1,day,inc hosp,2021-03-09,quantile,0.8,6030.379725312563,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,1,day,inc hosp,2021-03-09,quantile,0.85,6155.393969699082,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,1,day,inc hosp,2021-03-09,quantile,0.9,6312.690435207323,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,1,day,inc hosp,2021-03-09,quantile,0.95,6545.827492164343,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,1,day,inc hosp,2021-03-09,quantile,0.975,6748.039120417678,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,1,day,inc hosp,2021-03-09,quantile,0.99,6983.15383841268,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,2,day,inc hosp,2021-03-10,quantile,0.01,3555.398978112373,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,2,day,inc hosp,2021-03-10,quantile,0.025,3845.950457844886,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,2,day,inc hosp,2021-03-10,quantile,0.05,4095.84075952041,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,2,day,inc hosp,2021-03-10,quantile,0.1,4383.948273405547,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,2,day,inc hosp,2021-03-10,quantile,0.15,4578.333045230359,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,2,day,inc hosp,2021-03-10,quantile,0.2,4732.823899754053,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,2,day,inc hosp,2021-03-10,quantile,0.25,4865.363296808858,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,2,day,inc hosp,2021-03-10,quantile,0.3,4984.3877716663455,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,2,day,inc hosp,2021-03-10,quantile,0.35,5094.681685814506,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,2,day,inc hosp,2021-03-10,quantile,0.4,5199.339824675729,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,2,day,inc hosp,2021-03-10,quantile,0.45,5300.597785222736,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,2,day,inc hosp,2021-03-10,quantile,0.5,5400.250339060925,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,2,day,inc hosp,2021-03-10,quantile,0.55,5499.902892899115,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,2,day,inc hosp,2021-03-10,quantile,0.6,5601.160853446122,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,2,day,inc hosp,2021-03-10,quantile,0.65,5705.818992307345,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,2,day,inc hosp,2021-03-10,quantile,0.7,5816.112906455505,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,2,day,inc hosp,2021-03-10,quantile,0.75,5935.137381312993,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,2,day,inc hosp,2021-03-10,quantile,0.8,6067.676778367798,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,2,day,inc hosp,2021-03-10,quantile,0.85,6222.167632891492,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,2,day,inc hosp,2021-03-10,quantile,0.9,6416.552404716304,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,2,day,inc hosp,2021-03-10,quantile,0.95,6704.659918601441,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,2,day,inc hosp,2021-03-10,quantile,0.975,6954.550220276965,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,2,day,inc hosp,2021-03-10,quantile,0.99,7245.101700009478,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,3,day,inc hosp,2021-03-11,quantile,0.01,3383.1313119452857,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,3,day,inc hosp,2021-03-11,quantile,0.025,3694.0164894586933,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,3,day,inc hosp,2021-03-11,quantile,0.05,3961.394892992534,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,3,day,inc hosp,2021-03-11,quantile,0.1,4269.665068314255,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,3,day,inc hosp,2021-03-11,quantile,0.15,4477.653492087882,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,3,day,inc hosp,2021-03-11,quantile,0.2,4642.95609793595,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,3,day,inc hosp,2021-03-11,quantile,0.25,4784.771014930476,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,3,day,inc hosp,2021-03-11,quantile,0.3,4912.125193365829,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,3,day,inc hosp,2021-03-11,quantile,0.35,5030.137819252869,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,3,day,inc hosp,2021-03-11,quantile,0.4,5142.1202607398245,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,3,day,inc hosp,2021-03-11,quantile,0.45,5250.464568840691,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,3,day,inc hosp,2021-03-11,quantile,0.5,5357.091118869523,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,3,day,inc hosp,2021-03-11,quantile,0.55,5463.7176688983545,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,3,day,inc hosp,2021-03-11,quantile,0.6,5572.061976999221,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,3,day,inc hosp,2021-03-11,quantile,0.65,5684.044418486176,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,3,day,inc hosp,2021-03-11,quantile,0.7,5802.057044373217,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,3,day,inc hosp,2021-03-11,quantile,0.75,5929.41122280857,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,3,day,inc hosp,2021-03-11,quantile,0.8,6071.226139803095,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,3,day,inc hosp,2021-03-11,quantile,0.85,6236.528745651164,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,3,day,inc hosp,2021-03-11,quantile,0.9,6444.51716942479,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,3,day,inc hosp,2021-03-11,quantile,0.95,6752.787344746511,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,3,day,inc hosp,2021-03-11,quantile,0.975,7020.165748280352,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,3,day,inc hosp,2021-03-11,quantile,0.99,7331.05092579376,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,4,day,inc hosp,2021-03-12,quantile,0.01,3134.78185895971,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,4,day,inc hosp,2021-03-12,quantile,0.025,3457.658351430141,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,4,day,inc hosp,2021-03-12,quantile,0.05,3735.349947362298,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,4,day,inc hosp,2021-03-12,quantile,0.1,4055.5105730223286,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,4,day,inc hosp,2021-03-12,quantile,0.15,4271.521427189173,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,4,day,inc hosp,2021-03-12,quantile,0.2,4443.200006397551,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-08,4,day,inc hosp,2021-03-12,quantile,0.25,4590.484940807791,United States,332875137,state,us,US,United States
