model,location,forecast_date,horizon,temporal_resolution,target_variable,target_end_date,type,quantile,value,location_name,population,geo_type,geo_value,abbreviation,full_location_name
Topmost8_arima_noTrans,US,2021-02-22,1,day,inc hosp,2021-02-23,quantile,0.01,5929.071801813746,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,1,day,inc hosp,2021-02-23,quantile,0.025,6216.250532958178,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,1,day,inc hosp,2021-02-23,quantile,0.05,6463.240084780607,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,1,day,inc hosp,2021-02-23,quantile,0.1,6748.003219860425,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,1,day,inc hosp,2021-02-23,quantile,0.15,6940.131555182763,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,1,day,inc hosp,2021-02-23,quantile,0.2,7092.829065504782,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,1,day,inc hosp,2021-02-23,quantile,0.25,7223.829932916947,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,1,day,inc hosp,2021-02-23,quantile,0.3,7341.472760605086,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,1,day,inc hosp,2021-02-23,quantile,0.35,7450.4863727442535,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,1,day,inc hosp,2021-02-23,quantile,0.4,7553.92963019995,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,1,day,inc hosp,2021-02-23,quantile,0.45,7654.012178927403,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,1,day,inc hosp,2021-02-23,quantile,0.5,7752.507956656361,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,1,day,inc hosp,2021-02-23,quantile,0.55,7851.003734385319,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,1,day,inc hosp,2021-02-23,quantile,0.6,7951.0862831127715,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,1,day,inc hosp,2021-02-23,quantile,0.65,8054.529540568468,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,1,day,inc hosp,2021-02-23,quantile,0.7,8163.543152707636,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,1,day,inc hosp,2021-02-23,quantile,0.75,8281.185980395774,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,1,day,inc hosp,2021-02-23,quantile,0.8,8412.18684780794,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,1,day,inc hosp,2021-02-23,quantile,0.85,8564.884358129959,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,1,day,inc hosp,2021-02-23,quantile,0.9,8757.012693452296,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,1,day,inc hosp,2021-02-23,quantile,0.95,9041.775828532114,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,1,day,inc hosp,2021-02-23,quantile,0.975,9288.765380354544,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,1,day,inc hosp,2021-02-23,quantile,0.99,9575.944111498975,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,2,day,inc hosp,2021-02-24,quantile,0.01,5077.271749339652,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,2,day,inc hosp,2021-02-24,quantile,0.025,5456.933934860513,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,2,day,inc hosp,2021-02-24,quantile,0.05,5783.464359561635,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,2,day,inc hosp,2021-02-24,quantile,0.1,6159.933026963754,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,2,day,inc hosp,2021-02-24,quantile,0.15,6413.934649570957,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,2,day,inc hosp,2021-02-24,quantile,0.2,6615.807087203865,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,2,day,inc hosp,2021-02-24,quantile,0.25,6788.995663630219,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,2,day,inc hosp,2021-02-24,quantile,0.3,6944.52435787906,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,2,day,inc hosp,2021-02-24,quantile,0.35,7088.644871509522,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,2,day,inc hosp,2021-02-24,quantile,0.4,7225.4011453690755,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,2,day,inc hosp,2021-02-24,quantile,0.45,7357.714422995657,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,2,day,inc hosp,2021-02-24,quantile,0.5,7487.929923593943,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,2,day,inc hosp,2021-02-24,quantile,0.55,7618.14542419223,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,2,day,inc hosp,2021-02-24,quantile,0.6,7750.458701818811,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,2,day,inc hosp,2021-02-24,quantile,0.65,7887.214975678365,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,2,day,inc hosp,2021-02-24,quantile,0.7,8031.335489308827,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,2,day,inc hosp,2021-02-24,quantile,0.75,8186.864183557668,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,2,day,inc hosp,2021-02-24,quantile,0.8,8360.05275998402,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,2,day,inc hosp,2021-02-24,quantile,0.85,8561.925197616929,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,2,day,inc hosp,2021-02-24,quantile,0.9,8815.926820224133,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,2,day,inc hosp,2021-02-24,quantile,0.95,9192.395487626252,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,2,day,inc hosp,2021-02-24,quantile,0.975,9518.925912327373,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,2,day,inc hosp,2021-02-24,quantile,0.99,9898.588097848235,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,3,day,inc hosp,2021-02-25,quantile,0.01,4763.834202130291,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,3,day,inc hosp,2021-02-25,quantile,0.025,5174.030162366131,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,3,day,inc hosp,2021-02-25,quantile,0.05,5526.821317805376,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,3,day,inc hosp,2021-02-25,quantile,0.1,5933.5669259092265,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,3,day,inc hosp,2021-02-25,quantile,0.15,6207.99625666779,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,3,day,inc hosp,2021-02-25,quantile,0.2,6426.103989167872,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,3,day,inc hosp,2021-02-25,quantile,0.25,6613.221002972195,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,3,day,inc hosp,2021-02-25,quantile,0.3,6781.257864462907,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,3,day,inc hosp,2021-02-25,quantile,0.35,6936.969059132521,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,3,day,inc hosp,2021-02-25,quantile,0.4,7084.723755843059,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,3,day,inc hosp,2021-02-25,quantile,0.45,7227.678134861679,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,3,day,inc hosp,2021-02-25,quantile,0.5,7368.366026209684,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,3,day,inc hosp,2021-02-25,quantile,0.55,7509.053917557689,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,3,day,inc hosp,2021-02-25,quantile,0.6,7652.008296576309,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,3,day,inc hosp,2021-02-25,quantile,0.65,7799.762993286847,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,3,day,inc hosp,2021-02-25,quantile,0.7,7955.474187956461,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,3,day,inc hosp,2021-02-25,quantile,0.75,8123.511049447173,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,3,day,inc hosp,2021-02-25,quantile,0.8,8310.628063251495,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,3,day,inc hosp,2021-02-25,quantile,0.85,8528.735795751578,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,3,day,inc hosp,2021-02-25,quantile,0.9,8803.1651265101409,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-02-22,3,day,inc hosp,2021-02-25,quantile,0.95,9209.910734613992,United States,332875137,state,us,US,United States
