model,location,forecast_date,horizon,temporal_resolution,target_variable,target_end_date,type,quantile,value,location_name,population,geo_type,geo_value,abbreviation,full_location_name
Topmost8_arima_noTrans,US,2021-03-29,1,day,inc hosp,2021-03-30,quantile,0.01,3815.518358672621,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,1,day,inc hosp,2021-03-30,quantile,0.025,4059.8574813249807,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,1,day,inc hosp,2021-03-30,quantile,0.05,4270.002606474376,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,1,day,inc hosp,2021-03-30,quantile,0.1,4512.286477260561,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,1,day,inc hosp,2021-03-30,quantile,0.15,4675.754254634743,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,1,day,inc hosp,2021-03-30,quantile,0.2,4805.673262057746,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,1,day,inc hosp,2021-03-30,quantile,0.25,4917.13220221891,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,1,day,inc hosp,2021-03-30,quantile,0.3,5017.2257752669975,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,1,day,inc hosp,2021-03-30,quantile,0.35,5109.977387620395,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,1,day,inc hosp,2021-03-30,quantile,0.4,5197.989597543822,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,1,day,inc hosp,2021-03-30,quantile,0.45,5283.142429201745,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,1,day,inc hosp,2021-03-30,quantile,0.5,5366.945194884805,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,1,day,inc hosp,2021-03-30,quantile,0.55,5450.7479605678645,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,1,day,inc hosp,2021-03-30,quantile,0.6,5535.900792225787,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,1,day,inc hosp,2021-03-30,quantile,0.65,5623.913002149214,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,1,day,inc hosp,2021-03-30,quantile,0.7,5716.664614502612,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,1,day,inc hosp,2021-03-30,quantile,0.75,5816.758187550699,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,1,day,inc hosp,2021-03-30,quantile,0.8,5928.217127711863,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,1,day,inc hosp,2021-03-30,quantile,0.85,6058.136135134866,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,1,day,inc hosp,2021-03-30,quantile,0.9,6221.603912509048,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,1,day,inc hosp,2021-03-30,quantile,0.95,6463.887783295233,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,1,day,inc hosp,2021-03-30,quantile,0.975,6674.032908444628,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,1,day,inc hosp,2021-03-30,quantile,0.99,6918.3720310969875,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,2,day,inc hosp,2021-03-31,quantile,0.01,3111.166041016303,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,2,day,inc hosp,2021-03-31,quantile,0.025,3438.6457650352095,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,2,day,inc hosp,2021-03-31,quantile,0.05,3720.296394049524,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,2,day,inc hosp,2021-03-31,quantile,0.1,4045.0215313014073,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,2,day,inc hosp,2021-03-31,quantile,0.15,4264.112039769207,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,2,day,inc hosp,2021-03-31,quantile,0.2,4438.238230588957,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,2,day,inc hosp,2021-03-31,quantile,0.25,4587.622997822283,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,2,day,inc hosp,2021-03-31,quantile,0.3,4721.775135728134,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,2,day,inc hosp,2021-03-31,quantile,0.35,4846.087084163077,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,2,day,inc hosp,2021-03-31,quantile,0.4,4964.046966735896,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,2,day,inc hosp,2021-03-31,quantile,0.45,5078.174518263697,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,2,day,inc hosp,2021-03-31,quantile,0.5,5190.492620579862,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,2,day,inc hosp,2021-03-31,quantile,0.55,5302.810722896027,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,2,day,inc hosp,2021-03-31,quantile,0.6,5416.938274423828,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,2,day,inc hosp,2021-03-31,quantile,0.65,5534.898156996647,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,2,day,inc hosp,2021-03-31,quantile,0.7,5659.21010543159,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,2,day,inc hosp,2021-03-31,quantile,0.75,5793.362243337441,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,2,day,inc hosp,2021-03-31,quantile,0.8,5942.747010570767,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,2,day,inc hosp,2021-03-31,quantile,0.85,6116.873201390517,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,2,day,inc hosp,2021-03-31,quantile,0.9,6335.963709858317,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,2,day,inc hosp,2021-03-31,quantile,0.95,6660.688847110199,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,2,day,inc hosp,2021-03-31,quantile,0.975,6942.3394761245145,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,2,day,inc hosp,2021-03-31,quantile,0.99,7269.819200143421,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,3,day,inc hosp,2021-04-01,quantile,0.01,2700.67878747616,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,3,day,inc hosp,2021-04-01,quantile,0.025,3065.475235948261,United States,332875137,state,us,US,United States
Topmost8_arima_noTrans,US,2021-03-29,3,day,inc hosp,2021-04-01,quantile,0.05,3379.2203066764364,United States,332875137,state,us,US,United States
