forecast_date,location,target,target_end_date,type,quantile,value
2021-04-19,US,1  day ahead inc hosp,2021-04-20,quantile,0.01,5380.029553394222
2021-04-19,US,1  day ahead inc hosp,2021-04-20,quantile,0.025,5579.1372383230555
2021-04-19,US,1  day ahead inc hosp,2021-04-20,quantile,0.05,5750.380831708252
2021-04-19,US,1  day ahead inc hosp,2021-04-20,quantile,0.1,5947.813727775696
2021-04-19,US,1  day ahead inc hosp,2021-04-20,quantile,0.15,6081.020765437625
2021-04-19,US,1  day ahead inc hosp,2021-04-20,quantile,0.2,6186.8894962222985
2021-04-19,US,1  day ahead inc hosp,2021-04-20,quantile,0.25,6277.715440505013
2021-04-19,US,1  day ahead inc hosp,2021-04-20,quantile,0.3,6359.279945564708
2021-04-19,US,1  day ahead inc hosp,2021-04-20,quantile,0.35,6434.861615043717
2021-04-19,US,1  day ahead inc hosp,2021-04-20,quantile,0.4,6506.581228231724
2021-04-19,US,1  day ahead inc hosp,2021-04-20,quantile,0.45,6575.970783995441
2021-04-19,US,1  day ahead inc hosp,2021-04-20,quantile,0.5,6644.260194568171
2021-04-19,US,1  day ahead inc hosp,2021-04-20,quantile,0.55,6712.549605140901
2021-04-19,US,1  day ahead inc hosp,2021-04-20,quantile,0.6,6781.939160904618
2021-04-19,US,1  day ahead inc hosp,2021-04-20,quantile,0.65,6853.658774092624
2021-04-19,US,1  day ahead inc hosp,2021-04-20,quantile,0.7,6929.2404435716335
2021-04-19,US,1  day ahead inc hosp,2021-04-20,quantile,0.75,7010.804948631328
2021-04-19,US,1  day ahead inc hosp,2021-04-20,quantile,0.8,7101.630892914043
2021-04-19,US,1  day ahead inc hosp,2021-04-20,quantile,0.85,7207.499623698716
2021-04-19,US,1  day ahead inc hosp,2021-04-20,quantile,0.9,7340.706661360646
2021-04-19,US,1  day ahead inc hosp,2021-04-20,quantile,0.95,7538.13955742809
2021-04-19,US,1  day ahead inc hosp,2021-04-20,quantile,0.975,7709.383150813286
2021-04-19,US,1  day ahead inc hosp,2021-04-20,quantile,0.99,7908.49083574212
2021-04-19,US,2  day ahead inc hosp,2021-04-21,quantile,0.01,5160.355721341842
2021-04-19,US,2  day ahead inc hosp,2021-04-21,quantile,0.025,5412.06829005948
2021-04-19,US,2  day ahead inc hosp,2021-04-21,quantile,0.05,5628.554985602313
2021-04-19,US,2  day ahead inc hosp,2021-04-21,quantile,0.1,5878.150280913299
2021-04-19,US,2  day ahead inc hosp,2021-04-21,quantile,0.15,6046.551041703299
2021-04-19,US,2  day ahead inc hosp,2021-04-21,quantile,0.2,6180.390627966437
2021-04-19,US,2  day ahead inc hosp,2021-04-21,quantile,0.25,6295.213075677478
2021-04-19,US,2  day ahead inc hosp,2021-04-21,quantile,0.3,6398.327182458926
2021-04-19,US,2  day ahead inc hosp,2021-04-21,quantile,0.35,6493.877769465796
2021-04-19,US,2  day ahead inc hosp,2021-04-21,quantile,0.4,6584.545932623038
2021-04-19,US,2  day ahead inc hosp,2021-04-21,quantile,0.45,6672.268429771775
2021-04-19,US,2  day ahead inc hosp,2021-04-21,quantile,0.5,6758.6001198701215
2021-04-19,US,2  day ahead inc hosp,2021-04-21,quantile,0.55,6844.931809968468
2021-04-19,US,2  day ahead inc hosp,2021-04-21,quantile,0.6,6932.654307117205
2021-04-19,US,2  day ahead inc hosp,2021-04-21,quantile,0.65,7023.322470274447
2021-04-19,US,2  day ahead inc hosp,2021-04-21,quantile,0.7,7118.873057281317
2021-04-19,US,2  day ahead inc hosp,2021-04-21,quantile,0.75,7221.987164062765
2021-04-19,US,2  day ahead inc hosp,2021-04-21,quantile,0.8,7336.809611773806
2021-04-19,US,2  day ahead inc hosp,2021-04-21,quantile,0.85,7470.649198036944
2021-04-19,US,2  day ahead inc hosp,2021-04-21,quantile,0.9,7639.049958826944
2021-04-19,US,2  day ahead inc hosp,2021-04-21,quantile,0.95,7888.64525413793
2021-04-19,US,2  day ahead inc hosp,2021-04-21,quantile,0.975,8105.131949680763
2021-04-19,US,2  day ahead inc hosp,2021-04-21,quantile,0.99,8356.8445183984
2021-04-19,US,3  day ahead inc hosp,2021-04-22,quantile,0.01,5112.2977976008115
2021-04-19,US,3  day ahead inc hosp,2021-04-22,quantile,0.025,5389.2546488420185
2021-04-19,US,3  day ahead inc hosp,2021-04-22,quantile,0.05,5627.452820028356
2021-04-19,US,3  day ahead inc hosp,2021-04-22,quantile,0.1,5902.080056268967
2021-04-19,US,3  day ahead inc hosp,2021-04-22,quantile,0.15,6087.36974876478
2021-04-19,US,3  day ahead inc hosp,2021-04-22,quantile,0.2,6234.632122557667
2021-04-19,US,3  day ahead inc hosp,2021-04-22,quantile,0.25,6360.970126781568
2021-04-19,US,3  day ahead inc hosp,2021-04-22,quantile,0.3,6474.425559214801
2021-04-19,US,3  day ahead inc hosp,2021-04-22,quantile,0.35,6579.5589256036565
2021-04-19,US,3  day ahead inc hosp,2021-04-22,quantile,0.4,6679.320209292366
2021-04-19,US,3  day ahead inc hosp,2021-04-22,quantile,0.45,6775.840405789123
2021-04-19,US,3  day ahead inc hosp,2021-04-22,quantile,0.5,6870.830311036132
2021-04-19,US,3  day ahead inc hosp,2021-04-22,quantile,0.55,6965.820216283141
2021-04-19,US,3  day ahead inc hosp,2021-04-22,quantile,0.6,7062.3404127798985
2021-04-19,US,3  day ahead inc hosp,2021-04-22,quantile,0.65,7162.101696468608
2021-04-19,US,3  day ahead inc hosp,2021-04-22,quantile,0.7,7267.235062857463
2021-04-19,US,3  day ahead inc hosp,2021-04-22,quantile,0.75,7380.690495290696
2021-04-19,US,3  day ahead inc hosp,2021-04-22,quantile,0.8,7507.028499514598
2021-04-19,US,3  day ahead inc hosp,2021-04-22,quantile,0.85,7654.290873307485
2021-04-19,US,3  day ahead inc hosp,2021-04-22,quantile,0.9,7839.580565803297
2021-04-19,US,3  day ahead inc hosp,2021-04-22,quantile,0.95,8114.2078020439085
2021-04-19,US,3  day ahead inc hosp,2021-04-22,quantile,0.975,8352.405973230245
2021-04-19,US,3  day ahead inc hosp,2021-04-22,quantile,0.99,8629.362824471453
2021-04-19,US,4  day ahead inc hosp,2021-04-23,quantile,0.01,4939.043800138422
2021-04-19,US,4  day ahead inc hosp,2021-04-23,quantile,0.025,5234.416502635314
2021-04-19,US,4  day ahead inc hosp,2021-04-23,quantile,0.05,5488.453321864785
2021-04-19,US,4  day ahead inc hosp,2021-04-23,quantile,0.1,5781.341504930511
2021-04-19,US,4  day ahead inc hosp,2021-04-23,quantile,0.15,5978.95177155519
2021-04-19,US,4  day ahead inc hosp,2021-04-23,quantile,0.2,6136.006147095552
2021-04-19,US,4  day ahead inc hosp,2021-04-23,quantile,0.25,6270.744816922418
2021-04-19,US,4  day ahead inc hosp,2021-04-23,quantile,0.3,6391.744306700599
