"","forecast_date","location","target","target_end_date","type","quantile","value"
"1",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.01,4427.05882459101
"2",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.025,4630.51073366122
"3",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.05,4811.03047332873
"4",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.1,5025.65221219879
"5",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.15,5174.45928342173
"6",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.2,5295.06369683228
"7",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.25,5400.20111995296
"8",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.3,5495.94510344504
"9",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.35,5585.79740514669
"10",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.4,5672.07290231817
"11",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.45,5756.4929621725
"12",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.5,5840.49118709455
"13",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.55,5925.40534664656
"14",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.6,6012.63249593547
"15",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.65,6103.79715029776
"16",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.7,6200.98881750881
"17",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.75,6307.17117423493
"18",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.8,6427.0086555598
"19",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.85,6568.84019281026
"20",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.9,6750.61650489944
"21",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.95,7026.94359338623
