"","forecast_date","location","target","target_end_date","type","quantile","value"
"1",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.01,8554.84089421105
"2",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.025,8753.99748753441
"3",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.05,8928.04699086664
"4",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.1,9131.92174783608
"5",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.15,9271.43413855145
"6",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.2,9383.4493463141
"7",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.25,9480.35467824604
"8",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.3,9568.0165784236
"9",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.35,9649.78976501104
"10",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.4,9727.86812116643
"11",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.45,9803.85987566612
"12",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.5,9879.08064374445
"13",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.55,9954.73343606613
"14",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.6,10032.0492184021
"15",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.65,10112.4336267635
"16",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.7,10197.6684744253
"17",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.75,10290.2535534321
"18",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.8,10394.091756493
"19",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.85,10516.1175267592
"20",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.9,10671.1765359338
"21",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.95,10904.1436814746
"22",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.975,11109.2788210642
"23",2021-08-28,"US","1  day ahead inc hosp",2021-08-29,"quantile",0.99,11351.4166717305
"24",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.01,8640.06322932163
"25",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.025,8917.97237210985
"26",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.05,9162.30557014069
"27",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.1,9450.19921102987
"28",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.15,9648.23650059351
"29",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.2,9807.83705071497
"30",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.25,9946.33105809426
"31",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.3,10071.9482827451
"32",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.35,10189.4100081095
"33",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.4,10301.8168435917
"34",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.45,10411.4544730185
"35",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.5,10520.2059668499
"36",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.55,10629.8072063029
"37",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.6,10742.0490627536
"38",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.65,10858.9916861315
"39",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.7,10983.2622201587
"40",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.75,11118.563037922
"41",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.8,11270.6937733499
"42",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.85,11449.9851657933
"43",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.9,11678.6036865597
"44",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.95,12023.7270287187
"45",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.975,12329.2153657066
"46",2021-08-28,"US","2  day ahead inc hosp",2021-08-30,"quantile",0.99,12691.6894927381
"47",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.01,8444.65841884873
"48",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.025,8765.1948162625
"49",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.05,9048.09806770928
"50",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.1,9382.70568228287
"51",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.15,9613.64891642625
"52",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.2,9800.21484330771
"53",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.25,9962.42447716828
"54",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.3,10109.8023093611
"55",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.35,10247.8238525986
"56",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.4,10380.0949652243
"57",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.45,10509.283516107
"58",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.5,10637.5975097211
"59",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.55,10767.0829277059
"60",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.6,10899.8615648209
"61",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.65,11038.3855598942
"62",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.7,11185.7935455376
"63",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.75,11346.5210270633
"64",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.8,11527.5302502289
"65",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.85,11741.2424004125
"66",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.9,12014.3466008762
"67",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.95,12427.8575480653
"68",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.975,12795.0809660852
"69",2021-08-28,"US","3  day ahead inc hosp",2021-08-31,"quantile",0.99,13232.2229534674
"70",2021-08-28,"US","4  day ahead inc hosp",2021-09-01,"quantile",0.01,8544.97792526032
"71",2021-08-28,"US","4  day ahead inc hosp",2021-09-01,"quantile",0.025,8917.0348243176
"72",2021-08-28,"US","4  day ahead inc hosp",2021-09-01,"quantile",0.05,9246.62889215698
"73",2021-08-28,"US","4  day ahead inc hosp",2021-09-01,"quantile",0.1,9637.87649698726
"74",2021-08-28,"US","4  day ahead inc hosp",2021-09-01,"quantile",0.15,9908.77521658107
