"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"THieF_ensemble-train3",2022-07-16,"01",1,"day","inc hosp",2022-07-17,"quantile",0.01,84.1716171266624,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",1,"day","inc hosp",2022-07-17,"quantile",0.025,91.5042216346345,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",1,"day","inc hosp",2022-07-17,"quantile",0.05,97.9823604916899,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",1,"day","inc hosp",2022-07-17,"quantile",0.1,105.654897725966,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",1,"day","inc hosp",2022-07-17,"quantile",0.15,110.958337118798,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",1,"day","inc hosp",2022-07-17,"quantile",0.2,115.248034560581,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",1,"day","inc hosp",2022-07-17,"quantile",0.25,118.981911624277,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",1,"day","inc hosp",2022-07-17,"quantile",0.3,122.377968521658,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",1,"day","inc hosp",2022-07-17,"quantile",0.35,125.561673104198,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",1,"day","inc hosp",2022-07-17,"quantile",0.4,128.615797180251,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",1,"day","inc hosp",2022-07-17,"quantile",0.45,131.601738380251,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",1,"day","inc hosp",2022-07-17,"quantile",0.5,134.570483108209,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",1,"day","inc hosp",2022-07-17,"quantile",0.55,137.569463541261,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",1,"day","inc hosp",2022-07-17,"quantile",0.6,140.648069982426,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",1,"day","inc hosp",2022-07-17,"quantile",0.65,143.863594576575,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",1,"day","inc hosp",2022-07-17,"quantile",0.7,147.289594925426,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",1,"day","inc hosp",2022-07-17,"quantile",0.75,151.030274575612,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",1,"day","inc hosp",2022-07-17,"quantile",0.8,155.249511492428,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",1,"day","inc hosp",2022-07-17,"quantile",0.85,160.240154117134,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",1,"day","inc hosp",2022-07-17,"quantile",0.9,166.632459374837,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",1,"day","inc hosp",2022-07-17,"quantile",0.95,176.343516072833,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",1,"day","inc hosp",2022-07-17,"quantile",0.975,185.001174014889,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",1,"day","inc hosp",2022-07-17,"quantile",0.99,195.349605401216,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",2,"day","inc hosp",2022-07-18,"quantile",0.01,83.821920207384,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",2,"day","inc hosp",2022-07-18,"quantile",0.025,92.2549195603338,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",2,"day","inc hosp",2022-07-18,"quantile",0.05,99.7301944724241,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",2,"day","inc hosp",2022-07-18,"quantile",0.1,108.613672121138,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",2,"day","inc hosp",2022-07-18,"quantile",0.15,114.772903574518,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",2,"day","inc hosp",2022-07-18,"quantile",0.2,119.765896510175,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",2,"day","inc hosp",2022-07-18,"quantile",0.25,124.119934148041,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",2,"day","inc hosp",2022-07-18,"quantile",0.3,128.086445066798,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",2,"day","inc hosp",2022-07-18,"quantile",0.35,131.810426506563,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",2,"day","inc hosp",2022-07-18,"quantile",0.4,135.387793172261,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",2,"day","inc hosp",2022-07-18,"quantile",0.45,138.889950383775,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",2,"day","inc hosp",2022-07-18,"quantile",0.5,142.376465100577,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",2,"day","inc hosp",2022-07-18,"quantile",0.55,145.903035714201,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",2,"day","inc hosp",2022-07-18,"quantile",0.6,149.527955347115,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",2,"day","inc hosp",2022-07-18,"quantile",0.65,153.319146831632,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",2,"day","inc hosp",2022-07-18,"quantile",0.7,157.364129227444,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",2,"day","inc hosp",2022-07-18,"quantile",0.75,161.787218244772,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",2,"day","inc hosp",2022-07-18,"quantile",0.8,166.784313669822,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",2,"day","inc hosp",2022-07-18,"quantile",0.85,172.706041296286,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",2,"day","inc hosp",2022-07-18,"quantile",0.9,180.308100040832,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",2,"day","inc hosp",2022-07-18,"quantile",0.95,191.893116937253,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",2,"day","inc hosp",2022-07-18,"quantile",0.975,202.257295726689,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",2,"day","inc hosp",2022-07-18,"quantile",0.99,214.688565709348,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",3,"day","inc hosp",2022-07-19,"quantile",0.01,77.4354748798779,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",3,"day","inc hosp",2022-07-19,"quantile",0.025,86.5964134576185,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",3,"day","inc hosp",2022-07-19,"quantile",0.05,94.7402954959488,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",3,"day","inc hosp",2022-07-19,"quantile",0.1,104.446723266651,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",3,"day","inc hosp",2022-07-19,"quantile",0.15,111.194504912621,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",3,"day","inc hosp",2022-07-19,"quantile",0.2,116.675315737719,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",3,"day","inc hosp",2022-07-19,"quantile",0.25,121.462511289163,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",3,"day","inc hosp",2022-07-19,"quantile",0.3,125.829879283731,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",3,"day","inc hosp",2022-07-19,"quantile",0.35,129.935594234712,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",3,"day","inc hosp",2022-07-19,"quantile",0.4,133.884543408392,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",3,"day","inc hosp",2022-07-19,"quantile",0.45,137.755068684877,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",3,"day","inc hosp",2022-07-19,"quantile",0.5,141.61279193066,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",3,"day","inc hosp",2022-07-19,"quantile",0.55,145.519355246896,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",3,"day","inc hosp",2022-07-19,"quantile",0.6,149.539565360711,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",3,"day","inc hosp",2022-07-19,"quantile",0.65,153.749235364425,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",3,"day","inc hosp",2022-07-19,"quantile",0.7,158.246360650837,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",3,"day","inc hosp",2022-07-19,"quantile",0.75,163.170469598684,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",3,"day","inc hosp",2022-07-19,"quantile",0.8,168.741826154415,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",3,"day","inc hosp",2022-07-19,"quantile",0.85,175.355223527312,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",3,"day","inc hosp",2022-07-19,"quantile",0.9,183.862674223049,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",3,"day","inc hosp",2022-07-19,"quantile",0.95,196.864382053058,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",3,"day","inc hosp",2022-07-19,"quantile",0.975,208.532790824717,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",3,"day","inc hosp",2022-07-19,"quantile",0.99,222.572903711113,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",4,"day","inc hosp",2022-07-20,"quantile",0.01,75.9273592339396,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",4,"day","inc hosp",2022-07-20,"quantile",0.025,85.8369683363455,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",4,"day","inc hosp",2022-07-20,"quantile",0.05,94.6693810049278,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",4,"day","inc hosp",2022-07-20,"quantile",0.1,105.22442569924,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",4,"day","inc hosp",2022-07-20,"quantile",0.15,112.579871301255,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",4,"day","inc hosp",2022-07-20,"quantile",0.2,118.564809362654,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",4,"day","inc hosp",2022-07-20,"quantile",0.25,123.799991591413,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",4,"day","inc hosp",2022-07-20,"quantile",0.3,128.582224291236,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",4,"day","inc hosp",2022-07-20,"quantile",0.35,133.083261423516,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",4,"day","inc hosp",2022-07-20,"quantile",0.4,137.417249485846,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",4,"day","inc hosp",2022-07-20,"quantile",0.45,141.669701565255,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",4,"day","inc hosp",2022-07-20,"quantile",0.5,145.912512723022,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",4,"day","inc hosp",2022-07-20,"quantile",0.55,150.213496849802,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",4,"day","inc hosp",2022-07-20,"quantile",0.6,154.644238138847,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",4,"day","inc hosp",2022-07-20,"quantile",0.65,159.288773487306,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",4,"day","inc hosp",2022-07-20,"quantile",0.7,164.25603164605,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",4,"day","inc hosp",2022-07-20,"quantile",0.75,169.701432588828,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",4,"day","inc hosp",2022-07-20,"quantile",0.8,175.870710405127,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",4,"day","inc hosp",2022-07-20,"quantile",0.85,183.204858787777,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",4,"day","inc hosp",2022-07-20,"quantile",0.9,192.656697257566,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",4,"day","inc hosp",2022-07-20,"quantile",0.95,207.138121713734,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",4,"day","inc hosp",2022-07-20,"quantile",0.975,220.170823681153,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",4,"day","inc hosp",2022-07-20,"quantile",0.99,235.896387167836,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",5,"day","inc hosp",2022-07-21,"quantile",0.01,71.198779697309,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",5,"day","inc hosp",2022-07-21,"quantile",0.025,81.6734724909832,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",5,"day","inc hosp",2022-07-21,"quantile",0.05,91.031442800908,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",5,"day","inc hosp",2022-07-21,"quantile",0.1,102.241563954327,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",5,"day","inc hosp",2022-07-21,"quantile",0.15,110.070786970641,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",5,"day","inc hosp",2022-07-21,"quantile",0.2,116.451602387811,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",5,"day","inc hosp",2022-07-21,"quantile",0.25,122.040636241563,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",5,"day","inc hosp",2022-07-21,"quantile",0.3,127.15222385702,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",5,"day","inc hosp",2022-07-21,"quantile",0.35,131.968541206218,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",5,"day","inc hosp",2022-07-21,"quantile",0.4,136.610915949693,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",5,"day","inc hosp",2022-07-21,"quantile",0.45,141.170497745707,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",5,"day","inc hosp",2022-07-21,"quantile",0.5,145.724188838904,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",5,"day","inc hosp",2022-07-21,"quantile",0.55,150.344806966191,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",5,"day","inc hosp",2022-07-21,"quantile",0.6,155.109508733006,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",5,"day","inc hosp",2022-07-21,"quantile",0.65,160.109169368336,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",5,"day","inc hosp",2022-07-21,"quantile",0.7,165.461886155388,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",5,"day","inc hosp",2022-07-21,"quantile",0.75,171.336487377298,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",5,"day","inc hosp",2022-07-21,"quantile",0.8,178.000294827067,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",5,"day","inc hosp",2022-07-21,"quantile",0.85,185.933603610828,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",5,"day","inc hosp",2022-07-21,"quantile",0.9,196.175283653762,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",5,"day","inc hosp",2022-07-21,"quantile",0.95,211.904415934234,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",5,"day","inc hosp",2022-07-21,"quantile",0.975,226.097610769093,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",5,"day","inc hosp",2022-07-21,"quantile",0.99,243.269057814011,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",6,"day","inc hosp",2022-07-22,"quantile",0.01,65.4748096629879,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",6,"day","inc hosp",2022-07-22,"quantile",0.025,76.4646477188875,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",6,"day","inc hosp",2022-07-22,"quantile",0.05,86.3034538286001,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",6,"day","inc hosp",2022-07-22,"quantile",0.1,98.1153028718775,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",6,"day","inc hosp",2022-07-22,"quantile",0.15,106.381369864334,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",6,"day","inc hosp",2022-07-22,"quantile",0.2,113.12824456715,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",6,"day","inc hosp",2022-07-22,"quantile",0.25,119.045263096473,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",6,"day","inc hosp",2022-07-22,"quantile",0.3,124.462780492741,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",6,"day","inc hosp",2022-07-22,"quantile",0.35,129.572528318062,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",6,"day","inc hosp",2022-07-22,"quantile",0.4,134.502448413284,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",6,"day","inc hosp",2022-07-22,"quantile",0.45,139.348912632228,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",6,"day","inc hosp",2022-07-22,"quantile",0.5,144.193493839869,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",6,"day","inc hosp",2022-07-22,"quantile",0.55,149.11370928799,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",6,"day","inc hosp",2022-07-22,"quantile",0.6,154.191980982266,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",6,"day","inc hosp",2022-07-22,"quantile",0.65,159.525677331375,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",6,"day","inc hosp",2022-07-22,"quantile",0.7,165.241633380899,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",6,"day","inc hosp",2022-07-22,"quantile",0.75,171.521490306647,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",6,"day","inc hosp",2022-07-22,"quantile",0.8,178.653241384986,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",6,"day","inc hosp",2022-07-22,"quantile",0.85,187.154879875343,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",6,"day","inc hosp",2022-07-22,"quantile",0.9,198.147955482204,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",6,"day","inc hosp",2022-07-22,"quantile",0.95,215.068812805821,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",6,"day","inc hosp",2022-07-22,"quantile",0.975,230.375246622933,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",6,"day","inc hosp",2022-07-22,"quantile",0.99,248.939618680319,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",7,"day","inc hosp",2022-07-23,"quantile",0.01,60.0254977399182,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",7,"day","inc hosp",2022-07-23,"quantile",0.025,71.5054780861413,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",7,"day","inc hosp",2022-07-23,"quantile",0.05,81.8030859201433,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train3",2022-07-16,"01",7,"day","inc hosp",2022-07-23,"quantile",0.1,94.1909183092742,"Alabama",4903185,"state","al","AL","Alabama"
