"","forecast_date","location","target","target_end_date","type","quantile","value"
"1",2021-01-09,"US","1  day ahead inc hosp",2021-01-10,"quantile",0.01,13930.3815129243
"2",2021-01-09,"US","1  day ahead inc hosp",2021-01-10,"quantile",0.025,14234.8179325673
"3",2021-01-09,"US","1  day ahead inc hosp",2021-01-10,"quantile",0.05,14500.6177037155
"4",2021-01-09,"US","1  day ahead inc hosp",2021-01-10,"quantile",0.1,14811.6683767858
"5",2021-01-09,"US","1  day ahead inc hosp",2021-01-10,"quantile",0.15,15024.3416726397
"6",2021-01-09,"US","1  day ahead inc hosp",2021-01-10,"quantile",0.2,15194.9944757475
"7",2021-01-09,"US","1  day ahead inc hosp",2021-01-10,"quantile",0.25,15342.5543900896
"8",2021-01-09,"US","1  day ahead inc hosp",2021-01-10,"quantile",0.3,15475.981317236
"9",2021-01-09,"US","1  day ahead inc hosp",2021-01-10,"quantile",0.35,15600.3963363066
"10",2021-01-09,"US","1  day ahead inc hosp",2021-01-10,"quantile",0.4,15719.1462192599
"11",2021-01-09,"US","1  day ahead inc hosp",2021-01-10,"quantile",0.45,15834.6821153331
"12",2021-01-09,"US","1  day ahead inc hosp",2021-01-10,"quantile",0.5,15949.0069078599
"13",2021-01-09,"US","1  day ahead inc hosp",2021-01-10,"quantile",0.55,16063.9496458689
"14",2021-01-09,"US","1  day ahead inc hosp",2021-01-10,"quantile",0.6,16181.3793634165
"15",2021-01-09,"US","1  day ahead inc hosp",2021-01-10,"quantile",0.65,16303.4277031909
"16",2021-01-09,"US","1  day ahead inc hosp",2021-01-10,"quantile",0.7,16432.7940971681
"17",2021-01-09,"US","1  day ahead inc hosp",2021-01-10,"quantile",0.75,16573.262866607
"18",2021-01-09,"US","1  day ahead inc hosp",2021-01-10,"quantile",0.8,16730.7391569419
"19",2021-01-09,"US","1  day ahead inc hosp",2021-01-10,"quantile",0.85,16915.7104480578
"20",2021-01-09,"US","1  day ahead inc hosp",2021-01-10,"quantile",0.9,17150.6205720799
"21",2021-01-09,"US","1  day ahead inc hosp",2021-01-10,"quantile",0.95,17503.2827261418
