forecast_date,location,target,target_end_date,type,quantile,value
2021-04-24,US,1  day ahead inc hosp,2021-04-25,quantile,0.01,4051.7678642709234
2021-04-24,US,1  day ahead inc hosp,2021-04-25,quantile,0.025,4215.1217019638925
2021-04-24,US,1  day ahead inc hosp,2021-04-25,quantile,0.05,4355.615014262735
2021-04-24,US,1  day ahead inc hosp,2021-04-25,quantile,0.1,4517.594805605202
2021-04-24,US,1  day ahead inc hosp,2021-04-25,quantile,0.15,4626.8818018231805
2021-04-24,US,1  day ahead inc hosp,2021-04-25,quantile,0.2,4713.739641948947
2021-04-24,US,1  day ahead inc hosp,2021-04-25,quantile,0.25,4788.255934808122
2021-04-24,US,1  day ahead inc hosp,2021-04-25,quantile,0.3,4855.17386881851
2021-04-24,US,1  day ahead inc hosp,2021-04-25,quantile,0.35,4917.183307444902
2021-04-24,US,1  day ahead inc hosp,2021-04-25,quantile,0.4,4976.024200785125
2021-04-24,US,1  day ahead inc hosp,2021-04-25,quantile,0.45,5032.953446051901
2021-04-24,US,1  day ahead inc hosp,2021-04-25,quantile,0.5,5088.980099643064
2021-04-24,US,1  day ahead inc hosp,2021-04-25,quantile,0.55,5145.006753234227
2021-04-24,US,1  day ahead inc hosp,2021-04-25,quantile,0.6,5201.935998501003
2021-04-24,US,1  day ahead inc hosp,2021-04-25,quantile,0.65,5260.776891841226
2021-04-24,US,1  day ahead inc hosp,2021-04-25,quantile,0.7,5322.786330467618
2021-04-24,US,1  day ahead inc hosp,2021-04-25,quantile,0.75,5389.704264478006
2021-04-24,US,1  day ahead inc hosp,2021-04-25,quantile,0.8,5464.220557337181
2021-04-24,US,1  day ahead inc hosp,2021-04-25,quantile,0.85,5551.078397462948
2021-04-24,US,1  day ahead inc hosp,2021-04-25,quantile,0.9,5660.365393680926
2021-04-24,US,1  day ahead inc hosp,2021-04-25,quantile,0.95,5822.345185023393
2021-04-24,US,1  day ahead inc hosp,2021-04-25,quantile,0.975,5962.8384973222355
2021-04-24,US,1  day ahead inc hosp,2021-04-25,quantile,0.99,6126.192335015205
2021-04-24,US,2  day ahead inc hosp,2021-04-26,quantile,0.01,4598.769703798667
2021-04-24,US,2  day ahead inc hosp,2021-04-26,quantile,0.025,4799.721544677924
2021-04-24,US,2  day ahead inc hosp,2021-04-26,quantile,0.05,4972.551213918635
2021-04-24,US,2  day ahead inc hosp,2021-04-26,quantile,0.1,5171.812753869021
2021-04-24,US,2  day ahead inc hosp,2021-04-26,quantile,0.15,5306.253568877265
2021-04-24,US,2  day ahead inc hosp,2021-04-26,quantile,0.2,5413.1028667852515
2021-04-24,US,2  day ahead inc hosp,2021-04-26,quantile,0.25,5504.7700503484175
2021-04-24,US,2  day ahead inc hosp,2021-04-26,quantile,0.3,5587.09001428155
2021-04-24,US,2  day ahead inc hosp,2021-04-26,quantile,0.35,5663.371728992677
2021-04-24,US,2  day ahead inc hosp,2021-04-26,quantile,0.4,5735.755616648391
2021-04-24,US,2  day ahead inc hosp,2021-04-26,quantile,0.45,5805.787865647201
2021-04-24,US,2  day ahead inc hosp,2021-04-26,quantile,0.5,5874.709779796594
2021-04-24,US,2  day ahead inc hosp,2021-04-26,quantile,0.55,5943.6316939459875
2021-04-24,US,2  day ahead inc hosp,2021-04-26,quantile,0.6,6013.663942944798
2021-04-24,US,2  day ahead inc hosp,2021-04-26,quantile,0.65,6086.047830600512
2021-04-24,US,2  day ahead inc hosp,2021-04-26,quantile,0.7,6162.329545311639
