"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"THieF_ensemble-train6.5",2021-08-21,"01",1,"day","inc hosp",2021-08-22,"quantile",0.01,313.368699141408,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-08-21,"01",1,"day","inc hosp",2021-08-22,"quantile",0.025,326.119490367248,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-08-21,"01",1,"day","inc hosp",2021-08-22,"quantile",0.05,337.359848655,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-08-21,"01",1,"day","inc hosp",2021-08-22,"quantile",0.1,350.641834628284,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-08-21,"01",1,"day","inc hosp",2021-08-22,"quantile",0.15,359.802709717779,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-08-21,"01",1,"day","inc hosp",2021-08-22,"quantile",0.2,367.200397693714,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-08-21,"01",1,"day","inc hosp",2021-08-22,"quantile",0.25,373.630671877381,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-08-21,"01",1,"day","inc hosp",2021-08-22,"quantile",0.3,379.471945920139,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-08-21,"01",1,"day","inc hosp",2021-08-22,"quantile",0.35,384.94169408882,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-08-21,"01",1,"day","inc hosp",2021-08-22,"quantile",0.4,390.183092188319,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-08-21,"01",1,"day","inc hosp",2021-08-22,"quantile",0.45,395.302045793169,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-08-21,"01",1,"day","inc hosp",2021-08-22,"quantile",0.5,400.38618761082,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-08-21,"01",1,"day","inc hosp",2021-08-22,"quantile",0.55,405.516708199446,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-08-21,"01",1,"day","inc hosp",2021-08-22,"quantile",0.6,410.777800606938,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-08-21,"01",1,"day","inc hosp",2021-08-22,"quantile",0.65,416.26676630685,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-08-21,"01",1,"day","inc hosp",2021-08-22,"quantile",0.7,422.108155570572,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-08-21,"01",1,"day","inc hosp",2021-08-22,"quantile",0.75,428.478003734588,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-08-21,"01",1,"day","inc hosp",2021-08-22,"quantile",0.8,435.652672567361,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-08-21,"01",1,"day","inc hosp",2021-08-22,"quantile",0.85,444.125317861687,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-08-21,"01",1,"day","inc hosp",2021-08-22,"quantile",0.9,454.955871851004,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-08-21,"01",1,"day","inc hosp",2021-08-22,"quantile",0.95,471.363135649863,"Alabama",4903185,"state","al","AL","Alabama"
