"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"THieF_ensemble-train6.5",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.01,56.675318519235,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.025,63.6081179498509,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.05,69.6307199584315,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.1,76.6451029645892,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.15,81.4214502096689,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.2,85.243197406936,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.25,88.5402957456484,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.3,91.515838049371,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.35,94.2856295121459,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.4,96.9251287124493,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.45,99.4893898157802,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.5,102.023184899709,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.55,104.567178663547,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.6,107.162696075518,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.65,109.85663544657,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.7,112.708151059913,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.75,115.799927596273,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.8,119.260720206009,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.85,123.31885486206,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.9,128.462375036015,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.95,136.164038748618,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.975,142.921283680341,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",1,"day","inc hosp",2021-03-06,"quantile",0.99,150.87031920195,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",2,"day","inc hosp",2021-03-07,"quantile",0.01,49.5502993237218,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",2,"day","inc hosp",2021-03-07,"quantile",0.025,57.091378764078,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",2,"day","inc hosp",2021-03-07,"quantile",0.05,63.8853868243157,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",2,"day","inc hosp",2021-03-07,"quantile",0.1,71.8080921144489,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",2,"day","inc hosp",2021-03-07,"quantile",0.15,77.2092035545548,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",2,"day","inc hosp",2021-03-07,"quantile",0.2,81.5345805283782,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",2,"day","inc hosp",2021-03-07,"quantile",0.25,85.2688775491471,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",2,"day","inc hosp",2021-03-07,"quantile",0.3,88.6411599403309,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",2,"day","inc hosp",2021-03-07,"quantile",0.35,91.7821368898146,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",2,"day","inc hosp",2021-03-07,"quantile",0.4,94.7770629125144,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",2,"day","inc hosp",2021-03-07,"quantile",0.45,97.6882242470335,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",2,"day","inc hosp",2021-03-07,"quantile",0.5,100.566364269068,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",2,"day","inc hosp",2021-03-07,"quantile",0.55,103.457667502463,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",2,"day","inc hosp",2021-03-07,"quantile",0.6,106.409170833622,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",2,"day","inc hosp",2021-03-07,"quantile",0.65,109.474362482331,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",2,"day","inc hosp",2021-03-07,"quantile",0.7,112.720821781785,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",2,"day","inc hosp",2021-03-07,"quantile",0.75,116.243132086161,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",2,"day","inc hosp",2021-03-07,"quantile",0.8,120.188721422442,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",2,"day","inc hosp",2021-03-07,"quantile",0.85,124.819233444193,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",2,"day","inc hosp",2021-03-07,"quantile",0.9,130.694329897996,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",2,"day","inc hosp",2021-03-07,"quantile",0.95,139.504342388549,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",2,"day","inc hosp",2021-03-07,"quantile",0.975,147.246939188977,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",2,"day","inc hosp",2021-03-07,"quantile",0.99,156.370756101921,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",3,"day","inc hosp",2021-03-08,"quantile",0.01,53.5804193273101,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",3,"day","inc hosp",2021-03-08,"quantile",0.025,61.9860836621777,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",3,"day","inc hosp",2021-03-08,"quantile",0.05,69.3071515650552,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",3,"day","inc hosp",2021-03-08,"quantile",0.1,77.8566392973979,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",3,"day","inc hosp",2021-03-08,"quantile",0.15,83.6926407618592,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",3,"day","inc hosp",2021-03-08,"quantile",0.2,88.370773604928,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",3,"day","inc hosp",2021-03-08,"quantile",0.25,92.4128482522574,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",3,"day","inc hosp",2021-03-08,"quantile",0.3,96.0656537970637,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",3,"day","inc hosp",2021-03-08,"quantile",0.35,99.4701262839063,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-03-05,"01",3,"day","inc hosp",2021-03-08,"quantile",0.4,102.718290942944,"Alabama",4903185,"state","al","AL","Alabama"
