"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"THieF_ensemble-train6.5",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.01,71.4018886163359,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.025,78.6187986279245,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.05,84.8893617977905,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.1,92.1938508162184,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.15,97.1685288207254,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.2,101.149417180307,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.25,104.584124672963,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.3,107.684102089749,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.35,110.569931626779,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.4,113.320194023475,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.45,115.992230521107,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.5,118.632682582191,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.55,121.283922737379,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.6,123.98902193163,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.65,126.796870696999,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.7,129.769147256811,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.75,132.992075887856,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.8,136.599936786659,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.85,140.830871347625,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.9,146.193935628172,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.95,154.225405246801,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.975,161.273036080229,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",1,"day","inc hosp",2021-02-27,"quantile",0.99,169.564849929513,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",2,"day","inc hosp",2021-02-28,"quantile",0.01,69.1425099825154,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",2,"day","inc hosp",2021-02-28,"quantile",0.025,77.3346061472404,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",2,"day","inc hosp",2021-02-28,"quantile",0.05,84.4620750975344,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",2,"day","inc hosp",2021-02-28,"quantile",0.1,92.7762878906746,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",2,"day","inc hosp",2021-02-28,"quantile",0.15,98.4458747866998,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",2,"day","inc hosp",2021-02-28,"quantile",0.2,102.987145457907,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",2,"day","inc hosp",2021-02-28,"quantile",0.25,106.908453931142,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",2,"day","inc hosp",2021-02-28,"quantile",0.3,110.45010137281,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",2,"day","inc hosp",2021-02-28,"quantile",0.35,113.749230637544,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-26,"01",2,"day","inc hosp",2021-02-28,"quantile",0.4,116.895311160419,"Alabama",4903185,"state","al","AL","Alabama"
