"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"THieF_ensemble-train6.5",2021-05-15,"01",1,"day","inc hosp",2021-05-16,"quantile",0.01,40.5972103643391,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",1,"day","inc hosp",2021-05-16,"quantile",0.025,45.6446788243598,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",1,"day","inc hosp",2021-05-16,"quantile",0.05,50.2035946117476,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",1,"day","inc hosp",2021-05-16,"quantile",0.1,55.5509800860891,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",1,"day","inc hosp",2021-05-16,"quantile",0.15,59.2155179903379,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",1,"day","inc hosp",2021-05-16,"quantile",0.2,62.1612936706701,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",1,"day","inc hosp",2021-05-16,"quantile",0.25,64.7124236725024,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",1,"day","inc hosp",2021-05-16,"quantile",0.3,67.022509401614,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",1,"day","inc hosp",2021-05-16,"quantile",0.35,69.1794784898311,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",1,"day","inc hosp",2021-05-16,"quantile",0.4,71.2409241408479,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",1,"day","inc hosp",2021-05-16,"quantile",0.45,73.2491626975374,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",1,"day","inc hosp",2021-05-16,"quantile",0.5,75.2389179430618,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",1,"day","inc hosp",2021-05-16,"quantile",0.55,77.242058468828,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",1,"day","inc hosp",2021-05-16,"quantile",0.6,79.2913195977686,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",1,"day","inc hosp",2021-05-16,"quantile",0.65,81.424216227892,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",1,"day","inc hosp",2021-05-16,"quantile",0.7,83.6884470190022,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",1,"day","inc hosp",2021-05-16,"quantile",0.75,86.1510912504054,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",1,"day","inc hosp",2021-05-16,"quantile",0.8,88.9170771516289,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",1,"day","inc hosp",2021-05-16,"quantile",0.85,92.1731333996259,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",1,"day","inc hosp",2021-05-16,"quantile",0.9,96.3196473343875,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",1,"day","inc hosp",2021-05-16,"quantile",0.95,102.569293319292,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",1,"day","inc hosp",2021-05-16,"quantile",0.975,108.092775270384,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",1,"day","inc hosp",2021-05-16,"quantile",0.99,114.638314903719,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",2,"day","inc hosp",2021-05-17,"quantile",0.01,42.5679743157754,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",2,"day","inc hosp",2021-05-17,"quantile",0.025,48.1909831349229,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",2,"day","inc hosp",2021-05-17,"quantile",0.05,53.3042293668131,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",2,"day","inc hosp",2021-05-17,"quantile",0.1,59.3127487641159,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",2,"day","inc hosp",2021-05-17,"quantile",0.15,63.4371871912166,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",2,"day","inc hosp",2021-05-17,"quantile",0.2,66.7566870279758,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",2,"day","inc hosp",2021-05-17,"quantile",0.25,69.6343734262849,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",2,"day","inc hosp",2021-05-17,"quantile",0.3,72.2424812840692,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",2,"day","inc hosp",2021-05-17,"quantile",0.35,74.679707929971,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",2,"day","inc hosp",2021-05-17,"quantile",0.4,77.0107923397368,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",2,"day","inc hosp",2021-05-17,"quantile",0.45,79.2833924640002,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",2,"day","inc hosp",2021-05-17,"quantile",0.5,81.5367109360268,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",2,"day","inc hosp",2021-05-17,"quantile",0.55,83.8068283369377,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",2,"day","inc hosp",2021-05-17,"quantile",0.6,86.1309131653882,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",2,"day","inc hosp",2021-05-17,"quantile",0.65,88.5516714669765,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",2,"day","inc hosp",2021-05-17,"quantile",0.7,91.1235171545899,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",2,"day","inc hosp",2021-05-17,"quantile",0.75,93.9230964502039,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",2,"day","inc hosp",2021-05-17,"quantile",0.8,97.0704468836052,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",2,"day","inc hosp",2021-05-17,"quantile",0.85,100.779388002551,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",2,"day","inc hosp",2021-05-17,"quantile",0.9,105.508791686206,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",2,"day","inc hosp",2021-05-17,"quantile",0.95,112.649887805205,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",2,"day","inc hosp",2021-05-17,"quantile",0.975,118.974036120821,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",2,"day","inc hosp",2021-05-17,"quantile",0.99,126.483746289421,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",3,"day","inc hosp",2021-05-18,"quantile",0.01,38.8322143741786,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",3,"day","inc hosp",2021-05-18,"quantile",0.025,44.5073511540297,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",3,"day","inc hosp",2021-05-18,"quantile",0.05,49.7967786019516,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",3,"day","inc hosp",2021-05-18,"quantile",0.1,56.0215412836454,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",3,"day","inc hosp",2021-05-18,"quantile",0.15,60.3002428385406,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",3,"day","inc hosp",2021-05-18,"quantile",0.2,63.7473709715028,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",3,"day","inc hosp",2021-05-18,"quantile",0.25,66.7382158829796,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",3,"day","inc hosp",2021-05-18,"quantile",0.3,69.4509074319716,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",3,"day","inc hosp",2021-05-18,"quantile",0.35,71.9876104535114,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",3,"day","inc hosp",2021-05-18,"quantile",0.4,74.4154188538564,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",3,"day","inc hosp",2021-05-18,"quantile",0.45,76.7838050201718,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",3,"day","inc hosp",2021-05-18,"quantile",0.5,79.1335491383659,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-15,"01",3,"day","inc hosp",2021-05-18,"quantile",0.55,81.5022740019406,"Alabama",4903185,"state","al","AL","Alabama"
