"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"THieF_ensemble-train6.5",2021-05-08,"01",1,"day","inc hosp",2021-05-09,"quantile",0.01,40.4184134423092,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",1,"day","inc hosp",2021-05-09,"quantile",0.025,45.6944925809951,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",1,"day","inc hosp",2021-05-09,"quantile",0.05,50.3052172640729,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",1,"day","inc hosp",2021-05-09,"quantile",0.1,55.7074189432155,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",1,"day","inc hosp",2021-05-09,"quantile",0.15,59.4058747892486,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",1,"day","inc hosp",2021-05-09,"quantile",0.2,62.3767988500111,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",1,"day","inc hosp",2021-05-09,"quantile",0.25,64.9482023687668,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",1,"day","inc hosp",2021-05-09,"quantile",0.3,67.275453155234,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",1,"day","inc hosp",2021-05-09,"quantile",0.35,69.4474360036102,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",1,"day","inc hosp",2021-05-09,"quantile",0.4,71.5223241330843,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",1,"day","inc hosp",2021-05-09,"quantile",0.45,73.5428138708458,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",1,"day","inc hosp",2021-05-09,"quantile",0.5,75.5438928308654,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",1,"day","inc hosp",2021-05-09,"quantile",0.55,77.5576211902481,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",1,"day","inc hosp",2021-05-09,"quantile",0.6,79.6168781959982,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",1,"day","inc hosp",2021-05-09,"quantile",0.65,81.7592890919408,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",1,"day","inc hosp",2021-05-09,"quantile",0.7,84.0326365400725,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",1,"day","inc hosp",2021-05-09,"quantile",0.75,86.5040581660114,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",1,"day","inc hosp",2021-05-09,"quantile",0.8,89.2785044077509,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",1,"day","inc hosp",2021-05-09,"quantile",0.85,92.5426484003801,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",1,"day","inc hosp",2021-05-09,"quantile",0.9,96.6965770912637,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",1,"day","inc hosp",2021-05-09,"quantile",0.95,102.95141886053,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",1,"day","inc hosp",2021-05-09,"quantile",0.975,108.473653559688,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",1,"day","inc hosp",2021-05-09,"quantile",0.99,115.010821258658,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",2,"day","inc hosp",2021-05-10,"quantile",0.01,39.7977657780822,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",2,"day","inc hosp",2021-05-10,"quantile",0.025,45.6401539809841,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",2,"day","inc hosp",2021-05-10,"quantile",0.05,50.7540045568277,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",2,"day","inc hosp",2021-05-10,"quantile",0.1,56.7555987262528,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",2,"day","inc hosp",2021-05-10,"quantile",0.15,60.8706311067024,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",2,"day","inc hosp",2021-05-10,"quantile",0.2,64.1798735092668,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",2,"day","inc hosp",2021-05-10,"quantile",0.25,67.0467633182341,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",2,"day","inc hosp",2021-05-10,"quantile",0.3,69.6435818531157,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",2,"day","inc hosp",2021-05-10,"quantile",0.35,72.0689842881828,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",2,"day","inc hosp",2021-05-10,"quantile",0.4,74.3876225012613,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",2,"day","inc hosp",2021-05-10,"quantile",0.45,76.6470320731439,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",2,"day","inc hosp",2021-05-10,"quantile",0.5,78.8862546848318,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",2,"day","inc hosp",2021-05-10,"quantile",0.55,81.1411594919712,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-05-08,"01",2,"day","inc hosp",2021-05-10,"quantile",0.6,83.4486312580904,"Alabama",4903185,"state","al","AL","Alabama"
