"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"THieF_ensemble-train6.5",2021-02-19,"01",1,"day","inc hosp",2021-02-20,"quantile",0.01,84.0487430911356,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-19,"01",1,"day","inc hosp",2021-02-20,"quantile",0.025,91.6489766064383,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-19,"01",1,"day","inc hosp",2021-02-20,"quantile",0.05,98.2534541798798,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-19,"01",1,"day","inc hosp",2021-02-20,"quantile",0.1,105.947757819866,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-19,"01",1,"day","inc hosp",2021-02-20,"quantile",0.15,111.188350049531,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-19,"01",1,"day","inc hosp",2021-02-20,"quantile",0.2,115.382241342236,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-19,"01",1,"day","inc hosp",2021-02-20,"quantile",0.25,119.000855238103,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-19,"01",1,"day","inc hosp",2021-02-20,"quantile",0.3,122.266902984159,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-19,"01",1,"day","inc hosp",2021-02-20,"quantile",0.35,125.307393233415,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-19,"01",1,"day","inc hosp",2021-02-20,"quantile",0.4,128.205097869212,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-19,"01",1,"day","inc hosp",2021-02-20,"quantile",0.45,131.020418800456,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-19,"01",1,"day","inc hosp",2021-02-20,"quantile",0.5,133.802488960175,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-19,"01",1,"day","inc hosp",2021-02-20,"quantile",0.55,136.595945947188,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-19,"01",1,"day","inc hosp",2021-02-20,"quantile",0.6,139.44616447402,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-19,"01",1,"day","inc hosp",2021-02-20,"quantile",0.65,142.404651157464,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train6.5",2021-02-19,"01",1,"day","inc hosp",2021-02-20,"quantile",0.7,145.536385158015,"Alabama",4903185,"state","al","AL","Alabama"
