"forecast_date","location","target","target_end_date","type","quantile","value"
2022-05-21,"US","1  day ahead inc hosp",2022-05-22,"quantile",0.01,3307.93289314005
2022-05-21,"US","1  day ahead inc hosp",2022-05-22,"quantile",0.025,3415.81631085708
2022-05-21,"US","1  day ahead inc hosp",2022-05-22,"quantile",0.05,3510.69417128991
2022-05-21,"US","1  day ahead inc hosp",2022-05-22,"quantile",0.1,3622.52012844281
2022-05-21,"US","1  day ahead inc hosp",2022-05-22,"quantile",0.15,3699.4634171361
2022-05-21,"US","1  day ahead inc hosp",2022-05-22,"quantile",0.2,3761.48447237946
2022-05-21,"US","1  day ahead inc hosp",2022-05-22,"quantile",0.25,3815.31167790651
2022-05-21,"US","1  day ahead inc hosp",2022-05-22,"quantile",0.3,3864.14064700379
2022-05-21,"US","1  day ahead inc hosp",2022-05-22,"quantile",0.35,3909.8049496672
2022-05-21,"US","1  day ahead inc hosp",2022-05-22,"quantile",0.4,3953.50900328108
2022-05-21,"US","1  day ahead inc hosp",2022-05-22,"quantile",0.45,3996.14092234707
2022-05-21,"US","1  day ahead inc hosp",2022-05-22,"quantile",0.5,4038.43264352105
2022-05-21,"US","1  day ahead inc hosp",2022-05-22,"quantile",0.55,4081.05916428422
2022-05-21,"US","1  day ahead inc hosp",2022-05-22,"quantile",0.6,4124.71714835187
2022-05-21,"US","1  day ahead inc hosp",2022-05-22,"quantile",0.65,4170.20830206464
2022-05-21,"US","1  day ahead inc hosp",2022-05-22,"quantile",0.7,4218.55527590259
2022-05-21,"US","1  day ahead inc hosp",2022-05-22,"quantile",0.75,4271.19958367555
2022-05-21,"US","1  day ahead inc hosp",2022-05-22,"quantile",0.8,4330.39966862607
2022-05-21,"US","1  day ahead inc hosp",2022-05-22,"quantile",0.85,4400.17893712374
2022-05-21,"US","1  day ahead inc hosp",2022-05-22,"quantile",0.9,4489.17128519871
2022-05-21,"US","1  day ahead inc hosp",2022-05-22,"quantile",0.95,4623.54591514585
2022-05-21,"US","1  day ahead inc hosp",2022-05-22,"quantile",0.975,4742.51918173761
2022-05-21,"US","1  day ahead inc hosp",2022-05-22,"quantile",0.99,4883.72176117154
2022-05-21,"US","2  day ahead inc hosp",2022-05-23,"quantile",0.01,3088.18635455041
2022-05-21,"US","2  day ahead inc hosp",2022-05-23,"quantile",0.025,3244.95307433715
2022-05-21,"US","2  day ahead inc hosp",2022-05-23,"quantile",0.05,3384.49021465634
2022-05-21,"US","2  day ahead inc hosp",2022-05-23,"quantile",0.1,3550.89957489063
2022-05-21,"US","2  day ahead inc hosp",2022-05-23,"quantile",0.15,3666.59128112296
2022-05-21,"US","2  day ahead inc hosp",2022-05-23,"quantile",0.2,3760.53721657649
2022-05-21,"US","2  day ahead inc hosp",2022-05-23,"quantile",0.25,3842.5632474322
2022-05-21,"US","2  day ahead inc hosp",2022-05-23,"quantile",0.3,3917.36216698285
2022-05-21,"US","2  day ahead inc hosp",2022-05-23,"quantile",0.35,3987.64438075956
2022-05-21,"US","2  day ahead inc hosp",2022-05-23,"quantile",0.4,4055.20575949929
2022-05-21,"US","2  day ahead inc hosp",2022-05-23,"quantile",0.45,4121.38577997103
2022-05-21,"US","2  day ahead inc hosp",2022-05-23,"quantile",0.5,4187.30416904814
2022-05-21,"US","2  day ahead inc hosp",2022-05-23,"quantile",0.55,4254.01014949294
2022-05-21,"US","2  day ahead inc hosp",2022-05-23,"quantile",0.6,4322.60392662034
2022-05-21,"US","2  day ahead inc hosp",2022-05-23,"quantile",0.65,4394.36940324933
2022-05-21,"US","2  day ahead inc hosp",2022-05-23,"quantile",0.7,4470.96264133985
2022-05-21,"US","2  day ahead inc hosp",2022-05-23,"quantile",0.75,4554.73745700628
2022-05-21,"US","2  day ahead inc hosp",2022-05-23,"quantile",0.8,4649.40413255437
2022-05-21,"US","2  day ahead inc hosp",2022-05-23,"quantile",0.85,4761.60367584779
2022-05-21,"US","2  day ahead inc hosp",2022-05-23,"quantile",0.9,4905.64698758838
2022-05-21,"US","2  day ahead inc hosp",2022-05-23,"quantile",0.95,5125.12169250186
2022-05-21,"US","2  day ahead inc hosp",2022-05-23,"quantile",0.975,5321.37573479925
2022-05-21,"US","2  day ahead inc hosp",2022-05-23,"quantile",0.99,5556.59026964514
2022-05-21,"US","3  day ahead inc hosp",2022-05-24,"quantile",0.01,2936.8540902478
2022-05-21,"US","3  day ahead inc hosp",2022-05-24,"quantile",0.025,3120.7683802461
2022-05-21,"US","3  day ahead inc hosp",2022-05-24,"quantile",0.05,3285.73865783079
2022-05-21,"US","3  day ahead inc hosp",2022-05-24,"quantile",0.1,3483.96141381679
2022-05-21,"US","3  day ahead inc hosp",2022-05-24,"quantile",0.15,3622.67773741056
2022-05-21,"US","3  day ahead inc hosp",2022-05-24,"quantile",0.2,3735.84652999964
2022-05-21,"US","3  day ahead inc hosp",2022-05-24,"quantile",0.25,3835.03054041941
2022-05-21,"US","3  day ahead inc hosp",2022-05-24,"quantile",0.3,3925.77217593621
2022-05-21,"US","3  day ahead inc hosp",2022-05-24,"quantile",0.35,4011.2864367449
2022-05-21,"US","3  day ahead inc hosp",2022-05-24,"quantile",0.4,4093.71568989846
2022-05-21,"US","3  day ahead inc hosp",2022-05-24,"quantile",0.45,4174.66980697269
2022-05-21,"US","3  day ahead inc hosp",2022-05-24,"quantile",0.5,4255.50687239961
2022-05-21,"US","3  day ahead inc hosp",2022-05-24,"quantile",0.55,4337.51227204294
2022-05-21,"US","3  day ahead inc hosp",2022-05-24,"quantile",0.6,4422.04703813205
2022-05-21,"US","3  day ahead inc hosp",2022-05-24,"quantile",0.65,4510.71285651765
2022-05-21,"US","3  day ahead inc hosp",2022-05-24,"quantile",0.7,4605.58935072947
2022-05-21,"US","3  day ahead inc hosp",2022-05-24,"quantile",0.75,4709.64679493153
2022-05-21,"US","3  day ahead inc hosp",2022-05-24,"quantile",0.8,4827.58391351882
2022-05-21,"US","3  day ahead inc hosp",2022-05-24,"quantile",0.85,4967.83423563268
2022-05-21,"US","3  day ahead inc hosp",2022-05-24,"quantile",0.9,5148.61672694809
2022-05-21,"US","3  day ahead inc hosp",2022-05-24,"quantile",0.95,5425.58395559832
2022-05-21,"US","3  day ahead inc hosp",2022-05-24,"quantile",0.975,5674.73135142534
2022-05-21,"US","3  day ahead inc hosp",2022-05-24,"quantile",0.99,5975.09885984563
2022-05-21,"US","4  day ahead inc hosp",2022-05-25,"quantile",0.01,2817.57761212255
2022-05-21,"US","4  day ahead inc hosp",2022-05-25,"quantile",0.025,3023.19840381907
2022-05-21,"US","4  day ahead inc hosp",2022-05-25,"quantile",0.05,3208.87111648089
2022-05-21,"US","4  day ahead inc hosp",2022-05-25,"quantile",0.1,3433.41062182752
2022-05-21,"US","4  day ahead inc hosp",2022-05-25,"quantile",0.15,3591.42629536084
2022-05-21,"US","4  day ahead inc hosp",2022-05-25,"quantile",0.2,3720.85224938726
2022-05-21,"US","4  day ahead inc hosp",2022-05-25,"quantile",0.25,3834.64896256373
2022-05-21,"US","4  day ahead inc hosp",2022-05-25,"quantile",0.3,3939.04852689283
2022-05-21,"US","4  day ahead inc hosp",2022-05-25,"quantile",0.35,4037.67975563771
2022-05-21,"US","4  day ahead inc hosp",2022-05-25,"quantile",0.4,4132.9728577715
2022-05-21,"US","4  day ahead inc hosp",2022-05-25,"quantile",0.45,4226.76588786921
2022-05-21,"US","4  day ahead inc hosp",2022-05-25,"quantile",0.5,4320.62162919425
2022-05-21,"US","4  day ahead inc hosp",2022-05-25,"quantile",0.55,4416.03181799784
2022-05-21,"US","4  day ahead inc hosp",2022-05-25,"quantile",0.6,4514.5888595692
2022-05-21,"US","4  day ahead inc hosp",2022-05-25,"quantile",0.65,4618.17972104288
2022-05-21,"US","4  day ahead inc hosp",2022-05-25,"quantile",0.7,4729.26761210333
2022-05-21,"US","4  day ahead inc hosp",2022-05-25,"quantile",0.75,4851.38456655691
2022-05-21,"US","4  day ahead inc hosp",2022-05-25,"quantile",0.8,4990.13409548392
2022-05-21,"US","4  day ahead inc hosp",2022-05-25,"quantile",0.85,5155.59630305816
2022-05-21,"US","4  day ahead inc hosp",2022-05-25,"quantile",0.9,5369.59157315898
2022-05-21,"US","4  day ahead inc hosp",2022-05-25,"quantile",0.95,5698.93315777377
2022-05-21,"US","4  day ahead inc hosp",2022-05-25,"quantile",0.975,5996.65674466348
2022-05-21,"US","4  day ahead inc hosp",2022-05-25,"quantile",0.99,6357.3234807795
2022-05-21,"US","5  day ahead inc hosp",2022-05-26,"quantile",0.01,2759.80872501595
2022-05-21,"US","5  day ahead inc hosp",2022-05-26,"quantile",0.025,2986.21401011548
2022-05-21,"US","5  day ahead inc hosp",2022-05-26,"quantile",0.05,3191.8353563251
2022-05-21,"US","5  day ahead inc hosp",2022-05-26,"quantile",0.1,3441.88304973798
2022-05-21,"US","5  day ahead inc hosp",2022-05-26,"quantile",0.15,3618.69781094603
2022-05-21,"US","5  day ahead inc hosp",2022-05-26,"quantile",0.2,3764.0138131084
2022-05-21,"US","5  day ahead inc hosp",2022-05-26,"quantile",0.25,3892.13223819382
2022-05-21,"US","5  day ahead inc hosp",2022-05-26,"quantile",0.3,4009.94892844686
2022-05-21,"US","5  day ahead inc hosp",2022-05-26,"quantile",0.35,4121.49258527716
2022-05-21,"US","5  day ahead inc hosp",2022-05-26,"quantile",0.4,4229.47305070104
2022-05-21,"US","5  day ahead inc hosp",2022-05-26,"quantile",0.45,4335.95149916969
2022-05-21,"US","5  day ahead inc hosp",2022-05-26,"quantile",0.5,4442.69231250107
2022-05-21,"US","5  day ahead inc hosp",2022-05-26,"quantile",0.55,4551.3918803015
2022-05-21,"US","5  day ahead inc hosp",2022-05-26,"quantile",0.6,4663.87347241157
2022-05-21,"US","5  day ahead inc hosp",2022-05-26,"quantile",0.65,4782.31006561863
2022-05-21,"US","5  day ahead inc hosp",2022-05-26,"quantile",0.7,4909.55078068335
2022-05-21,"US","5  day ahead inc hosp",2022-05-26,"quantile",0.75,5049.69423682354
2022-05-21,"US","5  day ahead inc hosp",2022-05-26,"quantile",0.8,5209.25820128958
2022-05-21,"US","5  day ahead inc hosp",2022-05-26,"quantile",0.85,5399.98909602297
2022-05-21,"US","5  day ahead inc hosp",2022-05-26,"quantile",0.9,5647.35715504304
2022-05-21,"US","5  day ahead inc hosp",2022-05-26,"quantile",0.95,6029.50638743045
2022-05-21,"US","5  day ahead inc hosp",2022-05-26,"quantile",0.975,6376.3883536342
2022-05-21,"US","5  day ahead inc hosp",2022-05-26,"quantile",0.99,6798.29494547909
2022-05-21,"US","6  day ahead inc hosp",2022-05-27,"quantile",0.01,2627.79026585596
2022-05-21,"US","6  day ahead inc hosp",2022-05-27,"quantile",0.025,2867.14067220216
2022-05-21,"US","6  day ahead inc hosp",2022-05-27,"quantile",0.05,3085.75943680085
2022-05-21,"US","6  day ahead inc hosp",2022-05-27,"quantile",0.1,3353.06973945488
2022-05-21,"US","6  day ahead inc hosp",2022-05-27,"quantile",0.15,3542.98527399338
2022-05-21,"US","6  day ahead inc hosp",2022-05-27,"quantile",0.2,3699.58744818488
2022-05-21,"US","6  day ahead inc hosp",2022-05-27,"quantile",0.25,3838.02634798156
2022-05-21,"US","6  day ahead inc hosp",2022-05-27,"quantile",0.3,3965.6273694519
2022-05-21,"US","6  day ahead inc hosp",2022-05-27,"quantile",0.35,4086.68447980632
2022-05-21,"US","6  day ahead inc hosp",2022-05-27,"quantile",0.4,4204.09862085784
2022-05-21,"US","6  day ahead inc hosp",2022-05-27,"quantile",0.45,4320.08877193519
2022-05-21,"US","6  day ahead inc hosp",2022-05-27,"quantile",0.5,4436.56709857672
2022-05-21,"US","6  day ahead inc hosp",2022-05-27,"quantile",0.55,4555.38506720931
2022-05-21,"US","6  day ahead inc hosp",2022-05-27,"quantile",0.6,4678.54573185319
2022-05-21,"US","6  day ahead inc hosp",2022-05-27,"quantile",0.65,4808.4494228816
2022-05-21,"US","6  day ahead inc hosp",2022-05-27,"quantile",0.7,4948.25652744802
2022-05-21,"US","6  day ahead inc hosp",2022-05-27,"quantile",0.75,5102.52729024772
2022-05-21,"US","6  day ahead inc hosp",2022-05-27,"quantile",0.8,5278.52971445063
2022-05-21,"US","6  day ahead inc hosp",2022-05-27,"quantile",0.85,5489.38516897111
2022-05-21,"US","6  day ahead inc hosp",2022-05-27,"quantile",0.9,5763.59065784826
2022-05-21,"US","6  day ahead inc hosp",2022-05-27,"quantile",0.95,6188.74205841301
2022-05-21,"US","6  day ahead inc hosp",2022-05-27,"quantile",0.975,6576.17371734319
2022-05-21,"US","6  day ahead inc hosp",2022-05-27,"quantile",0.99,7049.20488301412
2022-05-21,"US","7  day ahead inc hosp",2022-05-28,"quantile",0.01,2413.66079382845
2022-05-21,"US","7  day ahead inc hosp",2022-05-28,"quantile",0.025,2656.69236031053
2022-05-21,"US","7  day ahead inc hosp",2022-05-28,"quantile",0.05,2880.00443952255
2022-05-21,"US","7  day ahead inc hosp",2022-05-28,"quantile",0.1,3154.61975973409
2022-05-21,"US","7  day ahead inc hosp",2022-05-28,"quantile",0.15,3350.68751378314
2022-05-21,"US","7  day ahead inc hosp",2022-05-28,"quantile",0.2,3512.92212871605
2022-05-21,"US","7  day ahead inc hosp",2022-05-28,"quantile",0.25,3656.73910065179
2022-05-21,"US","7  day ahead inc hosp",2022-05-28,"quantile",0.3,3789.61406079783
2022-05-21,"US","7  day ahead inc hosp",2022-05-28,"quantile",0.35,3915.94464857454
2022-05-21,"US","7  day ahead inc hosp",2022-05-28,"quantile",0.4,4038.71571026801
2022-05-21,"US","7  day ahead inc hosp",2022-05-28,"quantile",0.45,4160.22402132612
2022-05-21,"US","7  day ahead inc hosp",2022-05-28,"quantile",0.5,4282.46263745549
2022-05-21,"US","7  day ahead inc hosp",2022-05-28,"quantile",0.55,4407.37544500586
2022-05-21,"US","7  day ahead inc hosp",2022-05-28,"quantile",0.6,4537.07963861409
2022-05-21,"US","7  day ahead inc hosp",2022-05-28,"quantile",0.65,4674.12639248649
2022-05-21,"US","7  day ahead inc hosp",2022-05-28,"quantile",0.7,4821.88881437431
2022-05-21,"US","7  day ahead inc hosp",2022-05-28,"quantile",0.75,4985.24892649965
2022-05-21,"US","7  day ahead inc hosp",2022-05-28,"quantile",0.8,5172.00490089364
2022-05-21,"US","7  day ahead inc hosp",2022-05-28,"quantile",0.85,5396.25991447531
2022-05-21,"US","7  day ahead inc hosp",2022-05-28,"quantile",0.9,5688.69258167562
2022-05-21,"US","7  day ahead inc hosp",2022-05-28,"quantile",0.95,6143.78558155081
2022-05-21,"US","7  day ahead inc hosp",2022-05-28,"quantile",0.975,6560.15669805761
2022-05-21,"US","7  day ahead inc hosp",2022-05-28,"quantile",0.99,7070.49324698437
2022-05-21,"US","8  day ahead inc hosp",2022-05-29,"quantile",0.01,2503.04060162048
2022-05-21,"US","8  day ahead inc hosp",2022-05-29,"quantile",0.025,2770.31540070297
2022-05-21,"US","8  day ahead inc hosp",2022-05-29,"quantile",0.05,3016.82791919835
2022-05-21,"US","8  day ahead inc hosp",2022-05-29,"quantile",0.1,3321.06202418755
2022-05-21,"US","8  day ahead inc hosp",2022-05-29,"quantile",0.15,3538.9452002603
2022-05-21,"US","8  day ahead inc hosp",2022-05-29,"quantile",0.2,3719.61928313736
2022-05-21,"US","8  day ahead inc hosp",2022-05-29,"quantile",0.25,3880.05939949462
2022-05-21,"US","8  day ahead inc hosp",2022-05-29,"quantile",0.3,4028.51283861999
2022-05-21,"US","8  day ahead inc hosp",2022-05-29,"quantile",0.35,4169.84215481387
2022-05-21,"US","8  day ahead inc hosp",2022-05-29,"quantile",0.4,4307.35751761279
2022-05-21,"US","8  day ahead inc hosp",2022-05-29,"quantile",0.45,4443.61561103809
2022-05-21,"US","8  day ahead inc hosp",2022-05-29,"quantile",0.5,4580.84473733516
2022-05-21,"US","8  day ahead inc hosp",2022-05-29,"quantile",0.55,4721.22805377728
2022-05-21,"US","8  day ahead inc hosp",2022-05-29,"quantile",0.6,4867.1531685391
2022-05-21,"US","8  day ahead inc hosp",2022-05-29,"quantile",0.65,5021.50679766689
2022-05-21,"US","8  day ahead inc hosp",2022-05-29,"quantile",0.7,5188.1153937929
2022-05-21,"US","8  day ahead inc hosp",2022-05-29,"quantile",0.75,5372.52730455363
2022-05-21,"US","8  day ahead inc hosp",2022-05-29,"quantile",0.8,5583.61694986341
2022-05-21,"US","8  day ahead inc hosp",2022-05-29,"quantile",0.85,5837.45094098561
2022-05-21,"US","8  day ahead inc hosp",2022-05-29,"quantile",0.9,6169.01314387581
2022-05-21,"US","8  day ahead inc hosp",2022-05-29,"quantile",0.95,6686.17128898151
2022-05-21,"US","8  day ahead inc hosp",2022-05-29,"quantile",0.975,7160.47915525178
2022-05-21,"US","8  day ahead inc hosp",2022-05-29,"quantile",0.99,7743.20170979539
2022-05-21,"US","9  day ahead inc hosp",2022-05-30,"quantile",0.01,2488.37905687355
2022-05-21,"US","9  day ahead inc hosp",2022-05-30,"quantile",0.025,2771.05114641604
2022-05-21,"US","9  day ahead inc hosp",2022-05-30,"quantile",0.05,3032.85546657514
2022-05-21,"US","9  day ahead inc hosp",2022-05-30,"quantile",0.1,3357.24810190187
2022-05-21,"US","9  day ahead inc hosp",2022-05-30,"quantile",0.15,3590.35881307442
2022-05-21,"US","9  day ahead inc hosp",2022-05-30,"quantile",0.2,3784.11974820818
2022-05-21,"US","9  day ahead inc hosp",2022-05-30,"quantile",0.25,3956.50916840291
2022-05-21,"US","9  day ahead inc hosp",2022-05-30,"quantile",0.3,4116.27993650924
2022-05-21,"US","9  day ahead inc hosp",2022-05-30,"quantile",0.35,4268.60578791661
2022-05-21,"US","9  day ahead inc hosp",2022-05-30,"quantile",0.4,4417.02040568658
2022-05-21,"US","9  day ahead inc hosp",2022-05-30,"quantile",0.45,4564.26455828844
2022-05-21,"US","9  day ahead inc hosp",2022-05-30,"quantile",0.5,4712.73856716778
2022-05-21,"US","9  day ahead inc hosp",2022-05-30,"quantile",0.55,4864.805810201
2022-05-21,"US","9  day ahead inc hosp",2022-05-30,"quantile",0.6,5023.0626204177
2022-05-21,"US","9  day ahead inc hosp",2022-05-30,"quantile",0.65,5190.65953376149
