forecast_date,location,target,target_end_date,type,quantile,value
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.01,4818.206527006954
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.025,5054.154946537194
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.05,5257.083604104368
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.1,5491.047349938898
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.15,5648.901578508083
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.2,5774.35911529399
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.25,5881.990510905405
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.3,5978.64683065258
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.35,6068.213315569539
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.4,6153.203151030078
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.45,6235.4318004175
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.5,6316.356745635192
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.55,6397.281690852884
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.6,6479.5103402403065
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.65,6564.500175700845
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.7,6654.066660617804
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.75,6750.722980364979
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.8,6858.354375976394
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.85,6983.811912762301
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.9,7141.666141331486
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.95,7375.6298871660165
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.975,7578.5585447331905
2021-05-24,US,1  day ahead inc hosp,2021-05-25,quantile,0.99,7814.50696426343
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.01,4224.875083003501
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.025,4542.243018033233
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.05,4815.196950671021
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.1,5129.895353971026
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.15,5342.22087264352
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.2,5510.970464028502
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.25,5655.742587688288
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.3,5785.752429105358
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.35,5906.225922517862
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.4,6020.543486637722
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.45,6131.147052910076
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.5,6239.997041425644
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.55,6348.847029941212
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.6,6459.450596213566
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.65,6573.768160333426
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.7,6694.24165374593
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.75,6824.251495163
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.8,6969.023618822786
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.85,7137.773210207768
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.9,7350.098728880263
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.95,7664.797132180267
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.975,7937.751064818056
2021-05-24,US,2  day ahead inc hosp,2021-05-26,quantile,0.99,8255.118999847788
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.01,3969.377669483814
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.025,4322.387831395644
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.05,4625.996045457689
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.1,4976.036872020467
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.15,5212.207755879823
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.2,5399.908887601863
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.25,5560.939745393696
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.3,5705.550432558648
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.35,5839.553785517564
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.4,5966.70986325912
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.45,6089.734840039373
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.5,6210.809302292095
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.55,6331.883764544817
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.6,6454.90874132507
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.65,6582.064819066625
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.7,6716.068172025542
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.75,6860.678859190493
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.8,7021.709716982326
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.85,7209.410848704367
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.9,7445.581732563723
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.95,7795.6225591265
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.975,8099.230773188546
2021-05-24,US,3  day ahead inc hosp,2021-05-27,quantile,0.99,8452.240935100377
2021-05-24,US,4  day ahead inc hosp,2021-05-28,quantile,0.01,3700.162897569415
2021-05-24,US,4  day ahead inc hosp,2021-05-28,quantile,0.025,4085.532775272637
2021-05-24,US,4  day ahead inc hosp,2021-05-28,quantile,0.05,4416.972130131797
2021-05-24,US,4  day ahead inc hosp,2021-05-28,quantile,0.1,4799.100479619155
2021-05-24,US,4  day ahead inc hosp,2021-05-28,quantile,0.15,5056.920662859868
2021-05-24,US,4  day ahead inc hosp,2021-05-28,quantile,0.2,5261.827971433455
2021-05-24,US,4  day ahead inc hosp,2021-05-28,quantile,0.25,5437.620196896876
2021-05-24,US,4  day ahead inc hosp,2021-05-28,quantile,0.3,5595.487048450163
2021-05-24,US,4  day ahead inc hosp,2021-05-28,quantile,0.35,5741.77421327829
2021-05-24,US,4  day ahead inc hosp,2021-05-28,quantile,0.4,5880.586427247143
2021-05-24,US,4  day ahead inc hosp,2021-05-28,quantile,0.45,6014.888850722673
2021-05-24,US,4  day ahead inc hosp,2021-05-28,quantile,0.5,6147.061960013982
2021-05-24,US,4  day ahead inc hosp,2021-05-28,quantile,0.55,6279.23506930529
2021-05-24,US,4  day ahead inc hosp,2021-05-28,quantile,0.6,6413.537492780821
2021-05-24,US,4  day ahead inc hosp,2021-05-28,quantile,0.65,6552.349706749674
2021-05-24,US,4  day ahead inc hosp,2021-05-28,quantile,0.7,6698.636871577801
2021-05-24,US,4  day ahead inc hosp,2021-05-28,quantile,0.75,6856.503723131087
2021-05-24,US,4  day ahead inc hosp,2021-05-28,quantile,0.8,7032.295948594508
2021-05-24,US,4  day ahead inc hosp,2021-05-28,quantile,0.85,7237.203257168096
2021-05-24,US,4  day ahead inc hosp,2021-05-28,quantile,0.9,7495.02344040881
2021-05-24,US,4  day ahead inc hosp,2021-05-28,quantile,0.95,7877.1517898961665
2021-05-24,US,4  day ahead inc hosp,2021-05-28,quantile,0.975,8208.591144755326
2021-05-24,US,4  day ahead inc hosp,2021-05-28,quantile,0.99,8593.961022458549
2021-05-24,US,5  day ahead inc hosp,2021-05-29,quantile,0.01,3433.086757953784
2021-05-24,US,5  day ahead inc hosp,2021-05-29,quantile,0.025,3848.3020164269965
2021-05-24,US,5  day ahead inc hosp,2021-05-29,quantile,0.05,4205.410045254363
2021-05-24,US,5  day ahead inc hosp,2021-05-29,quantile,0.1,4617.132731905355
2021-05-24,US,5  day ahead inc hosp,2021-05-29,quantile,0.15,4894.920073930943
2021-05-24,US,5  day ahead inc hosp,2021-05-29,quantile,0.2,5115.696647334933
2021-05-24,US,5  day ahead inc hosp,2021-05-29,quantile,0.25,5305.103288996708
2021-05-24,US,5  day ahead inc hosp,2021-05-29,quantile,0.3,5475.1963070673355
2021-05-24,US,5  day ahead inc hosp,2021-05-29,quantile,0.35,5632.812837236829
2021-05-24,US,5  day ahead inc hosp,2021-05-29,quantile,0.4,5782.375511013588
2021-05-24,US,5  day ahead inc hosp,2021-05-29,quantile,0.45,5927.079128767324
2021-05-24,US,5  day ahead inc hosp,2021-05-29,quantile,0.5,6069.4885253311695
2021-05-24,US,5  day ahead inc hosp,2021-05-29,quantile,0.55,6211.897921895015
2021-05-24,US,5  day ahead inc hosp,2021-05-29,quantile,0.6,6356.601539648751
2021-05-24,US,5  day ahead inc hosp,2021-05-29,quantile,0.65,6506.16421342551
