forecast_date,location,target,target_end_date,type,quantile,value
2021-04-17,US,1  day ahead inc hosp,2021-04-18,quantile,0.01,4582.013753745909
2021-04-17,US,1  day ahead inc hosp,2021-04-18,quantile,0.025,4748.319882806094
2021-04-17,US,1  day ahead inc hosp,2021-04-18,quantile,0.05,4891.352328552362
2021-04-17,US,1  day ahead inc hosp,2021-04-18,quantile,0.1,5056.25957814373
2021-04-17,US,1  day ahead inc hosp,2021-04-18,quantile,0.15,5167.521716544104
2021-04-17,US,1  day ahead inc hosp,2021-04-18,quantile,0.2,5255.949337063155
2021-04-17,US,1  day ahead inc hosp,2021-04-18,quantile,0.25,5331.812361723873
2021-04-17,US,1  day ahead inc hosp,2021-04-18,quantile,0.3,5399.939702514543
2021-04-17,US,1  day ahead inc hosp,2021-04-18,quantile,0.35,5463.069836760506
2021-04-17,US,1  day ahead inc hosp,2021-04-18,quantile,0.4,5522.974160650638
2021-04-17,US,1  day ahead inc hosp,2021-04-18,quantile,0.45,5580.932287281433
2021-04-17,US,1  day ahead inc hosp,2021-04-18,quantile,0.5,5637.971509711304
2021-04-17,US,1  day ahead inc hosp,2021-04-18,quantile,0.55,5695.010732141175
2021-04-17,US,1  day ahead inc hosp,2021-04-18,quantile,0.6,5752.96885877197
2021-04-17,US,1  day ahead inc hosp,2021-04-18,quantile,0.65,5812.8731826621015
2021-04-17,US,1  day ahead inc hosp,2021-04-18,quantile,0.7,5876.003316908065
2021-04-17,US,1  day ahead inc hosp,2021-04-18,quantile,0.75,5944.1306576987345
2021-04-17,US,1  day ahead inc hosp,2021-04-18,quantile,0.8,6019.993682359453
2021-04-17,US,1  day ahead inc hosp,2021-04-18,quantile,0.85,6108.421302878504
2021-04-17,US,1  day ahead inc hosp,2021-04-18,quantile,0.9,6219.683441278878
2021-04-17,US,1  day ahead inc hosp,2021-04-18,quantile,0.95,6384.5906908702455
2021-04-17,US,1  day ahead inc hosp,2021-04-18,quantile,0.975,6527.623136616514
2021-04-17,US,1  day ahead inc hosp,2021-04-18,quantile,0.99,6693.929265676699
2021-04-17,US,2  day ahead inc hosp,2021-04-19,quantile,0.01,5170.7895209354765
2021-04-17,US,2  day ahead inc hosp,2021-04-19,quantile,0.025,5372.794149960977
2021-04-17,US,2  day ahead inc hosp,2021-04-19,quantile,0.05,5546.529275087536
2021-04-17,US,2  day ahead inc hosp,2021-04-19,quantile,0.1,5746.834747685389
2021-04-17,US,2  day ahead inc hosp,2021-04-19,quantile,0.15,5881.979899094796
2021-04-17,US,2  day ahead inc hosp,2021-04-19,quantile,0.2,5989.3889812465095
2021-04-17,US,2  day ahead inc hosp,2021-04-19,quantile,0.25,6081.536409846658
2021-04-17,US,2  day ahead inc hosp,2021-04-19,quantile,0.3,6164.287648665599
2021-04-17,US,2  day ahead inc hosp,2021-04-19,quantile,0.35,6240.969003831234
2021-04-17,US,2  day ahead inc hosp,2021-04-19,quantile,0.4,6313.73211119735
2021-04-17,US,2  day ahead inc hosp,2021-04-19,quantile,0.45,6384.131259654649
2021-04-17,US,2  day ahead inc hosp,2021-04-19,quantile,0.5,6453.4142562102315
2021-04-17,US,2  day ahead inc hosp,2021-04-19,quantile,0.55,6522.6972527658145
2021-04-17,US,2  day ahead inc hosp,2021-04-19,quantile,0.6,6593.096401223113
2021-04-17,US,2  day ahead inc hosp,2021-04-19,quantile,0.65,6665.859508589229
2021-04-17,US,2  day ahead inc hosp,2021-04-19,quantile,0.7,6742.540863754864
2021-04-17,US,2  day ahead inc hosp,2021-04-19,quantile,0.75,6825.292102573805
2021-04-17,US,2  day ahead inc hosp,2021-04-19,quantile,0.8,6917.439531173954
2021-04-17,US,2  day ahead inc hosp,2021-04-19,quantile,0.85,7024.848613325667
2021-04-17,US,2  day ahead inc hosp,2021-04-19,quantile,0.9,7159.993764735074
2021-04-17,US,2  day ahead inc hosp,2021-04-19,quantile,0.95,7360.299237332927
2021-04-17,US,2  day ahead inc hosp,2021-04-19,quantile,0.975,7534.034362459486
2021-04-17,US,2  day ahead inc hosp,2021-04-19,quantile,0.99,7736.038991484987
2021-04-17,US,3  day ahead inc hosp,2021-04-20,quantile,0.01,5015.398973619848
2021-04-17,US,3  day ahead inc hosp,2021-04-20,quantile,0.025,5233.347785167347
2021-04-17,US,3  day ahead inc hosp,2021-04-20,quantile,0.05,5420.795786869373
2021-04-17,US,3  day ahead inc hosp,2021-04-20,quantile,0.1,5636.911327932796
2021-04-17,US,3  day ahead inc hosp,2021-04-20,quantile,0.15,5782.723457477455
2021-04-17,US,3  day ahead inc hosp,2021-04-20,quantile,0.2,5898.6103157009775
2021-04-17,US,3  day ahead inc hosp,2021-04-20,quantile,0.25,5998.030921295244
2021-04-17,US,3  day ahead inc hosp,2021-04-20,quantile,0.3,6087.313697841887
2021-04-17,US,3  day ahead inc hosp,2021-04-20,quantile,0.35,6170.047496105945
2021-04-17,US,3  day ahead inc hosp,2021-04-20,quantile,0.4,6248.553780102765
