"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"THieF_ensemble-train25",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.01,345.794607769594,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.025,361.811511306365,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.05,376.028047686467,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.1,392.937710035713,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.15,404.667393504785,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.2,414.177585331808,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.25,422.47090032814,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.3,430.025588149981,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.35,437.117483198813,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.4,443.929024544523,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.45,450.595977325925,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.5,457.231520384394,"Alabama",4903185,"state","al","AL","Alabama"
