"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"THieF_ensemble-train25",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.01,54.3506049003575,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.025,61.5945259839743,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.05,68.0444293167743,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.1,75.6680403416024,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.15,80.9284627995929,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.2,85.1781719251117,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.25,88.8736229217152,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.3,92.2319124961222,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.35,95.3778539248166,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.4,98.3936737419299,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.45,101.340256106622,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.5,104.268050096655,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.55,107.223873480386,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.6,110.256359458014,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.65,113.421803354675,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.7,116.792363306206,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.75,120.470136283554,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.8,124.615548127851,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.85,129.515093972301,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.9,135.785021768403,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.95,145.298684160311,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.975,153.769522825416,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",1,"day","inc hosp",2021-10-03,"quantile",0.99,163.882345334299,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",2,"day","inc hosp",2021-10-04,"quantile",0.01,50.4676195147566,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",2,"day","inc hosp",2021-10-04,"quantile",0.025,57.2140386199143,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",2,"day","inc hosp",2021-10-04,"quantile",0.05,63.8900902825757,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",2,"day","inc hosp",2021-10-04,"quantile",0.1,72.2076690999242,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",2,"day","inc hosp",2021-10-04,"quantile",0.15,77.9542270506288,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",2,"day","inc hosp",2021-10-04,"quantile",0.2,82.6010676022287,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",2,"day","inc hosp",2021-10-04,"quantile",0.25,86.6450756745143,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",2,"day","inc hosp",2021-10-04,"quantile",0.3,90.3227328208238,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",2,"day","inc hosp",2021-10-04,"quantile",0.35,93.7701122409736,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",2,"day","inc hosp",2021-10-04,"quantile",0.4,97.0769640282408,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",2,"day","inc hosp",2021-10-04,"quantile",0.45,100.309850113931,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",2,"day","inc hosp",2021-10-04,"quantile",0.5,103.524037055098,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",2,"day","inc hosp",2021-10-04,"quantile",0.55,106.770933016728,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",2,"day","inc hosp",2021-10-04,"quantile",0.6,110.104065119354,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",2,"day","inc hosp",2021-10-04,"quantile",0.65,113.585523659136,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",2,"day","inc hosp",2021-10-04,"quantile",0.7,117.295029756315,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",2,"day","inc hosp",2021-10-04,"quantile",0.75,121.345527195152,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",2,"day","inc hosp",2021-10-04,"quantile",0.8,125.914659212144,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",2,"day","inc hosp",2021-10-04,"quantile",0.85,131.319918896662,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",2,"day","inc hosp",2021-10-04,"quantile",0.9,138.244735649107,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",2,"day","inc hosp",2021-10-04,"quantile",0.95,148.768555002321,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",2,"day","inc hosp",2021-10-04,"quantile",0.975,158.155369971821,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",2,"day","inc hosp",2021-10-04,"quantile",0.99,169.381874870658,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",3,"day","inc hosp",2021-10-05,"quantile",0.01,45.7559389055116,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",3,"day","inc hosp",2021-10-05,"quantile",0.025,53.8594273022077,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",3,"day","inc hosp",2021-10-05,"quantile",0.05,61.3445858591886,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",3,"day","inc hosp",2021-10-05,"quantile",0.1,70.2958189908911,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",3,"day","inc hosp",2021-10-05,"quantile",0.15,76.4892231789488,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train25",2021-10-02,"01",3,"day","inc hosp",2021-10-05,"quantile",0.2,81.5028700582081,"Alabama",4903185,"state","al","AL","Alabama"
