forecast_date,location,target,target_end_date,type,quantile,value
2021-05-29,US,1  day ahead inc hosp,2021-05-30,quantile,0.01,1892.659210732199
2021-05-29,US,1  day ahead inc hosp,2021-05-30,quantile,0.025,2085.049465324438
2021-05-29,US,1  day ahead inc hosp,2021-05-30,quantile,0.05,2250.5156980338556
2021-05-29,US,1  day ahead inc hosp,2021-05-30,quantile,0.1,2441.2876672467733
2021-05-29,US,1  day ahead inc hosp,2021-05-30,quantile,0.15,2570.000609182774
2021-05-29,US,1  day ahead inc hosp,2021-05-30,quantile,0.2,2672.2975751502136
2021-05-29,US,1  day ahead inc hosp,2021-05-30,quantile,0.25,2760.059263255712
2021-05-29,US,1  day ahead inc hosp,2021-05-30,quantile,0.3,2838.8719715634475
2021-05-29,US,1  day ahead inc hosp,2021-05-30,quantile,0.35,2911.903691252069
2021-05-29,US,1  day ahead inc hosp,2021-05-30,quantile,0.4,2981.203651449132
2021-05-29,US,1  day ahead inc hosp,2021-05-30,quantile,0.45,3048.2521649416954
2021-05-29,US,1  day ahead inc hosp,2021-05-30,quantile,0.5,3114.2376495840253
2021-05-29,US,1  day ahead inc hosp,2021-05-30,quantile,0.55,3180.2231342263553
2021-05-29,US,1  day ahead inc hosp,2021-05-30,quantile,0.6,3247.2716477189188
2021-05-29,US,1  day ahead inc hosp,2021-05-30,quantile,0.65,3316.5716079159815
2021-05-29,US,1  day ahead inc hosp,2021-05-30,quantile,0.7,3389.6033276046032
2021-05-29,US,1  day ahead inc hosp,2021-05-30,quantile,0.75,3468.416035912339
2021-05-29,US,1  day ahead inc hosp,2021-05-30,quantile,0.8,3556.177724017837
2021-05-29,US,1  day ahead inc hosp,2021-05-30,quantile,0.85,3658.4746899852767
2021-05-29,US,1  day ahead inc hosp,2021-05-30,quantile,0.9,3787.1876319212774
2021-05-29,US,1  day ahead inc hosp,2021-05-30,quantile,0.95,3977.959601134195
2021-05-29,US,1  day ahead inc hosp,2021-05-30,quantile,0.975,4143.425833843612
2021-05-29,US,1  day ahead inc hosp,2021-05-30,quantile,0.99,4335.816088435851
2021-05-29,US,2  day ahead inc hosp,2021-05-31,quantile,0.01,1804.9350869292668
