forecast_date,location,target,target_end_date,type,quantile,value
2021-01-13,US,1  day ahead inc hosp,2021-01-14,quantile,0.01,14056.336692037245
2021-01-13,US,1  day ahead inc hosp,2021-01-14,quantile,0.025,14423.31620159233
2021-01-13,US,1  day ahead inc hosp,2021-01-14,quantile,0.05,14744.645937684098
2021-01-13,US,1  day ahead inc hosp,2021-01-14,quantile,0.1,15121.748967198406
2021-01-13,US,1  day ahead inc hosp,2021-01-14,quantile,0.15,15380.233731518401
2021-01-13,US,1  day ahead inc hosp,2021-01-14,quantile,0.2,15588.02128514292
2021-01-13,US,1  day ahead inc hosp,2021-01-14,quantile,0.25,15767.956265767305
2021-01-13,US,1  day ahead inc hosp,2021-01-14,quantile,0.3,15930.866962252534
2021-01-13,US,1  day ahead inc hosp,2021-01-14,quantile,0.35,16082.95182766778
2021-01-13,US,1  day ahead inc hosp,2021-01-14,quantile,0.4,16228.269890895033
2021-01-13,US,1  day ahead inc hosp,2021-01-14,quantile,0.45,16369.801941840382
2021-01-13,US,1  day ahead inc hosp,2021-01-14,quantile,0.5,16509.99193072604
2021-01-13,US,1  day ahead inc hosp,2021-01-14,quantile,0.55,16651.080431531882
2021-01-13,US,1  day ahead inc hosp,2021-01-14,quantile,0.6,16795.366160146703
2021-01-13,US,1  day ahead inc hosp,2021-01-14,quantile,0.65,16945.480295037363
2021-01-13,US,1  day ahead inc hosp,2021-01-14,quantile,0.7,17104.764653792132
2021-01-13,US,1  day ahead inc hosp,2021-01-14,quantile,0.75,17277.91450846423
2021-01-13,US,1  day ahead inc hosp,2021-01-14,quantile,0.8,17472.268435844813
2021-01-13,US,1  day ahead inc hosp,2021-01-14,quantile,0.85,17700.87602282538
2021-01-13,US,1  day ahead inc hosp,2021-01-14,quantile,0.9,17991.69502982234
2021-01-13,US,1  day ahead inc hosp,2021-01-14,quantile,0.95,18429.30605858882
2021-01-13,US,1  day ahead inc hosp,2021-01-14,quantile,0.975,18815.290799836832
2021-01-13,US,1  day ahead inc hosp,2021-01-14,quantile,0.99,19271.66928666303
2021-01-13,US,2  day ahead inc hosp,2021-01-15,quantile,0.01,13518.377045589059
2021-01-13,US,2  day ahead inc hosp,2021-01-15,quantile,0.025,13961.590746878763
2021-01-13,US,2  day ahead inc hosp,2021-01-15,quantile,0.05,14351.41922160596
2021-01-13,US,2  day ahead inc hosp,2021-01-15,quantile,0.1,14810.935148811368
2021-01-13,US,2  day ahead inc hosp,2021-01-15,quantile,0.15,15127.142682174435
2021-01-13,US,2  day ahead inc hosp,2021-01-15,quantile,0.2,15382.04380666339
2021-01-13,US,2  day ahead inc hosp,2021-01-15,quantile,0.25,15603.281862347676
2021-01-13,US,2  day ahead inc hosp,2021-01-15,quantile,0.3,15803.986615010406
2021-01-13,US,2  day ahead inc hosp,2021-01-15,quantile,0.35,15991.69209434116
2021-01-13,US,2  day ahead inc hosp,2021-01-15,quantile,0.4,16171.347585180718
2021-01-13,US,2  day ahead inc hosp,2021-01-15,quantile,0.45,16346.602993278635
2021-01-13,US,2  day ahead inc hosp,2021-01-15,quantile,0.5,16520.4667870026
2021-01-13,US,2  day ahead inc hosp,2021-01-15,quantile,0.55,16695.71382875272
2021-01-13,US,2  day ahead inc hosp,2021-01-15,quantile,0.6,16875.208496695086
2021-01-13,US,2  day ahead inc hosp,2021-01-15,quantile,0.65,17062.247518212796
2021-01-13,US,2  day ahead inc hosp,2021-01-15,quantile,0.7,17261.03664527126
2021-01-13,US,2  day ahead inc hosp,2021-01-15,quantile,0.75,17477.504745920505
2021-01-13,US,2  day ahead inc hosp,2021-01-15,quantile,0.8,17720.941248951465
2021-01-13,US,2  day ahead inc hosp,2021-01-15,quantile,0.85,18007.896017738396
2021-01-13,US,2  day ahead inc hosp,2021-01-15,quantile,0.9,18373.88518417683
2021-01-13,US,2  day ahead inc hosp,2021-01-15,quantile,0.95,18926.56283044572
2021-01-13,US,2  day ahead inc hosp,2021-01-15,quantile,0.975,19415.94364083964
2021-01-13,US,2  day ahead inc hosp,2021-01-15,quantile,0.99,19996.818723053417
2021-01-13,US,3  day ahead inc hosp,2021-01-16,quantile,0.01,13430.552324648928
2021-01-13,US,3  day ahead inc hosp,2021-01-16,quantile,0.025,13897.918964207669
2021-01-13,US,3  day ahead inc hosp,2021-01-16,quantile,0.05,14309.54525532125
2021-01-13,US,3  day ahead inc hosp,2021-01-16,quantile,0.1,14795.397341133013
2021-01-13,US,3  day ahead inc hosp,2021-01-16,quantile,0.15,15130.117973971932
2021-01-13,US,3  day ahead inc hosp,2021-01-16,quantile,0.2,15400.168109886323
2021-01-13,US,3  day ahead inc hosp,2021-01-16,quantile,0.25,15634.714116562
2021-01-13,US,3  day ahead inc hosp,2021-01-16,quantile,0.3,15847.617714547454
2021-01-13,US,3  day ahead inc hosp,2021-01-16,quantile,0.35,16046.838729906789
2021-01-13,US,3  day ahead inc hosp,2021-01-16,quantile,0.4,16237.611170514221
2021-01-13,US,3  day ahead inc hosp,2021-01-16,quantile,0.45,16423.799818439853
2021-01-13,US,3  day ahead inc hosp,2021-01-16,quantile,0.5,16608.595326825805
2021-01-13,US,3  day ahead inc hosp,2021-01-16,quantile,0.55,16794.945912378433
2021-01-13,US,3  day ahead inc hosp,2021-01-16,quantile,0.6,16985.900430016518
2021-01-13,US,3  day ahead inc hosp,2021-01-16,quantile,0.65,17184.97360876727
2021-01-13,US,3  day ahead inc hosp,2021-01-16,quantile,0.7,17396.65514340573
2021-01-13,US,3  day ahead inc hosp,2021-01-16,quantile,0.75,17627.280346273208
