"","forecast_date","location","target","target_end_date","type","quantile","value"
"1",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.01,8633.93012176877
"2",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.025,8829.934606898
"3",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.05,8998.50927725861
"4",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.1,9192.86507600693
"5",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.15,9323.99601071619
"6",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.2,9428.21472068789
"7",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.25,9517.62509403372
"8",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.3,9597.91837264202
"9",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.35,9672.32206136321
"10",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.4,9742.92388600702
"11",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.45,9811.23196841818
"12",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.5,9878.45705198977
"13",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.55,9945.68213556136
"14",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.6,10013.9902179725
"15",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.65,10084.5920426163
"16",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.7,10158.9957313375
"17",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.75,10239.2890099458
"18",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.8,10328.6993832916
"19",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.85,10432.9180932633
"20",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.9,10564.0490279726
"21",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.95,10758.4048267209
"22",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.975,10926.9794970815
"23",2021-09-11,"US","1  day ahead inc hosp",2021-09-12,"quantile",0.99,11122.9839822108
"24",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.01,8947.75954579206
"25",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.025,9218.11336193233
"26",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.05,9450.6325586565
"27",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.1,9718.71230104583
"28",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.15,9899.58443052449
"29",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.2,10043.3358652709
"30",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.25,10166.6617964129
"31",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.3,10277.4122941266
"32",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.35,10380.0391353819
"33",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.4,10477.4219718325
"34",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.45,10571.6409931008
"35",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.5,10664.3662073833
"36",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.55,10757.0914216657
"37",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.6,10851.310442934
"38",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.65,10948.6932793846
"39",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.7,11051.3201206399
"40",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.75,11162.0706183536
"41",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.8,11285.3965494956
"42",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.85,11429.147984242
"43",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.9,11610.0201137207
"44",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.95,11878.09985611
"45",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.975,12110.6190528342
"46",2021-09-11,"US","2  day ahead inc hosp",2021-09-13,"quantile",0.99,12380.9728689744
"47",2021-09-11,"US","3  day ahead inc hosp",2021-09-14,"quantile",0.01,8724.51880123351
"48",2021-09-11,"US","3  day ahead inc hosp",2021-09-14,"quantile",0.025,9034.76089119549
"49",2021-09-11,"US","3  day ahead inc hosp",2021-09-14,"quantile",0.05,9301.58620395733
"50",2021-09-11,"US","3  day ahead inc hosp",2021-09-14,"quantile",0.1,9609.21870104102
"51",2021-09-11,"US","3  day ahead inc hosp",2021-09-14,"quantile",0.15,9816.77688633483
"52",2021-09-11,"US","3  day ahead inc hosp",2021-09-14,"quantile",0.2,9981.73755227797
"53",2021-09-11,"US","3  day ahead inc hosp",2021-09-14,"quantile",0.25,10123.259115281
"54",2021-09-11,"US","3  day ahead inc hosp",2021-09-14,"quantile",0.3,10250.3498527655
"55",2021-09-11,"US","3  day ahead inc hosp",2021-09-14,"quantile",0.35,10368.118361351
"56",2021-09-11,"US","3  day ahead inc hosp",2021-09-14,"quantile",0.4,10479.8691593911
"57",2021-09-11,"US","3  day ahead inc hosp",2021-09-14,"quantile",0.45,10587.9893497763
"58",2021-09-11,"US","3  day ahead inc hosp",2021-09-14,"quantile",0.5,10694.3953353912
"59",2021-09-11,"US","3  day ahead inc hosp",2021-09-14,"quantile",0.55,10800.8013210061
"60",2021-09-11,"US","3  day ahead inc hosp",2021-09-14,"quantile",0.6,10908.9215113914
"61",2021-09-11,"US","3  day ahead inc hosp",2021-09-14,"quantile",0.65,11020.6723094314
"62",2021-09-11,"US","3  day ahead inc hosp",2021-09-14,"quantile",0.7,11138.440818017
"63",2021-09-11,"US","3  day ahead inc hosp",2021-09-14,"quantile",0.75,11265.5315555014
"64",2021-09-11,"US","3  day ahead inc hosp",2021-09-14,"quantile",0.8,11407.0531185045
"65",2021-09-11,"US","3  day ahead inc hosp",2021-09-14,"quantile",0.85,11572.0137844476
"66",2021-09-11,"US","3  day ahead inc hosp",2021-09-14,"quantile",0.9,11779.5719697414
"67",2021-09-11,"US","3  day ahead inc hosp",2021-09-14,"quantile",0.95,12087.2044668251
"68",2021-09-11,"US","3  day ahead inc hosp",2021-09-14,"quantile",0.975,12354.0297795869
"69",2021-09-11,"US","3  day ahead inc hosp",2021-09-14,"quantile",0.99,12664.2718695489
"70",2021-09-11,"US","4  day ahead inc hosp",2021-09-15,"quantile",0.01,8695.42937790907
"71",2021-09-11,"US","4  day ahead inc hosp",2021-09-15,"quantile",0.025,9042.50800108539
"72",2021-09-11,"US","4  day ahead inc hosp",2021-09-15,"quantile",0.05,9341.01476460456
"73",2021-09-11,"US","4  day ahead inc hosp",2021-09-15,"quantile",0.1,9685.17394540812
"74",2021-09-11,"US","4  day ahead inc hosp",2021-09-15,"quantile",0.15,9917.37651079692
"75",2021-09-11,"US","4  day ahead inc hosp",2021-09-15,"quantile",0.2,10101.9237487968
"76",2021-09-11,"US","4  day ahead inc hosp",2021-09-15,"quantile",0.25,10260.2488466031
"77",2021-09-11,"US","4  day ahead inc hosp",2021-09-15,"quantile",0.3,10402.4296776759
"78",2021-09-11,"US","4  day ahead inc hosp",2021-09-15,"quantile",0.35,10534.1814068446
"79",2021-09-11,"US","4  day ahead inc hosp",2021-09-15,"quantile",0.4,10659.200913796
"80",2021-09-11,"US","4  day ahead inc hosp",2021-09-15,"quantile",0.45,10780.1587336104
"81",2021-09-11,"US","4  day ahead inc hosp",2021-09-15,"quantile",0.5,10899.19881289
"82",2021-09-11,"US","4  day ahead inc hosp",2021-09-15,"quantile",0.55,11018.2388921696
"83",2021-09-11,"US","4  day ahead inc hosp",2021-09-15,"quantile",0.6,11139.196711984
"84",2021-09-11,"US","4  day ahead inc hosp",2021-09-15,"quantile",0.65,11264.2162189354
"85",2021-09-11,"US","4  day ahead inc hosp",2021-09-15,"quantile",0.7,11395.967948104
"86",2021-09-11,"US","4  day ahead inc hosp",2021-09-15,"quantile",0.75,11538.1487791769
"87",2021-09-11,"US","4  day ahead inc hosp",2021-09-15,"quantile",0.8,11696.4738769831
"88",2021-09-11,"US","4  day ahead inc hosp",2021-09-15,"quantile",0.85,11881.021114983
"89",2021-09-11,"US","4  day ahead inc hosp",2021-09-15,"quantile",0.9,12113.2236803718
"90",2021-09-11,"US","4  day ahead inc hosp",2021-09-15,"quantile",0.95,12457.3828611754
"91",2021-09-11,"US","4  day ahead inc hosp",2021-09-15,"quantile",0.975,12755.8896246946
"92",2021-09-11,"US","4  day ahead inc hosp",2021-09-15,"quantile",0.99,13102.9682478709
"93",2021-09-11,"US","5  day ahead inc hosp",2021-09-16,"quantile",0.01,8687.0743969015
"94",2021-09-11,"US","5  day ahead inc hosp",2021-09-16,"quantile",0.025,9069.85693064663
"95",2021-09-11,"US","5  day ahead inc hosp",2021-09-16,"quantile",0.05,9399.07102696359
"96",2021-09-11,"US","5  day ahead inc hosp",2021-09-16,"quantile",0.1,9778.63379586599
