forecast_date,location,target,target_end_date,type,quantile,value
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.01,15440.913916262252
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.025,15648.469342604083
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.05,15826.978459648337
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.1,16032.788039182284
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.15,16171.646785410667
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.2,16282.007315001149
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.25,16376.6868227019
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.3,16461.711946810377
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.35,16540.500395573417
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.4,16615.26292871034
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.45,16687.59654474006
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.5,16758.78333861555
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.55,16829.970132491042
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.6,16902.30374852076
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.65,16977.066281657684
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.7,17055.854730420724
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.75,17140.8798545292
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.8,17235.559362229953
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.85,17345.919891820435
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.9,17484.778638048818
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.95,17690.588217582765
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.975,17869.09733462702
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.99,18076.65276096885
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.01,15093.401075362772
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.025,15332.372323634583
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.05,15537.900780682525
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.1,15774.861928817114
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.15,15934.738490487947
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.2,16061.803313513781
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.25,16170.813617603573
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.3,16268.708239781288
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.35,16359.422196444099
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.4,16445.50087037994
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.45,16528.782983593243
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.5,16610.74469036586
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.55,16692.706397138478
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.6,16775.98851035178
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.65,16862.06718428762
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.7,16952.781140950432
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.75,17050.675763128147
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.8,17159.68606721794
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.85,17286.750890243773
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.9,17446.627451914606
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.95,17683.588600049196
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.975,17889.117057097137
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.99,18128.08830536895
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.01,14504.107765713128
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.025,14763.868586262754
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.05,14987.277222385987
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.1,15244.853071878182
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.15,15418.638274686477
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.2,15556.757244775472
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.25,15675.251022765533
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.3,15781.662097604778
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.35,15880.267816863656
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.4,15973.835001766023
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.45,16064.362336003273
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.5,16153.454393557771
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.55,16242.54645111227
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.6,16333.07378534952
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.65,16426.640970251887
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.7,16525.246689510765
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.75,16631.65776435001
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.8,16750.15154234007
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.85,16888.270512429066
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.9,17062.055715237362
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.95,17319.631564729556
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.975,17543.04020085279
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.99,17802.801021402414
2021-01-04,US,4  day ahead inc hosp,2021-01-08,quantile,0.01,14232.661200995542
2021-01-04,US,4  day ahead inc hosp,2021-01-08,quantile,0.025,14501.914943586551
2021-01-04,US,4  day ahead inc hosp,2021-01-08,quantile,0.05,14733.48801636964
2021-01-04,US,4  day ahead inc hosp,2021-01-08,quantile,0.1,15000.476938448372
2021-01-04,US,4  day ahead inc hosp,2021-01-08,quantile,0.15,15180.61309664214
2021-01-04,US,4  day ahead inc hosp,2021-01-08,quantile,0.2,15323.779604742127
2021-01-04,US,4  day ahead inc hosp,2021-01-08,quantile,0.25,15446.603720904317
2021-01-04,US,4  day ahead inc hosp,2021-01-08,quantile,0.3,15556.903573256855
2021-01-04,US,4  day ahead inc hosp,2021-01-08,quantile,0.35,15659.112824425505
2021-01-04,US,4  day ahead inc hosp,2021-01-08,quantile,0.4,15756.099408720089
2021-01-04,US,4  day ahead inc hosp,2021-01-08,quantile,0.45,15849.935051441698
2021-01-04,US,4  day ahead inc hosp,2021-01-08,quantile,0.5,15942.282965499428
2021-01-04,US,4  day ahead inc hosp,2021-01-08,quantile,0.55,16034.630879557157
2021-01-04,US,4  day ahead inc hosp,2021-01-08,quantile,0.6,16128.466522278766
2021-01-04,US,4  day ahead inc hosp,2021-01-08,quantile,0.65,16225.45310657335
2021-01-04,US,4  day ahead inc hosp,2021-01-08,quantile,0.7,16327.662357742
2021-01-04,US,4  day ahead inc hosp,2021-01-08,quantile,0.75,16437.962210094538
2021-01-04,US,4  day ahead inc hosp,2021-01-08,quantile,0.8,16560.78632625673
2021-01-04,US,4  day ahead inc hosp,2021-01-08,quantile,0.85,16703.952834356714
2021-01-04,US,4  day ahead inc hosp,2021-01-08,quantile,0.9,16884.088992550485
2021-01-04,US,4  day ahead inc hosp,2021-01-08,quantile,0.95,17151.077914629215
2021-01-04,US,4  day ahead inc hosp,2021-01-08,quantile,0.975,17382.650987412304
2021-01-04,US,4  day ahead inc hosp,2021-01-08,quantile,0.99,17651.904730003313
2021-01-04,US,5  day ahead inc hosp,2021-01-09,quantile,0.01,13473.544860374384
2021-01-04,US,5  day ahead inc hosp,2021-01-09,quantile,0.025,13754.044259906012
2021-01-04,US,5  day ahead inc hosp,2021-01-09,quantile,0.05,13995.289218056945
2021-01-04,US,5  day ahead inc hosp,2021-01-09,quantile,0.1,14273.429204539649
2021-01-04,US,5  day ahead inc hosp,2021-01-09,quantile,0.15,14461.088932946983
2021-01-04,US,5  day ahead inc hosp,2021-01-09,quantile,0.2,14610.23493615068
2021-01-04,US,5  day ahead inc hosp,2021-01-09,quantile,0.25,14738.188926687513
2021-01-04,US,5  day ahead inc hosp,2021-01-09,quantile,0.3,14853.095564773916
2021-01-04,US,5  day ahead inc hosp,2021-01-09,quantile,0.35,14959.573689473309
2021-01-04,US,5  day ahead inc hosp,2021-01-09,quantile,0.4,15060.611017294515
2021-01-04,US,5  day ahead inc hosp,2021-01-09,quantile,0.45,15158.365801257003
2021-01-04,US,5  day ahead inc hosp,2021-01-09,quantile,0.5,15254.570720051906
2021-01-04,US,5  day ahead inc hosp,2021-01-09,quantile,0.55,15350.77563884681
2021-01-04,US,5  day ahead inc hosp,2021-01-09,quantile,0.6,15448.530422809297
2021-01-04,US,5  day ahead inc hosp,2021-01-09,quantile,0.65,15549.567750630504
2021-01-04,US,5  day ahead inc hosp,2021-01-09,quantile,0.7,15656.045875329899
2021-01-04,US,5  day ahead inc hosp,2021-01-09,quantile,0.75,15770.952513416301
2021-01-04,US,5  day ahead inc hosp,2021-01-09,quantile,0.8,15898.906503953134
2021-01-04,US,5  day ahead inc hosp,2021-01-09,quantile,0.85,16048.05250715683
2021-01-04,US,5  day ahead inc hosp,2021-01-09,quantile,0.9,16235.712235564162
2021-01-04,US,5  day ahead inc hosp,2021-01-09,quantile,0.95,16513.85222204687
2021-01-04,US,5  day ahead inc hosp,2021-01-09,quantile,0.975,16755.0971801978
2021-01-04,US,5  day ahead inc hosp,2021-01-09,quantile,0.99,17035.59657972943
2021-01-04,US,6  day ahead inc hosp,2021-01-10,quantile,0.01,13830.215917951013
2021-01-04,US,6  day ahead inc hosp,2021-01-10,quantile,0.025,14129.704980002605
2021-01-04,US,6  day ahead inc hosp,2021-01-10,quantile,0.05,14387.282095539897
2021-01-04,US,6  day ahead inc hosp,2021-01-10,quantile,0.1,14684.252013514197
2021-01-04,US,6  day ahead inc hosp,2021-01-10,quantile,0.15,14884.61620730361
2021-01-04,US,6  day ahead inc hosp,2021-01-10,quantile,0.2,15043.859316853235
2021-01-04,US,6  day ahead inc hosp,2021-01-10,quantile,0.25,15180.47572557148
