"","forecast_date","location","target","target_end_date","type","quantile","value"
"1",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.01,7063.15434771057
"2",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.025,7231.66432588261
"3",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.05,7376.59220344673
"4",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.1,7543.68476453326
"5",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.15,7656.42132222463
"6",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.2,7746.02076445612
"7",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.25,7822.88910780513
"8",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.3,7891.91925584856
"9",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.35,7955.88597555939
"10",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.4,8016.5841372458
"11",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.45,8075.31031113151
"12",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.5,8133.10540371724
"13",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.55,8190.90049630297
"14",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.6,8249.62667018868
"15",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.65,8310.3248318751
"16",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.7,8374.29155158592
"17",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.75,8443.32169962936
"18",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.8,8520.19004297836
"19",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.85,8609.78948520985
"20",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.9,8722.52604290122
"21",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.95,8889.61860398775
"22",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.975,9034.54648155187
"23",2021-07-31,"US","1  day ahead inc hosp",2021-08-01,"quantile",0.99,9203.05645972391
"24",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.01,7283.75494550185
"25",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.025,7501.42811097082
"26",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.05,7688.63904183851
"27",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.1,7904.48125541288
"28",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.15,8050.1089721983
"29",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.2,8165.84926500679
"30",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.25,8265.14413052538
"31",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.3,8354.31398859791
"32",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.35,8436.94315106748
"33",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.4,8515.3501459277
"34",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.45,8591.20982085171
"35",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.5,8665.86676928989
"36",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.55,8740.52371772806
"37",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.6,8816.38339265207
"38",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.65,8894.79038751229
"39",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.7,8977.41954998186
"40",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.75,9066.58940805439
"41",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.8,9165.88427357298
"42",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.85,9281.62456638147
"43",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.9,9427.25228316689
"44",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.95,9643.09449674126
"45",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.975,9830.30542760895
"46",2021-07-31,"US","2  day ahead inc hosp",2021-08-02,"quantile",0.99,10047.9785930779
"47",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.01,7174.2479824377
"48",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.025,7422.26514173717
"49",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.05,7635.57358131253
"50",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.1,7881.50455104088
"51",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.15,8047.43300875671
"52",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.2,8179.30768691009
"53",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.25,8292.4444184217
"54",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.3,8394.04469995681
"55",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.35,8488.19250226789
"56",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.4,8577.52955992743
"57",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.45,8663.96419710239
"58",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.5,8749.02844576029
"59",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.55,8834.09269441818
"60",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.6,8920.52733159314
"61",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.65,9009.86438925269
"62",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.7,9104.01219156376
"63",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.75,9205.61247309887
"64",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.8,9318.74920461048
"65",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.85,9450.62388276387
"66",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.9,9616.55234047969
"67",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.95,9862.48331020805
"68",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.975,10075.7917497834
"69",2021-07-31,"US","3  day ahead inc hosp",2021-08-03,"quantile",0.99,10323.8089090829
"70",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.01,7209.69998477831
"71",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.025,7488.24729542053
"72",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.05,7727.81334943399
"73",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.1,8004.01766696975
"74",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.15,8190.37140872818
"75",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.2,8338.47945514395
"76",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.25,8465.54297117817
"77",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.3,8579.64993563995
"78",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.35,8685.38704355094
"79",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.4,8785.72121890414
"80",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.45,8882.79569471632
"81",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.5,8978.33109138961
"82",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.55,9073.8664880629
"83",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.6,9170.94096387507
"84",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.65,9271.27513922827
"85",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.7,9377.01224713926
"86",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.75,9491.11921160104
"87",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.8,9618.18272763526
"88",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.85,9766.29077405103
"89",2021-07-31,"US","4  day ahead inc hosp",2021-08-04,"quantile",0.9,9952.64451580947
