"","forecast_date","location","target","target_end_date","type","quantile","value"
"1",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.01,15018.1049414623
"2",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.025,15229.1184734561
"3",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.05,15410.6017521373
"4",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.1,15619.8403495618
"5",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.15,15761.0126378816
"6",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.2,15873.2118973856
"7",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.25,15969.4688716285
"8",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.3,16055.9106094455
"9",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.35,16136.0117619271
"10",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.4,16212.0199225234
"11",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.45,16285.5586975356
"12",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.5,16357.9315430532
"13",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.55,16430.3043885708
"14",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.6,16503.843163583
"15",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.65,16579.8513241793
"16",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.7,16659.9524766609
"17",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.75,16746.3942144779
"18",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.8,16842.6511887209
"19",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.85,16954.8504482248
"20",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.9,17096.0227365447
"21",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.95,17305.2613339692
"22",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.975,17486.7446126504
"23",2021-01-13,"US","1  day ahead inc hosp",2021-01-14,"quantile",0.99,17697.7581446441
"24",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.01,14201.0806129126
"25",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.025,14456.5282034895
"26",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.05,14676.2272238844
"27",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.1,14929.5261240201
"28",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.15,15100.4256894024
"29",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.2,15236.2512463418
"30",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.25,15352.7774800589
"31",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.3,15457.4216393315
"32",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.35,15554.3900479948
"33",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.4,15646.4035852549
"34",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.45,15735.4277474181
"35",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.5,15823.0404651239
"36",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.55,15910.6531828296
"37",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.6,15999.6773449928
"38",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.65,16091.6908822529
"39",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.7,16188.6592909163
"40",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.75,16293.3034501889
"41",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.8,16409.8296839059
"42",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.85,16545.6552408453
"43",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.9,16716.5548062277
"44",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.95,16969.8537063633
"45",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.975,17189.5527267583
"46",2021-01-13,"US","2  day ahead inc hosp",2021-01-15,"quantile",0.99,17445.0003173351
"47",2021-01-13,"US","3  day ahead inc hosp",2021-01-16,"quantile",0.01,14658.0034543951
"48",2021-01-13,"US","3  day ahead inc hosp",2021-01-16,"quantile",0.025,14928.5913946258
