forecast_date,location,target,target_end_date,type,quantile,value
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.01,13995.573777575382
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.025,14236.592020143775
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.05,14443.88100521509
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.1,14682.871929409559
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.15,14844.117971351616
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.2,14972.271213883609
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.25,15082.215284994973
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.3,15180.948458817345
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.35,15272.439458548104
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.4,15359.255470368224
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.45,15443.250966517708
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.5,15525.91474580957
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.55,15608.578525101433
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.6,15692.574021250917
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.65,15779.390033071037
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.7,15870.881032801795
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.75,15969.614206624168
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.8,16079.558277735532
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.85,16207.711520267525
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.9,16368.957562209582
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.95,16607.94848640405
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.975,16815.237471475368
2021-01-04,US,1  day ahead inc hosp,2021-01-05,quantile,0.99,17056.255714043757
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.01,13035.235967596736
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.025,13322.023433861392
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.05,13568.676476301962
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.1,13853.051637615865
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.15,14044.918208880254
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.2,14197.407677427103
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.25,14328.23006352056
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.3,14445.712609468306
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.35,14554.577696688242
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.4,14657.880018519876
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.45,14757.826210400008
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.5,14856.187793167946
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.55,14954.549375935885
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.6,15054.495567816017
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.65,15157.79788964765
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.7,15266.662976867587
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.75,15384.145522815334
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.8,15514.96790890879
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.85,15667.45737745564
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.9,15859.323948720028
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.95,16143.699110033931
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.975,16390.3521524745
2021-01-04,US,2  day ahead inc hosp,2021-01-06,quantile,0.99,16677.13961873916
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.01,12247.485615877476
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.025,12542.51603835274
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.05,12796.25847788075
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.1,13088.807260003914
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.15,13286.188534423954
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.2,13443.06091421927
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.25,13577.643447902095
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.3,13698.502722597337
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.35,13810.496852235015
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.4,13916.768329331355
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.45,14019.58721329185
2021-01-04,US,3  day ahead inc hosp,2021-01-07,quantile,0.5,14120.775942692528
