"","forecast_date","location","target","target_end_date","type","quantile","value"
"1",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.01,3251.50559396429
"2",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.025,3545.42709330029
"3",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.05,3798.21579775161
"4",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.1,4089.66498441225
"5",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.15,4286.30436699406
"6",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.2,4442.58711467481
"7",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.25,4576.66379650517
"8",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.3,4697.0688006029
"9",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.35,4808.64198083212
"10",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.4,4914.51401810457
"11",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.45,5016.94643941277
"12",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.5,5117.7548333805
"13",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.55,5218.56322734823
"14",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.6,5320.99564865643
"15",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.65,5426.86768592888
"16",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.7,5538.4408661581
"17",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.75,5658.84587025582
"18",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.8,5792.92255208619
"19",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.85,5949.20529976693
"20",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.9,6145.84468234875
"21",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.95,6437.29386900939
"22",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.975,6690.08257346071
"23",2020-12-26,"US","1  day ahead inc hosp",2020-12-27,"quantile",0.99,6984.00407279671
"24",2020-12-26,"US","2  day ahead inc hosp",2020-12-28,"quantile",0.01,2701.06949101056
"25",2020-12-26,"US","2  day ahead inc hosp",2020-12-28,"quantile",0.025,3116.73726164456
"26",2020-12-26,"US","2  day ahead inc hosp",2020-12-28,"quantile",0.05,3474.23447589434
"27",2020-12-26,"US","2  day ahead inc hosp",2020-12-28,"quantile",0.1,3886.40586841242
"28",2020-12-26,"US","2  day ahead inc hosp",2020-12-28,"quantile",0.15,4164.4959501563
