forecast_date,location,target,target_end_date,type,quantile,value
2021-06-12,US,1  day ahead inc hosp,2021-06-13,quantile,0.01,973.0122530005818
2021-06-12,US,1  day ahead inc hosp,2021-06-13,quantile,0.025,1125.688259001341
2021-06-12,US,1  day ahead inc hosp,2021-06-13,quantile,0.05,1256.9980469716781
2021-06-12,US,1  day ahead inc hosp,2021-06-13,quantile,0.1,1408.3898229119914
2021-06-12,US,1  day ahead inc hosp,2021-06-13,quantile,0.15,1510.5331354048526
2021-06-12,US,1  day ahead inc hosp,2021-06-13,quantile,0.2,1591.7134021652787
2021-06-12,US,1  day ahead inc hosp,2021-06-13,quantile,0.25,1661.3588426177096
2021-06-12,US,1  day ahead inc hosp,2021-06-13,quantile,0.3,1723.902600626819
2021-06-12,US,1  day ahead inc hosp,2021-06-13,quantile,0.35,1781.858713305489
2021-06-12,US,1  day ahead inc hosp,2021-06-13,quantile,0.4,1836.8533966969308
2021-06-12,US,1  day ahead inc hosp,2021-06-13,quantile,0.45,1890.0613893264365
2021-06-12,US,1  day ahead inc hosp,2021-06-13,quantile,0.5,1942.4257893349898
2021-06-12,US,1  day ahead inc hosp,2021-06-13,quantile,0.55,1994.790189343543
2021-06-12,US,1  day ahead inc hosp,2021-06-13,quantile,0.6,2047.9981819730488
2021-06-12,US,1  day ahead inc hosp,2021-06-13,quantile,0.65,2102.9928653644906
2021-06-12,US,1  day ahead inc hosp,2021-06-13,quantile,0.7,2160.9489780431604
2021-06-12,US,1  day ahead inc hosp,2021-06-13,quantile,0.75,2223.4927360522697
2021-06-12,US,1  day ahead inc hosp,2021-06-13,quantile,0.8,2293.138176504701
2021-06-12,US,1  day ahead inc hosp,2021-06-13,quantile,0.85,2374.318443265127
2021-06-12,US,1  day ahead inc hosp,2021-06-13,quantile,0.9,2476.461755757988
2021-06-12,US,1  day ahead inc hosp,2021-06-13,quantile,0.95,2627.8535316983016
2021-06-12,US,1  day ahead inc hosp,2021-06-13,quantile,0.975,2759.1633196686385
2021-06-12,US,1  day ahead inc hosp,2021-06-13,quantile,0.99,2911.8393256693976
2021-06-12,US,2  day ahead inc hosp,2021-06-14,quantile,0.01,1188.0183095174934
2021-06-12,US,2  day ahead inc hosp,2021-06-14,quantile,0.025,1374.1716504330534
2021-06-12,US,2  day ahead inc hosp,2021-06-14,quantile,0.05,1534.2737933032988
2021-06-12,US,2  day ahead inc hosp,2021-06-14,quantile,0.1,1718.8613104688252
2021-06-12,US,2  day ahead inc hosp,2021-06-14,quantile,0.15,1843.401631969203
2021-06-12,US,2  day ahead inc hosp,2021-06-14,quantile,0.2,1942.382331489169
2021-06-12,US,2  day ahead inc hosp,2021-06-14,quantile,0.25,2027.2989582686987
2021-06-12,US,2  day ahead inc hosp,2021-06-14,quantile,0.3,2103.5567135753977
2021-06-12,US,2  day ahead inc hosp,2021-06-14,quantile,0.35,2174.220888544445
2021-06-12,US,2  day ahead inc hosp,2021-06-14,quantile,0.4,2241.274280325335
2021-06-12,US,2  day ahead inc hosp,2021-06-14,quantile,0.45,2306.1492128759264
2021-06-12,US,2  day ahead inc hosp,2021-06-14,quantile,0.5,2369.9955778809326
2021-06-12,US,2  day ahead inc hosp,2021-06-14,quantile,0.55,2433.841942885939
2021-06-12,US,2  day ahead inc hosp,2021-06-14,quantile,0.6,2498.7168754365302
2021-06-12,US,2  day ahead inc hosp,2021-06-14,quantile,0.65,2565.77026721742
2021-06-12,US,2  day ahead inc hosp,2021-06-14,quantile,0.7,2636.4344421864675
2021-06-12,US,2  day ahead inc hosp,2021-06-14,quantile,0.75,2712.6921974931665
2021-06-12,US,2  day ahead inc hosp,2021-06-14,quantile,0.8,2797.6088242726964
2021-06-12,US,2  day ahead inc hosp,2021-06-14,quantile,0.85,2896.5895237926625
2021-06-12,US,2  day ahead inc hosp,2021-06-14,quantile,0.9,3021.12984529304
2021-06-12,US,2  day ahead inc hosp,2021-06-14,quantile,0.95,3205.7173624585666
2021-06-12,US,2  day ahead inc hosp,2021-06-14,quantile,0.975,3365.819505328812
2021-06-12,US,2  day ahead inc hosp,2021-06-14,quantile,0.99,3551.972846244372
2021-06-12,US,3  day ahead inc hosp,2021-06-15,quantile,0.01,1048.9446708546527
2021-06-12,US,3  day ahead inc hosp,2021-06-15,quantile,0.025,1249.5070176911363
2021-06-12,US,3  day ahead inc hosp,2021-06-15,quantile,0.05,1422.0017005675072
2021-06-12,US,3  day ahead inc hosp,2021-06-15,quantile,0.1,1620.8770226936394
2021-06-12,US,3  day ahead inc hosp,2021-06-15,quantile,0.15,1755.057258369432
2021-06-12,US,3  day ahead inc hosp,2021-06-15,quantile,0.2,1861.6994560845192
2021-06-12,US,3  day ahead inc hosp,2021-06-15,quantile,0.25,1953.1889661227283
2021-06-12,US,3  day ahead inc hosp,2021-06-15,quantile,0.3,2035.3493737392187
2021-06-12,US,3  day ahead inc hosp,2021-06-15,quantile,0.35,2111.483235744332
2021-06-12,US,3  day ahead inc hosp,2021-06-15,quantile,0.4,2183.726825640587
2021-06-12,US,3  day ahead inc hosp,2021-06-15,quantile,0.45,2253.623334933468
2021-06-12,US,3  day ahead inc hosp,2021-06-15,quantile,0.5,2322.4116614786853
2021-06-12,US,3  day ahead inc hosp,2021-06-15,quantile,0.55,2391.1999880239027
2021-06-12,US,3  day ahead inc hosp,2021-06-15,quantile,0.6,2461.096497316784
2021-06-12,US,3  day ahead inc hosp,2021-06-15,quantile,0.65,2533.3400872130387
2021-06-12,US,3  day ahead inc hosp,2021-06-15,quantile,0.7,2609.473949218152
2021-06-12,US,3  day ahead inc hosp,2021-06-15,quantile,0.75,2691.6343568346424
2021-06-12,US,3  day ahead inc hosp,2021-06-15,quantile,0.8,2783.1238668728515
2021-06-12,US,3  day ahead inc hosp,2021-06-15,quantile,0.85,2889.7660645879387
2021-06-12,US,3  day ahead inc hosp,2021-06-15,quantile,0.9,3023.9463002637312
2021-06-12,US,3  day ahead inc hosp,2021-06-15,quantile,0.95,3222.8216223898635
2021-06-12,US,3  day ahead inc hosp,2021-06-15,quantile,0.975,3395.3163052662344
2021-06-12,US,3  day ahead inc hosp,2021-06-15,quantile,0.99,3595.8786521027178
2021-06-12,US,4  day ahead inc hosp,2021-06-16,quantile,0.01,942.6029687810976
2021-06-12,US,4  day ahead inc hosp,2021-06-16,quantile,0.025,1159.0591311394173
2021-06-12,US,4  day ahead inc hosp,2021-06-16,quantile,0.05,1345.2233721924777
2021-06-12,US,4  day ahead inc hosp,2021-06-16,quantile,0.1,1559.858819444666
2021-06-12,US,4  day ahead inc hosp,2021-06-16,quantile,0.15,1704.6723367216468
2021-06-12,US,4  day ahead inc hosp,2021-06-16,quantile,0.2,1819.7655295714724
2021-06-12,US,4  day ahead inc hosp,2021-06-16,quantile,0.25,1918.5052409444113
2021-06-12,US,4  day ahead inc hosp,2021-06-16,quantile,0.3,2007.1765534363817
2021-06-12,US,4  day ahead inc hosp,2021-06-16,quantile,0.35,2089.3437391274247
