"forecast_date","location","target","target_end_date","type","quantile","value"
2021-12-04,"US","1  day ahead inc hosp",2021-12-05,"quantile",0.01,6986.57683782387
2021-12-04,"US","1  day ahead inc hosp",2021-12-05,"quantile",0.025,7126.05342699948
2021-12-04,"US","1  day ahead inc hosp",2021-12-05,"quantile",0.05,7246.0109883165
2021-12-04,"US","1  day ahead inc hosp",2021-12-05,"quantile",0.1,7384.31437396629
2021-12-04,"US","1  day ahead inc hosp",2021-12-05,"quantile",0.15,7477.6270116674
2021-12-04,"US","1  day ahead inc hosp",2021-12-05,"quantile",0.2,7551.78893804144
2021-12-04,"US","1  day ahead inc hosp",2021-12-05,"quantile",0.25,7615.41326736722
2021-12-04,"US","1  day ahead inc hosp",2021-12-05,"quantile",0.3,7672.54988149434
2021-12-04,"US","1  day ahead inc hosp",2021-12-05,"quantile",0.35,7725.49546954082
2021-12-04,"US","1  day ahead inc hosp",2021-12-05,"quantile",0.4,7775.73565503658
2021-12-04,"US","1  day ahead inc hosp",2021-12-05,"quantile",0.45,7824.34361592867
2021-12-04,"US","1  day ahead inc hosp",2021-12-05,"quantile",0.5,7872.18091596508
2021-12-04,"US","1  day ahead inc hosp",2021-12-05,"quantile",0.55,7920.0182160015
2021-12-04,"US","1  day ahead inc hosp",2021-12-05,"quantile",0.6,7968.62617689358
2021-12-04,"US","1  day ahead inc hosp",2021-12-05,"quantile",0.65,8018.86636238935
2021-12-04,"US","1  day ahead inc hosp",2021-12-05,"quantile",0.7,8071.81195043582
2021-12-04,"US","1  day ahead inc hosp",2021-12-05,"quantile",0.75,8128.94856456294
2021-12-04,"US","1  day ahead inc hosp",2021-12-05,"quantile",0.8,8192.57289388873
2021-12-04,"US","1  day ahead inc hosp",2021-12-05,"quantile",0.85,8266.73482026276
2021-12-04,"US","1  day ahead inc hosp",2021-12-05,"quantile",0.9,8360.04745796388
2021-12-04,"US","1  day ahead inc hosp",2021-12-05,"quantile",0.95,8498.35084361367
2021-12-04,"US","1  day ahead inc hosp",2021-12-05,"quantile",0.975,8618.30840493069
2021-12-04,"US","1  day ahead inc hosp",2021-12-05,"quantile",0.99,8757.78499410629
2021-12-04,"US","2  day ahead inc hosp",2021-12-06,"quantile",0.01,7675.26453896086
2021-12-04,"US","2  day ahead inc hosp",2021-12-06,"quantile",0.025,7850.05095758493
2021-12-04,"US","2  day ahead inc hosp",2021-12-06,"quantile",0.05,8000.37692019563
2021-12-04,"US","2  day ahead inc hosp",2021-12-06,"quantile",0.1,8173.6931276265
2021-12-04,"US","2  day ahead inc hosp",2021-12-06,"quantile",0.15,8290.62874995956
2021-12-04,"US","2  day ahead inc hosp",2021-12-06,"quantile",0.2,8383.56547565522
2021-12-04,"US","2  day ahead inc hosp",2021-12-06,"quantile",0.25,8463.29691105913
2021-12-04,"US","2  day ahead inc hosp",2021-12-06,"quantile",0.3,8534.89820425544
2021-12-04,"US","2  day ahead inc hosp",2021-12-06,"quantile",0.35,8601.24747312764
2021-12-04,"US","2  day ahead inc hosp",2021-12-06,"quantile",0.4,8664.2064409782
2021-12-04,"US","2  day ahead inc hosp",2021-12-06,"quantile",0.45,8725.11997099182
