forecast_date,location,target,target_end_date,type,quantile,value
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.01,1514.501598926018
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.025,1557.7520232491852
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.05,1595.6850143031336
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.1,1640.27446923751
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.15,1670.8822779114716
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.2,1695.5122979511839
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.25,1716.8588027784288
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.3,1736.199831498736
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.35,1754.2676204921388
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.4,1771.5422285888176
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.45,1788.3767373228072
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.5,1805.0612032085187
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.55,1821.862139637538
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.6,1839.0535969105104
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.65,1856.9499018783636
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.7,1875.9509360734744
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.75,1896.6192347579006
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.8,1919.8348296288548
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.85,1947.163710535584
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.9,1981.962979656089
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.95,2034.3961488528432
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.975,2080.7105984918776
2021-06-19,US,1  day ahead inc hosp,2021-06-20,quantile,0.99,2135.5504090860154
2021-06-19,US,2  day ahead inc hosp,2021-06-21,quantile,0.01,1771.788538901741
2021-06-19,US,2  day ahead inc hosp,2021-06-21,quantile,0.025,1834.1855747936975
2021-06-19,US,2  day ahead inc hosp,2021-06-21,quantile,0.05,1889.1562071971334
2021-06-19,US,2  day ahead inc hosp,2021-06-21,quantile,0.1,1954.0571073945557
2021-06-19,US,2  day ahead inc hosp,2021-06-21,quantile,0.15,1998.7804407462072
