"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"THieF_ensemble-train20",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.01,346.160164263701,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.025,361.688629296455,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.05,375.454542503398,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.1,391.80875876803,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.15,403.141495961326,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.2,412.323222202168,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.25,420.325451962405,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.3,427.611339660715,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.35,434.447839865439,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.4,441.011370303208,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.45,447.433071825884,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.5,453.822121844574,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.55,460.280362295706,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.6,466.914114231969,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.65,473.846978916416,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.7,481.2379112552,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.75,489.312348425292,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.8,498.425092114098,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.85,509.210465179536,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.9,523.034040769674,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.95,544.050475751359,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.975,562.799639129711,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",1,"day","inc hosp",2021-08-15,"quantile",0.99,585.221033616288,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",2,"day","inc hosp",2021-08-16,"quantile",0.01,360.922566437035,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",2,"day","inc hosp",2021-08-16,"quantile",0.025,378.147626825961,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",2,"day","inc hosp",2021-08-16,"quantile",0.05,393.449890980653,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",2,"day","inc hosp",2021-08-16,"quantile",0.1,411.667213267479,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",2,"day","inc hosp",2021-08-16,"quantile",0.15,424.314261135858,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",2,"day","inc hosp",2021-08-16,"quantile",0.2,434.574359097654,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",2,"day","inc hosp",2021-08-16,"quantile",0.25,443.526067391945,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",2,"day","inc hosp",2021-08-16,"quantile",0.3,451.684084902738,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",2,"day","inc hosp",2021-08-16,"quantile",0.35,459.345429949119,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",2,"day","inc hosp",2021-08-16,"quantile",0.4,466.706698784058,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",2,"day","inc hosp",2021-08-16,"quantile",0.45,473.914338296486,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",2,"day","inc hosp",2021-08-16,"quantile",0.5,481.090585099765,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",2,"day","inc hosp",2021-08-16,"quantile",0.55,488.349793393977,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",2,"day","inc hosp",2021-08-16,"quantile",0.6,495.811688387971,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",2,"day","inc hosp",2021-08-16,"quantile",0.65,503.615802709255,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",2,"day","inc hosp",2021-08-16,"quantile",0.7,511.941935993987,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",2,"day","inc hosp",2021-08-16,"quantile",0.75,521.045465861559,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",2,"day","inc hosp",2021-08-16,"quantile",0.8,531.328753291691,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",2,"day","inc hosp",2021-08-16,"quantile",0.85,543.51175890143,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",2,"day","inc hosp",2021-08-16,"quantile",0.9,559.14560161118,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",2,"day","inc hosp",2021-08-16,"quantile",0.95,582.953675408183,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",2,"day","inc hosp",2021-08-16,"quantile",0.975,604.231987683098,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",2,"day","inc hosp",2021-08-16,"quantile",0.99,629.723793262996,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",3,"day","inc hosp",2021-08-17,"quantile",0.01,356.253555574297,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",3,"day","inc hosp",2021-08-17,"quantile",0.025,374.453869571482,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",3,"day","inc hosp",2021-08-17,"quantile",0.05,390.660540737576,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",3,"day","inc hosp",2021-08-17,"quantile",0.1,409.999175350096,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",3,"day","inc hosp",2021-08-17,"quantile",0.15,423.452092989667,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",3,"day","inc hosp",2021-08-17,"quantile",0.2,434.381915743944,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",3,"day","inc hosp",2021-08-17,"quantile",0.25,443.929315792301,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",3,"day","inc hosp",2021-08-17,"quantile",0.3,452.639237117077,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",3,"day","inc hosp",2021-08-17,"quantile",0.35,460.826571614702,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",3,"day","inc hosp",2021-08-17,"quantile",0.4,468.700115120083,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",3,"day","inc hosp",2021-08-17,"quantile",0.45,476.41576594312,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",3,"day","inc hosp",2021-08-17,"quantile",0.5,484.104025462142,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",3,"day","inc hosp",2021-08-17,"quantile",0.55,491.887371348613,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",3,"day","inc hosp",2021-08-17,"quantile",0.6,499.894437805122,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",3,"day","inc hosp",2021-08-17,"quantile",0.65,508.27555187238,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-08-14,"01",3,"day","inc hosp",2021-08-17,"quantile",0.7,517.224842912066,"Alabama",4903185,"state","al","AL","Alabama"
