"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"THieF_ensemble-train20",2021-05-22,"01",1,"day","inc hosp",2021-05-23,"quantile",0.01,27.1259420427449,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",1,"day","inc hosp",2021-05-23,"quantile",0.025,30.0448971290437,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",1,"day","inc hosp",2021-05-23,"quantile",0.05,33.1685587027339,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",1,"day","inc hosp",2021-05-23,"quantile",0.1,36.8706613253561,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",1,"day","inc hosp",2021-05-23,"quantile",0.15,39.4312189646943,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",1,"day","inc hosp",2021-05-23,"quantile",0.2,41.5032620133679,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",1,"day","inc hosp",2021-05-23,"quantile",0.25,43.3074990715756,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",1,"day","inc hosp",2021-05-23,"quantile",0.3,44.9490359530435,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",1,"day","inc hosp",2021-05-23,"quantile",0.35,46.4883896107155,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",1,"day","inc hosp",2021-05-23,"quantile",0.4,47.9655051441107,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",1,"day","inc hosp",2021-05-23,"quantile",0.45,49.4100343063391,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",1,"day","inc hosp",2021-05-23,"quantile",0.5,50.8466234006817,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",1,"day","inc hosp",2021-05-23,"quantile",0.55,52.2982244266706,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",1,"day","inc hosp",2021-05-23,"quantile",0.6,53.788761637673,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",1,"day","inc hosp",2021-05-23,"quantile",0.65,55.3460122862218,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",1,"day","inc hosp",2021-05-23,"quantile",0.7,57.0056658624551,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",1,"day","inc hosp",2021-05-23,"quantile",0.75,58.8183089383222,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",1,"day","inc hosp",2021-05-23,"quantile",0.8,60.8635303549816,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",1,"day","inc hosp",2021-05-23,"quantile",0.85,63.2836009813349,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",1,"day","inc hosp",2021-05-23,"quantile",0.9,66.3848020383135,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",1,"day","inc hosp",2021-05-23,"quantile",0.95,71.0990980540919,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",1,"day","inc hosp",2021-05-23,"quantile",0.975,75.3050046618217,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",1,"day","inc hosp",2021-05-23,"quantile",0.99,80.3358812058132,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",2,"day","inc hosp",2021-05-24,"quantile",0.01,27.7515171923723,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",2,"day","inc hosp",2021-05-24,"quantile",0.025,31.0338709382722,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",2,"day","inc hosp",2021-05-24,"quantile",0.05,34.4358958439746,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",2,"day","inc hosp",2021-05-24,"quantile",0.1,38.6092556745282,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",2,"day","inc hosp",2021-05-24,"quantile",0.15,41.5030754761732,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",2,"day","inc hosp",2021-05-24,"quantile",0.2,43.849102429622,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",2,"day","inc hosp",2021-05-24,"quantile",0.25,45.895002690405,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",2,"day","inc hosp",2021-05-24,"quantile",0.3,47.7588794138946,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",2,"day","inc hosp",2021-05-24,"quantile",0.35,49.5088456770677,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",2,"day","inc hosp",2021-05-24,"quantile",0.4,51.1899606261562,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",2,"day","inc hosp",2021-05-24,"quantile",0.45,52.8357717569296,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",2,"day","inc hosp",2021-05-24,"quantile",0.5,54.4742670208675,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",2,"day","inc hosp",2021-05-24,"quantile",0.55,56.1316189658556,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",2,"day","inc hosp",2021-05-24,"quantile",0.6,57.835221598944,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",2,"day","inc hosp",2021-05-24,"quantile",0.65,59.6169963610215,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",2,"day","inc hosp",2021-05-24,"quantile",0.7,61.5180762017791,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",2,"day","inc hosp",2021-05-24,"quantile",0.75,63.596889839146,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",2,"day","inc hosp",2021-05-24,"quantile",0.8,65.9455122502983,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",2,"day","inc hosp",2021-05-24,"quantile",0.85,68.728742458569,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",2,"day","inc hosp",2021-05-24,"quantile",0.9,72.3017695357472,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",2,"day","inc hosp",2021-05-24,"quantile",0.95,77.7468529959875,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",2,"day","inc hosp",2021-05-24,"quantile",0.975,82.6181191984836,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",2,"day","inc hosp",2021-05-24,"quantile",0.99,88.4608687199266,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",3,"day","inc hosp",2021-05-25,"quantile",0.01,25.1035381129405,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",3,"day","inc hosp",2021-05-25,"quantile",0.025,27.9898126763417,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",3,"day","inc hosp",2021-05-25,"quantile",0.05,30.9608809749294,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",3,"day","inc hosp",2021-05-25,"quantile",0.1,35.2309271932605,"Alabama",4903185,"state","al","AL","Alabama"
"THieF_ensemble-train20",2021-05-22,"01",3,"day","inc hosp",2021-05-25,"quantile",0.15,38.2056466510853,"Alabama",4903185,"state","al","AL","Alabama"
